,investor,company,invest_date
100578,/organization/bank-of-scotland-equity-investments,/organization/quartix,2008-01-31
48675,/person/rajeev-motwani,/organization/flowgram,2008-01-31
2920,/organization/domain-associates,/organization/sonexa-therapeutics,2008-01-31
36640,/person/reid-hoffman,/organization/flowgram,2008-01-31
11179,/organization/alta-partners,/organization/sonexa-therapeutics,2008-01-31
29140,/person/kevin-lynch,/organization/flowgram,2008-01-31
31909,/person/stewart-butterfield,/organization/flowgram,2008-01-31
45923,/organization/bdc-venture-capital,/organization/d-wave-systems,2008-01-31
63386,/organization/first-round-capital,/organization/flowgram,2008-01-31
85442,/organization/north-bridge-venture-partners,/organization/allegro-development-corporation,2008-01-31
5073,/organization/scale-venture-partners,/organization/sonexa-therapeutics,2008-01-31
54598,/organization/mitsubishi-corporation-life-sciences-venture,/organization/sonexa-therapeutics,2008-01-31
18941,/organization/penderfund-capital-management,/organization/d-wave-systems,2008-01-31
72249,/organization/focus-ventures,/organization/kace,2008-01-31
9701,/organization/bc-investment-management-corporation,/organization/d-wave-systems,2008-01-31
42505,/person/caterina-fake,/organization/flowgram,2008-01-31
6980,/organization/agechem-venture-fund,/organization/sonexa-therapeutics,2008-01-31
66268,/person/joi-ito,/organization/flowgram,2008-01-31
92032,/organization/general-catalyst-partners,/organization/wonderhowto,2008-01-31
33409,/organization/tudor-ventures,/organization/allegro-development-corporation,2008-01-31
13562,/person/bud-colligan,/organization/flowgram,2008-01-31
25051,/organization/zenshin-capital,/organization/dash,2008-02-01
94265,/organization/consumer-electronics-association,/organization/ce-interactive,2008-02-01
13815,/organization/kleiner-perkins-caufield-byers,/organization/dash,2008-02-01
7584,/organization/dow-jones,/organization/tributes-com,2008-02-01
90316,/organization/baseline-ventures,/organization/trialpay,2008-02-01
100963,/organization/european-founders-fund,/organization/kissnofrog,2008-02-01
7059,/person/chuck-clough,/organization/jackpot-rewards,2008-02-01
12650,/organization/giza-venture-capital,/organization/imscouting,2008-02-01
48793,/organization/accel-partners,/organization/glammedia,2008-02-01
13595,/organization/going-capital-riesgo,/organization/mmchannel,2008-02-01
30854,/organization/jc6,/organization/collarity,2008-02-01
14770,/person/oliver-jung,/organization/apomio,2008-02-01
11134,/organization/sig,/organization/vaultus-mobile,2008-02-01
91993,/organization/focus-ventures,/organization/loglogic,2008-02-01
72691,/organization/pacific-corporate-group,/organization/odersun,2008-02-01
13889,/organization/silicon-valley-bank,/organization/glammedia,2008-02-01
96757,/organization/idg-capital-partners,/organization/kids-movie,2008-02-01
63728,/organization/benchmark,/organization/coverity,2008-02-01
90210,/organization/qiming-venture-partners,/organization/ether-optronics-suzhou-co-ltd,2008-02-01
67833,/organization/yasuda-enterprise-development,/organization/regimmune-corporation,2008-02-01
16693,/person/ron-conway,/organization/experience-project,2008-02-01
74296,/organization/draper-fisher-jurvetson,/organization/power-com,2008-02-01
100160,/organization/vulcan-capital,/organization/radar-networks,2008-02-01
94176,/organization/agf-private-equity-2,/organization/odersun,2008-02-01
1737,/organization/draper-fisher-jurvetson,/organization/tiny-pictures,2008-02-01
