,investor,company,invest_date
63561,/organization/teec-angel-fund,/organization/medrio,2011-10-31
64890,/organization/techammer,/organization/chart-io,2011-10-31
40916,/person/safa-rashtchy,/organization/medrio,2011-10-31
60598,/person/hana-habayeb,/organization/jamalon,2011-10-31
27108,/person/ranwa-halasa,/organization/jamalon,2011-10-31
72662,/organization/oasis-500,/organization/jamalon,2011-10-31
83485,/organization/canaan-partners,/organization/callmyname,2011-10-31
17332,/person/tariq-hammouri,/organization/jamalon,2011-10-31
98259,/organization/bullpen-capital,/organization/chart-io,2011-10-31
28128,/organization/salesforce-ventures,/organization/team-spirit,2011-10-31
37705,/person/suleiman-al-assaf,/organization/jamalon,2011-10-31
8586,/organization/the-houston-angel-network,/organization/quarri-technologies,2011-11-01
38175,/person/michael-van-swaaij,/organization/dinomarket,2011-11-01
47290,/organization/zkb-start-up-finance,/organization/uepaa,2011-11-01
17502,/person/george-bousis,/organization/raise-marketplace,2011-11-01
66870,/organization/startuphighway,/organization/sellfy,2011-11-01
72524,/organization/techstars,/organization/likebright-2,2011-11-01
1276,/organization/cb-health-ventures,/organization/pathogenetix,2011-11-01
102560,/organization/vickers-capital-group,/organization/24-quan,2011-11-01
390,/organization/tiger-global,/organization/dinomarket,2011-11-01
33005,/person/vijay-shekhar-sharma,/organization/grexit,2011-11-01
36827,/organization/sv-angel,/organization/incident-technologies,2011-11-01
79292,/organization/immobilienscout-24-gmbh,/organization/deskwanted,2011-11-01
97623,/person/lawrence-d-lenihan-jr,/organization/fondu,2011-11-01
97976,/organization/river-city-internet-group,/organization/action-online-publishing,2011-11-01
58948,/person/robert-mcmillen,/organization/juxta-labs,2011-11-01
105258,/organization/upfront-ventures,/organization/goodrx,2011-11-01
79345,/person/azat-mardanov,/organization/gizmo,2011-11-01
84223,/organization/sv-angel,/organization/goodrx,2011-11-01
33466,/organization/start-up-chile,/organization/quantconnect,2011-11-01
17277,/organization/vspring-capital,/organization/radiate-media,2011-11-01
78727,/person/james-o,/organization/quixby,2011-11-01
50267,/person/duncan-jennings,/organization/server-density,2011-11-01
54127,/person/krishna-subramanian,/organization/seva-search,2011-11-01
72732,/organization/anthem-capital-management,/organization/sensors-for-medicine-and-science,2011-11-01
1508,/person/teruhide-sato,/organization/crowdworks,2011-11-01
97881,/organization/lerer-ventures,/organization/goodrx,2011-11-01
92058,/organization/storm-ventures,/organization/modo-labs,2011-11-01
41602,/organization/kering,/organization/fancy,2011-11-01
84677,/organization/jaina-capital,/organization/zooz,2011-11-01
13362,/organization/wayra,/organization/icarus-2,2011-11-01
25129,/person/hansi-hansmann,/organization/diagnosia,2011-11-01
17110,/person/arjun-dev-arora,/organization/seva-search,2011-11-01
92129,/organization/idg-ventures-usa,/organization/iddiction,2011-11-01
17701,/organization/initiogroup,/organization/sunnytrail-insight-labs,2011-11-01
30346,/organization/500-startups,/organization/gizmo,2011-11-01
40431,/organization/shenzhen-capital-group,/organization/buy-buy-tea,2011-11-01
8539,/organization/fortify-ventures,/organization/seva-search,2011-11-01
84357,/person/maikao-grare,/organization/incident-technologies,2011-11-01
20906,/organization/nhn-investment,/organization/enders-fund,2011-11-01
50199,/organization/stardust-venture-partners,/organization/sevacall,2011-11-01
20877,/person/alexandre-almajeanu,/organization/nexi,2011-11-01
37940,/person/kumar-saurabh,/organization/seva-search,2011-11-01
4848,/organization/crystal-horse-investments,/organization/ocision,2011-11-01
54536,/organization/wasabi-ventures,/organization/gizmo,2011-11-01
77728,/organization/cdh-investments,/organization/large-business-district-networking,2011-11-01
79268,/person/keith-kegley,/organization/gototags,2011-11-01
103399,/organization/vf-venture,/organization/leaneco,2011-11-01
84158,/person/charles-huang,/organization/incident-technologies,2011-11-01
100453,/organization/level-equity,/organization/radiate-media,2011-11-01
17697,/organization/nokia-growth-partners,/organization/dealsandyou-com,2011-11-01
75903,/organization/new-magellan-ventures,/organization/modo-labs,2011-11-01
9339,/organization/citrix-startup-accelerator,/organization/zeromail,2011-11-01
15982,/person/jigar-shah,/organization/seva-search,2011-11-01
49829,/person/brian-coote,/organization/ark,2011-11-01
59796,/organization/softbank-ventures-korea,/organization/enders-fund,2011-11-01
44263,/person/yona-shtern,/organization/sweetiq-analytics,2011-11-01
59795,/organization/shenzhen-capital-group,/organization/xiangfan-yu-qing-electric-vehicle-co,2011-11-01
46237,/person/felix-schaal,/organization/neuronation-de,2011-11-01
49597,/organization/techstars,/organization/vizify,2011-11-01
99458,/organization/dcm,/organization/xishiwang-com,2011-11-01
101,/person/clarke-miyasaki,/organization/juxta-labs,2011-11-01
75138,/organization/samurai-incubate,/organization/roomclip,2011-11-01
67403,/person/keith-rabois,/organization/fanminder,2011-11-01
76620,/person/david-eisner-2,/organization/seva-search,2011-11-01
24721,/organization/delphi-ventures,/organization/sensors-for-medicine-and-science,2011-11-01
60812,/person/michael-levinthal,/organization/juxta-labs,2011-11-01
18573,/organization/techstars,/organization/smore,2011-11-01
80109,/person/qamar-aziz,/organization/server-density,2011-11-01
32248,/organization/quotidian-ventures,/organization/brightnest,2011-11-01
8866,/organization/bridges-ventures,/organization/elmbridge-court,2011-11-01
74998,/organization/idg-capital-partners,/organization/leho,2011-11-01
49138,/person/eilon-tirosh,/organization/zooz,2011-11-01
81881,/organization/navneet-publications,/organization/wings-intellect,2011-11-01
19482,/organization/vertex-venture-capital,/organization/colorchip,2011-11-01
44281,/person/fabrice-grinda,/organization/docrun,2011-11-01
99094,/person/ron-ross-2,/organization/juxta-labs,2011-11-01
66341,/organization/matrix-partners-china,/organization/snsplus,2011-11-01
3977,/organization/kima-ventures,/organization/hipway,2011-11-01
15527,/organization/blazer-ventures,/organization/fondu,2011-11-01
19183,/organization/project-skyway,/organization/nitch,2011-11-01
44514,/organization/cherrystone-angel-group,/organization/castlewood-surgical,2011-11-01
44431,/person/geoff-ralston,/organization/incident-technologies,2011-11-01
31772,/person/shintaro-yamada,/organization/crowdworks,2011-11-01
31754,/person/jonathan-siegel,/organization/dueprops,2011-11-01
5821,/person/laura-castaneda,/organization/gizmo,2011-11-01
80965,/organization/rightventures,/organization/little-bird,2011-11-01
8416,/organization/inventure-oy,/organization/valon-lasers,2011-11-01
81596,/person/dick-williams,/organization/server-density,2011-11-01
18943,/organization/nyu-innovation-venture-fund,/organization/fondu,2011-11-01
19359,/organization/citrix-startup-accelerator,/organization/grexit,2011-11-01
96519,/organization/seedmatch-gmbh,/organization/neuronation-de,2011-11-01
1362,/organization/kima-ventures,/organization/zooz,2011-11-01
99345,/organization/greycroft-partners,/organization/radiate-media,2011-11-01
31627,/person/yuri-milner,/organization/ark,2011-11-01
5357,/organization/day-one-capital,/organization/flan-technologies,2011-11-01
104158,/organization/verve-capital-partners,/organization/uepaa,2011-11-01
96285,/organization/highland-capital-partners,/organization/iddiction,2011-11-01
24706,/person/takeo-ozawa,/organization/crowdworks,2011-11-01
104102,/organization/north-east-technology-fund,/organization/the-test-factory,2011-11-01
