,investor,company,invest_date
65258,/organization/core-capital-partners,/organization/6th-sense-analytics,2007-01-31
75402,/organization/friedli-corporate-finance,/organization/iperia,2007-01-31
98814,/organization/tyco-international,/organization/aperto-networks,2007-01-31
11152,/organization/arts-alliance-ventures,/organization/aperto-networks,2007-01-31
4241,/organization/intersouth-partners,/organization/6th-sense-analytics,2007-01-31
46767,/organization/bluerun-ventures,/organization/btendo,2007-01-31
40889,/organization/carmel-ventures,/organization/btendo,2007-01-31
21057,/organization/advent-venture-partners,/organization/echovox,2007-02-01
19857,/organization/genesis-partners,/organization/yedda,2007-02-01
29837,/organization/fidelity-growth-partners-asia,/organization/wuxi-apptec,2007-02-01
85803,/person/marc-andreessen,/organization/outside-in,2007-02-01
72968,/person/jeff-drazan,/organization/centerd,2007-02-01
35853,/organization/spark-vct-2,/organization/level-four-software,2007-02-01
88135,/organization/j-hunt-holdings,/organization/magnify,2007-02-01
11988,/organization/keynote-ventures,/organization/platial,2007-02-01
411,/person/richard-smith,/organization/outside-in,2007-02-01
96703,/organization/cdh-investments,/organization/hangzhou-kubao-science-and-technology-co-ltd,2007-02-01
22394,/person/jack-dangermon,/organization/platial,2007-02-01
5345,/organization/klein-venture-partners,/organization/shelfari,2007-02-01
643,/organization/alliance-of-angels,/organization/shelfari,2007-02-01
56720,/organization/omidyar-network,/organization/platial,2007-02-01
37916,/organization/pond-ventures,/organization/acco-brands,2007-02-01
97844,/organization/partech-international,/organization/acco-brands,2007-02-01
18924,/organization/intellect-capital-ventures,/organization/brilliant-telecom,2007-02-01
24932,/person/brad-feld,/organization/shelfari,2007-02-01
17974,/organization/dag-ventures,/organization/plaxo,2007-02-01
75954,/person/mark-jung,/organization/addthis,2007-02-01
122,/person/paul-pluschkell,/organization/spigit,2007-02-01
70212,/person/chris-yeh,/organization/pbworks,2007-02-01
58987,/organization/nexus-venture-partners,/organization/dimdim,2007-02-01
53276,/organization/idg-capital-partners,/organization/139shop,2007-02-01
50657,/person/reid-hoffman,/organization/flixster,2007-02-01
72503,/organization/brm-capital,/organization/gigaspaces-technologies,2007-02-01
7337,/organization/thomvest-ventures,/organization/gigalogix,2007-02-01
41629,/organization/sierra-ventures,/organization/greenplum,2007-02-01
47936,/person/bill-harris,/organization/centerd,2007-02-01
11600,/organization/hearst-ventures,/organization/local-com,2007-02-01
73275,/organization/intel-capital,/organization/fabrik,2007-02-01
103887,/organization/intel,/organization/tagarray,2007-02-01
5002,/person/kelly-smith,/organization/shelfari,2007-02-01
14848,/organization/greenway-capital,/organization/local-com,2007-02-01
99173,/organization/idg-capital-partners,/organization/3gv8-international-inc,2007-02-01
94169,/organization/quester-capital,/organization/level-four-software,2007-02-01
42427,/person/ron-conway,/organization/platial,2007-02-01
45324,/organization/true-ventures,/organization/gigalogix,2007-02-01
95807,/organization/zg-ventures,/organization/addthis,2007-02-01
73849,/organization/h-farm,/organization/zooppa,2007-02-01
52673,/organization/giza-venture-capital,/organization/yadata,2007-02-01
214,/organization/ofer-hi-tech,/organization/yadata,2007-02-01
54116,/organization/viola-credit,/organization/attunity,2007-02-01
83484,/organization/dawntreader-ventures,/organization/greenplum,2007-02-01
79519,/person/ram-shriram,/organization/platial,2007-02-01
28842,/organization/intel-capital,/organization/gigaspaces-technologies,2007-02-01
38541,/organization/benchmark,/organization/scansafe,2007-02-01
44585,/organization/cherrystone-angel-group,/organization/finale-desserts,2007-02-01
76042,/organization/edf-ventures,/organization/greenplum,2007-02-01
68966,/organization/startup-capital-ventures,/organization/tagarray,2007-02-01
33427,/organization/pico-holdings,/organization/spigit,2007-02-01
44999,/organization/ftv-capital,/organization/gigaspaces-technologies,2007-02-01
58354,/organization/curious-office-partners,/organization/shelfari,2007-02-01
26550,/organization/saints-capital,/organization/sidestep,2007-02-01
103980,/organization/chengwei-capital,/organization/3gv8-international-inc,2007-02-01
33684,/organization/tudor-investments,/organization/terabitz,2007-02-01
58194,/organization/doughty-hanson-technology-ventures,/organization/plazes,2007-02-01
50236,/organization/trident-capital,/organization/sidestep,2007-02-01
75102,/person/georges-harik,/organization/platial,2007-02-01
9306,/organization/amazon,/organization/shelfari,2007-02-01
90868,/organization/shasta-ventures,/organization/storefront-net,2007-02-01
101327,/organization/desjardins-venture-capital,/organization/alyotech-canada,2007-02-01
39901,/organization/index-ventures,/organization/dimdim,2007-02-01
55323,/person/ron-conway,/organization/pbworks,2007-02-01
74966,/organization/sv-angel,/organization/flixster,2007-02-01
76969,/organization/techcolumbus-2,/organization/minimally-invasive-devices,2007-02-01
41435,/organization/leader-ventures,/organization/sidestep,2007-02-01
96806,/organization/servisen,/organization/denator,2007-02-01
27102,/organization/kleiner-perkins-caufield-byers,/organization/platial,2007-02-01
27766,/organization/groupe-siparex,/organization/acco-brands,2007-02-01
23326,/organization/mission-ventures,/organization/greenplum,2007-02-01
72099,/organization/norwest-venture-partners,/organization/sidestep,2007-02-01
78369,/organization/high-tech-gruenderfonds,/organization/zweitgeist,2007-02-01
87714,/organization/shea-ventures,/organization/hydropoint-data-systems,2007-02-02
88193,/organization/chrysalix-energy,/organization/hydropoint-data-systems,2007-02-02
86334,/organization/thomas-weisel-venture-partners,/organization/exit41,2007-02-04
26456,/organization/holtzbrinck-ventures,/organization/epuls,2007-02-04
43956,/organization/fidelity-investments,/organization/exit41,2007-02-04
56301,/organization/august-capital,/organization/summit-microelectronics,2007-02-05
66141,/organization/commercenet,/organization/patientslikeme,2007-02-05
29490,/organization/venrock,/organization/digital-railroad,2007-02-05
52134,/organization/accede-capital,/organization/sensory-networks,2007-02-05
58302,/organization/bessemer-venture-partners,/organization/summit-microelectronics,2007-02-05
74869,/organization/firstmark-capital,/organization/recordant,2007-02-05
7641,/organization/verdane-capital,/organization/colibria,2007-02-05
72217,/organization/austin-ventures,/organization/solarwinds,2007-02-05
13323,/organization/pequot-capital,/organization/summit-microelectronics,2007-02-05
51920,/organization/nokia-growth-partners,/organization/summit-microelectronics,2007-02-05
34129,/organization/big-bang-ventures,/organization/q-layer,2007-02-05
66878,/organization/wellington-partners,/organization/q-layer,2007-02-05
28180,/organization/norwest-venture-partners,/organization/summit-microelectronics,2007-02-05
34496,/organization/dn-capital,/organization/digital-railroad,2007-02-05
77745,/organization/ferd-venture,/organization/colibria,2007-02-05
18503,/organization/advantage-capital-partners,/organization/quickoffice,2007-02-05
46905,/organization/deutsche-bank,/organization/sensory-networks,2007-02-05
89541,/organization/partech-international,/organization/q-layer,2007-02-05
15248,/organization/the-individuals-venture-fund,/organization/sensory-networks,2007-02-05
5041,/organization/the-aurora-funds,/organization/recordant,2007-02-05
73237,/organization/collaborative-seed-growth-partners,/organization/patientslikeme,2007-02-05
22134,/organization/hotung-capital-management,/organization/summit-microelectronics,2007-02-05
50840,/organization/pfizer-venture-investments,/organization/genizon-biosciences,2007-02-05
104569,/organization/kodiak-venture-partners,/organization/recordant,2007-02-05
11521,/organization/trinity-ventures,/organization/aepona,2007-02-05
67580,/organization/technology-venture-partners,/organization/sensory-networks,2007-02-05
32242,/organization/ufg-private-equity,/organization/securactive,2007-02-05
3143,/organization/esfin-gestion,/organization/securactive,2007-02-05
26268,/organization/northzone-ventures,/organization/colibria,2007-02-05
21901,/organization/solid-ventures,/organization/avinity,2007-02-05
76144,/organization/illinois-finance-authority,/organization/riverglass-inc,2007-02-05
101133,/organization/idf-capital,/organization/securactive,2007-02-05
103095,/organization/morgenthaler-ventures,/organization/digital-railroad,2007-02-05
43947,/organization/big-bang-ventures,/organization/avinity,2007-02-05
93299,/organization/altitude-capital-partners,/organization/deep-nines,2007-02-06
4430,/organization/high-tech-gruenderfonds,/organization/excentos,2007-02-06
32497,/organization/norwich-ventures,/organization/rhythmia-medical,2007-02-06
5602,/organization/vengrowth-capital-partners,/organization/trigence,2007-02-06
81683,/organization/growth-works,/organization/trigence,2007-02-06
76092,/organization/comerica-bank,/organization/greenplum,2007-02-06
101604,/organization/bdc-venture-capital,/organization/trigence,2007-02-06
38543,/organization/j-hunt-holdings,/organization/carnegie-speech,2007-02-07
89621,/organization/aig-highstar-capital,/organization/skybitz,2007-02-07
45221,/organization/alliancebernstein,/organization/targeted-growth,2007-02-07
44056,/organization/capricorn-management,/organization/targeted-growth,2007-02-07
81816,/organization/ontario-teachers-pension-plan,/organization/beceem,2007-02-07
76529,/organization/softbank-capital,/organization/anystream,2007-02-07
75352,/organization/sequoia-capital,/organization/beceem,2007-02-07
51715,/organization/inverness-graham-investments,/organization/skybitz,2007-02-07
13900,/organization/docomo-capital,/organization/beceem,2007-02-07
31071,/organization/scp-partners,/organization/anystream,2007-02-07
78849,/organization/information-technology-ventures,/organization/skybitz,2007-02-07
30028,/organization/aig-investments,/organization/skybitz,2007-02-07
88871,/organization/growth-works,/organization/targeted-growth,2007-02-07
9885,/organization/mitsui-ventures,/organization/beceem,2007-02-07
68753,/organization/motorola-solutions-venture-capital,/organization/skybitz,2007-02-07
39035,/organization/samsung-ventures,/organization/beceem,2007-02-07
18536,/organization/wrf-capital,/organization/targeted-growth,2007-02-07
69659,/organization/cibc-world-markets,/organization/skybitz,2007-02-07
10643,/organization/integra-ventures,/organization/targeted-growth,2007-02-07
24495,/organization/nortel-networks,/organization/tango-networks,2007-02-08
99431,/organization/signature-capital-securities,/organization/tango-networks,2007-02-08
88148,/organization/motorola-solutions-venture-capital,/organization/tango-networks,2007-02-08
89217,/organization/steelpoint-capital-partners,/organization/promptu-systems,2007-02-08
93971,/organization/comdisco,/organization/veraz-networks,2007-02-08
61019,/organization/anthem-venture-partners,/organization/axiom-microdevices,2007-02-08
42050,/organization/argonaut-holdings,/organization/veraz-networks,2007-02-08
43497,/organization/dh-capital,/organization/immatics-biotechnologies,2007-02-08
47102,/organization/liberty-mutual-insurance-company,/organization/veraz-networks,2007-02-08
20062,/organization/lauder-partners,/organization/promptu-systems,2007-02-08
9341,/organization/oh-beteiligungen,/organization/immatics-biotechnologies,2007-02-08
93967,/organization/levensohn-venture-partners,/organization/veraz-networks,2007-02-08
36014,/organization/venturetech-alliance,/organization/axiom-microdevices,2007-02-08
19562,/organization/battery-ventures,/organization/veraz-networks,2007-02-08
52233,/organization/twj-capital,/organization/tango-networks,2007-02-08
61490,/organization/tallwood-venture-capital,/organization/axiom-microdevices,2007-02-08
93124,/organization/kfw,/organization/immatics-biotechnologies,2007-02-08
16673,/organization/norwest-venture-partners,/organization/veraz-networks,2007-02-08
29224,/organization/star-bay-partners-lp,/organization/veraz-networks,2007-02-08
22913,/organization/us-venture-partners,/organization/axiom-microdevices,2007-02-08
86468,/organization/kleiner-perkins-caufield-byers,/organization/veraz-networks,2007-02-08
19751,/organization/ntec,/organization/immatics-biotechnologies,2007-02-08
63043,/organization/3i-group,/organization/immatics-biotechnologies,2007-02-08
19097,/organization/meridian-asset-management,/organization/tango-networks,2007-02-08
99032,/organization/balderton-capital,/organization/zubka,2007-02-09
96226,/organization/masthead-venture-partners,/organization/tacoda,2007-02-09
36403,/organization/rho-capital-ventures,/organization/tacoda,2007-02-09
75230,/organization/main-capital-partners,/organization/sharewire,2007-02-09
91257,/organization/draper-richards,/organization/eoplex-technologies,2007-02-09
36078,/organization/hanseatic-americas,/organization/tacoda,2007-02-09
104557,/organization/union-square-ventures,/organization/tacoda,2007-02-09
80861,/organization/accel-partners,/organization/lango,2007-02-11
76869,/organization/dag-ventures,/organization/lango,2007-02-11
104749,/organization/hearst-ventures,/organization/first30days,2007-02-11
56310,/person/richard-parsons,/organization/first30days,2007-02-11
89576,/organization/new-york-city-investment-fund,/organization/first30days,2007-02-11
81045,/organization/benchmark,/organization/lango,2007-02-11
24621,/organization/aravis-ventures,/organization/omeros,2007-02-12
44854,/organization/covera-ventures,/organization/sirific-wireless,2007-02-12
31763,/organization/investment-arm,/organization/picsel-technologies-limted,2007-02-12
55702,/organization/southern-cross-venture-partners,/organization/omeros,2007-02-12
61307,/organization/dcm,/organization/picsel-technologies-limted,2007-02-12
9886,/organization/kh-growth-equity,/organization/sendio,2007-02-12
12636,/organization/docomo-capital,/organization/picsel-technologies-limted,2007-02-12
94457,/organization/wrf-capital,/organization/omeros,2007-02-12
44520,/organization/bdc-venture-capital,/organization/sirific-wireless,2007-02-12
78516,/organization/intel-capital,/organization/sirific-wireless,2007-02-12
78358,/organization/stanley-medical-research-institute,/organization/omeros,2007-02-12
32191,/organization/trevi-health-ventures,/organization/omeros,2007-02-12
4434,/organization/softbank-capital,/organization/picsel-technologies-limted,2007-02-12
89456,/organization/td-capital,/organization/sirific-wireless,2007-02-12
80617,/organization/celtic-house-venture-partners,/organization/sirific-wireless,2007-02-12
13382,/organization/arch-venture-partners,/organization/omeros,2007-02-12
13381,/organization/daiwa-smbc-capital,/organization/picsel-technologies-limted,2007-02-12
55367,/organization/novartis-venture-fund,/organization/omeros,2007-02-12
71574,/organization/the-grosvenor-funds,/organization/omeros,2007-02-12
5531,/organization/growth-works,/organization/sirific-wireless,2007-02-12
48967,/organization/tech-capital-partners,/organization/sirific-wireless,2007-02-12
43131,/organization/benchmark,/organization/liveops,2007-02-13
2148,/organization/participatiemaatschappij-vlaanderen,/organization/cinvolve,2007-02-13
99197,/organization/meitav-underwriting,/organization/collplant,2007-02-13
19898,/organization/modgal-industries,/organization/collplant,2007-02-13
22332,/organization/cmea-capital,/organization/liveops,2007-02-13
97033,/organization/allegro-investment-fund,/organization/cinvolve,2007-02-13
65079,/organization/menlo-ventures,/organization/liveops,2007-02-13
60989,/organization/sydes,/organization/cinvolve,2007-02-13
84976,/person/michael-dearing,/organization/liveops,2007-02-13
28657,/organization/kleiner-perkins-caufield-byers,/organization/vertica-systems,2007-02-14
17560,/organization/robin-hood-ventures,/organization/preclick,2007-02-14
27476,/organization/new-enterprise-associates,/organization/vertica-systems,2007-02-14
36881,/organization/lore-associates,/organization/preclick,2007-02-14
94006,/organization/novartis-venture-fund,/organization/trellis-bioscience,2007-02-14
26283,/organization/twj-capital,/organization/zounds,2007-02-14
64744,/organization/easton-capital,/organization/trellis-bioscience,2007-02-14
19192,/organization/sf-capital,/organization/coadna-photonics,2007-02-14
41842,/organization/venglobal-capital,/organization/coadna-photonics,2007-02-14
46397,/organization/mid-atlantic-angel-fund,/organization/preclick,2007-02-14
18538,/organization/highland-capital-partners,/organization/vertica-systems,2007-02-14
21348,/organization/sjf-ventures,/organization/preclick,2007-02-14
16429,/organization/bessemer-venture-partners,/organization/vertica-systems,2007-02-14
29533,/organization/pac-link,/organization/trellis-bioscience,2007-02-14
81939,/organization/flywheel-ventures,/organization/trutouch-technologies,2007-02-14
5274,/organization/morgenthaler-ventures,/organization/trellis-bioscience,2007-02-14
91919,/organization/seb-venture-capital,/organization/signal-processing-devices-sweden,2007-02-14
35799,/organization/signature-capital-securities,/organization/zounds,2007-02-14
88799,/organization/chevron-technology-ventures,/organization/openspirit,2007-02-15
36121,/organization/southern-farm-bureau-life-insurance,/organization/bomgar,2007-02-15
41475,/organization/gulfsouth-capital,/organization/bomgar,2007-02-15
89108,/organization/shell-technology-ventures,/organization/openspirit,2007-02-15
88476,/organization/international-finance-corporation,/organization/bpl-global,2007-02-15
91427,/organization/tollgrade-communications,/organization/bpl-global,2007-02-15
19901,/organization/paradigm,/organization/openspirit,2007-02-15
36509,/organization/duquesne,/organization/bpl-global,2007-02-15
4070,/organization/labrador-ventures,/organization/veeker,2007-02-15
99644,/organization/angel-investors-lp,/organization/licensestream,2007-02-15
87391,/organization/telkonet,/organization/bpl-global,2007-02-15
54621,/organization/innovation-works,/organization/bpl-global,2007-02-15
46983,/organization/sv-angel,/organization/experience-project,2007-02-15
88723,/organization/meritage-private-equity,/organization/veeker,2007-02-15
79359,/person/david-shen,/organization/advanced-marketing-media-group,2007-02-15
1107,/organization/canaan-partners,/organization/minowireless,2007-02-15
14363,/organization/altitude-capital-partners,/organization/visto,2007-02-17
1021,/organization/yellow-brick-capital,/organization/lnts,2007-02-18
41693,/organization/formative-ventures,/organization/marketocracy,2007-02-19
17980,/organization/us-venture-partners,/organization/marketocracy,2007-02-19
32979,/organization/ufg-private-equity,/organization/cofluent-design,2007-02-19
3097,/organization/bnp-paribas-private-equity,/organization/cofluent-design,2007-02-19
183,/organization/emertec-gestion,/organization/cofluent-design,2007-02-19
87993,/organization/menlo-ventures,/organization/sequence-design,2007-02-20
66135,/organization/palisades-ventures,/organization/andigilog,2007-02-20
60577,/organization/jmi-equity,/organization/airclic,2007-02-20
96376,/organization/sv-angel,/organization/trialpay,2007-02-20
48992,/organization/forward-ventures,/organization/sanarus-medical,2007-02-20
68353,/organization/newbury-ventures,/organization/andigilog,2007-02-20
6385,/organization/us-venture-partners,/organization/sanarus-medical,2007-02-20
61157,/organization/motorola-solutions-venture-capital,/organization/airclic,2007-02-20
47150,/organization/walden-israel-venture-capital,/organization/colorchip,2007-02-20
24481,/organization/alta-partners,/organization/sanarus-medical,2007-02-20
76959,/organization/google,/organization/trialpay,2007-02-20
32029,/organization/adara-venture-partners,/organization/advanced-digital-design,2007-02-20
26721,/person/ron-conway,/organization/trialpay,2007-02-20
76862,/organization/easton-capital,/organization/sanarus-medical,2007-02-20
21261,/organization/pequot-capital,/organization/sanarus-medical,2007-02-20
63350,/person/bob-pittman,/organization/trialpay,2007-02-20
80587,/organization/mission-ventures,/organization/andigilog,2007-02-20
13257,/organization/intel-capital,/organization/andigilog,2007-02-20
103049,/organization/skype,/organization/trialpay,2007-02-20
89066,/organization/motorola-solutions-venture-capital,/organization/colorchip,2007-02-20
14245,/organization/eurofund,/organization/colorchip,2007-02-20
6663,/organization/shepherd-ventures,/organization/andigilog,2007-02-20
25838,/organization/valley-ventures,/organization/andigilog,2007-02-20
61230,/organization/channel-medical-partners,/organization/sanarus-medical,2007-02-20
83547,/organization/inlign-wealth,/organization/andigilog,2007-02-20
95785,/organization/zon-capital-partners,/organization/airclic,2007-02-20
67274,/organization/bessemer-venture-partners,/organization/colorchip,2007-02-20
27979,/organization/polytechnos-venture-partners,/organization/colorchip,2007-02-20
81027,/organization/split-rock-partners,/organization/gearworks,2007-02-21
77562,/organization/bluestream-ventures,/organization/gearworks,2007-02-21
41563,/organization/rho-capital-ventures,/organization/gearworks,2007-02-21
93409,/organization/orix-capital-corporation,/organization/regimmune-corporation,2007-02-21
18261,/organization/holtzbrinck-ventures,/organization/dawanda,2007-02-22
50287,/organization/east-midlands-business-angels,/organization/critical-pharmaceuticals,2007-02-23
88198,/organization/e-synergy,/organization/critical-pharmaceuticals,2007-02-23
14816,/organization/university-of-nottingham-2,/organization/critical-pharmaceuticals,2007-02-23
52324,/organization/catapult-venture-managers,/organization/critical-pharmaceuticals,2007-02-23
30213,/organization/river-cities-capital,/organization/pioneer-surgical-technology,2007-02-23
36692,/organization/hopewell-ventures,/organization/pioneer-surgical-technology,2007-02-23
52643,/organization/highlander-partners,/organization/pioneer-surgical-technology,2007-02-23
100847,/organization/pharos-capital-partners,/organization/pioneer-surgical-technology,2007-02-23
51384,/organization/scale-venture-partners,/organization/ciphermax,2007-02-25
74919,/organization/japan-ventures,/organization/koolanoo-group,2007-02-25
85226,/organization/venrock,/organization/ciphermax,2007-02-25
104355,/organization/us-venture-partners,/organization/ciphermax,2007-02-25
35096,/person/ron-zuckerman,/organization/koolanoo-group,2007-02-25
69940,/organization/gladwyne-partners,/organization/the-electric-sheep,2007-02-26
81375,/organization/draper-fisher-jurvetson,/organization/coaltek,2007-02-26
20662,/organization/second-avenue-partners,/organization/atomic-moguls,2007-02-26
949,/organization/menlo-ventures,/organization/aquest-systems,2007-02-26
1091,/organization/global-catalyst-partners,/organization/aquest-systems,2007-02-26
84372,/organization/howzatmedia,/organization/trustedplaces,2007-02-26
47079,/organization/granite-ventures,/organization/entertainment-media-works,2007-02-26
66534,/organization/walden-international,/organization/aquest-systems,2007-02-26
9321,/organization/curious-office-partners,/organization/imagekind,2007-02-26
12272,/organization/holtzbrinck-ventures,/organization/imagekind,2007-02-26
91400,/organization/cbs,/organization/the-electric-sheep,2007-02-26
8613,/organization/rho-capital-ventures,/organization/itzbig,2007-02-27
46459,/organization/bdc-venture-capital,/organization/iweb-technologies,2007-02-27
42897,/organization/canaan-partners,/organization/advanced-biohealing,2007-02-27
78759,/organization/wheatley-partners,/organization/advanced-biohealing,2007-02-27
47937,/organization/ixcore,/organization/iwedia-technologies,2007-02-27
59571,/organization/islamic-development-bank,/organization/mango-mate,2007-02-27
15439,/organization/infinity-equity,/organization/mango-mate,2007-02-27
37774,/organization/channel-medical-partners,/organization/advanced-biohealing,2007-02-27
23397,/organization/bdc-venture-capital,/organization/virtual-expert-clinics,2007-02-27
82210,/organization/i-source-gestion,/organization/iwedia-technologies,2007-02-27
84723,/organization/cdc-innovation,/organization/iwedia-technologies,2007-02-27
62415,/organization/sevin-rosen-funds,/organization/itzbig,2007-02-27
71821,/organization/safeguard-scientifics,/organization/advanced-biohealing,2007-02-27
19160,/organization/origo-sino-india,/organization/possibility-space,2007-02-27
96595,/organization/growth-works,/organization/virtual-expert-clinics,2007-02-27
63794,/organization/intel-capital,/organization/videonline-communications,2007-02-27
40937,/organization/red-abbey-venture-partners,/organization/advanced-biohealing,2007-02-27
76037,/organization/scale-venture-partners,/organization/vantage-media,2007-02-28
45421,/organization/tudor-investments,/organization/vantage-media,2007-02-28
63261,/organization/participatiemaatschappij-vlaanderen,/organization/inewit,2007-02-28
35734,/organization/turenne-capital-partenaires,/organization/ibelem,2007-02-28
2388,/organization/quorum-group,/organization/tarquin-group,2007-02-28
86828,/organization/montgomery-co,/organization/vantage-media,2007-02-28
2614,/organization/limburg-ventures,/organization/pharmacell,2007-02-28
3652,/organization/columbia-university-lang-fund,/organization/skyfuel,2007-02-28
6793,/organization/integral-capital-partners,/organization/vantage-media,2007-02-28
82795,/organization/its-group,/organization/ibelem,2007-02-28
53049,/organization/dag-ventures,/organization/gaia,2007-03-01
32359,/organization/shenzhen-capital-group,/organization/palm-commerce-information-technology,2007-03-01
60517,/person/peter-thiel,/organization/redux,2007-03-01
74327,/organization/sequoia-capital,/organization/palm-commerce-information-technology,2007-03-01
68306,/organization/in-q-tel,/organization/infinite-z,2007-03-01
102515,/person/charles-sprincin,/organization/triggit,2007-03-01
69666,/organization/jafco-asia,/organization/genlot,2007-03-01
58,/organization/rbc-dain-rauscher,/organization/informative,2007-03-01
25009,/organization/dace-ventures,/organization/auctionpal,2007-03-01
31187,/organization/alsop-louie-partners,/organization/flickim,2007-03-01
38237,/organization/intel-capital,/organization/genlot,2007-03-01
54813,/organization/i-source-gestion,/organization/webjam,2007-03-01
59522,/organization/walden-international,/organization/informative,2007-03-01
101526,/organization/ocbc-bank-of-singapore,/organization/informative,2007-03-01
104472,/organization/inter-atlantic-group,/organization/loan-servicing-solutions,2007-03-01
10837,/organization/as-venture,/organization/gamigo,2007-03-01
438,/organization/integral-capital-partners,/organization/informative,2007-03-01
69019,/organization/proventure-management,/organization/secustream-technologies,2007-03-01
70204,/organization/viola-partners,/organization/mediamind-2,2007-03-01
36185,/person/paul-buchheit,/organization/justintv,2007-03-01
