,investor,company,invest_date
16170,/organization/sierra-ventures,/organization/razorsight,2008-04-30
41405,/organization/new-leaf-venture-partners,/organization/concert-pharmaceuticals,2008-04-30
17568,/organization/tvm-capital,/organization/concert-pharmaceuticals,2008-04-30
42951,/organization/harbert-venture-partners,/organization/unitrends-software,2008-04-30
73155,/person/mark-mintz,/organization/sagequest,2008-04-30
44693,/person/shlomo-kramer,/organization/worklight,2008-04-30
96897,/organization/commonwealth-capital-ventures,/organization/first-coverage,2008-04-30
64703,/organization/mohr-davidow-ventures,/organization/laurus-energy,2008-04-30
39421,/organization/scottish-investment-bank,/organization/spiral-gateway,2008-04-30
79013,/organization/edmond-de-rothschild-venture-capital,/organization/aj-tech,2008-04-30
72594,/organization/the-aurora-funds,/organization/unitrends-software,2008-04-30
53352,/organization/gsk-venture-fund,/organization/concert-pharmaceuticals,2008-04-30
44815,/organization/cheyenne-capital,/organization/xactly-corp,2008-04-30
100794,/organization/pitango-venture-capital,/organization/worklight,2008-04-30
37689,/organization/qvt-financial,/organization/concert-pharmaceuticals,2008-04-30
69440,/organization/xenia-venture-capital,/organization/adyounet,2008-04-30
56349,/organization/outlook-ventures,/organization/xactly-corp,2008-04-30
70397,/organization/westfield-capital-management,/organization/concert-pharmaceuticals,2008-04-30
65799,/person/gary-mintz,/organization/sagequest,2008-04-30
44631,/organization/murphree-venture-partners,/organization/medserve,2008-04-30
92634,/organization/index-ventures,/organization/worklight,2008-04-30
56386,/organization/paladin-capital-group,/organization/unitrends-software,2008-04-30
229,/organization/ktb-ventures,/organization/meebo,2008-04-30
65408,/organization/star-ventures,/organization/sensorlogic,2008-04-30
55838,/organization/hopewell-ventures,/organization/sagequest,2008-04-30
54237,/organization/netservice-ventures,/organization/adyounet,2008-04-30
60497,/organization/the-trelys-funds,/organization/unitrends-software,2008-04-30
69161,/organization/flagship-ventures,/organization/concert-pharmaceuticals,2008-04-30
52383,/organization/discovery-capital,/organization/navarik,2008-04-30
37830,/organization/genesis-partners,/organization/worklight,2008-04-30
5443,/organization/braveheart-investment-group,/organization/spiral-gateway,2008-04-30
35430,/organization/skyline-ventures,/organization/concert-pharmaceuticals,2008-04-30
32461,/organization/three-arch-partners,/organization/concert-pharmaceuticals,2008-04-30
24693,/organization/startech-early-ventures,/organization/sensorlogic,2008-04-30
18096,/organization/brookside-capital,/organization/concert-pharmaceuticals,2008-04-30
21155,/organization/greylock,/organization/concert-pharmaceuticals,2008-04-30
53066,/organization/braveheart-investment-group,/organization/im-sense,2008-04-30
8489,/organization/iq-capital-partners,/organization/im-sense,2008-04-30
30219,/organization/adage-capital-management,/organization/concert-pharmaceuticals,2008-04-30
83823,/organization/mediphase-venture-partners,/organization/concert-pharmaceuticals,2008-04-30
69171,/organization/imperial-innovations,/organization/spiral-gateway,2008-04-30
52483,/organization/glynn-capital-management,/organization/xactly-corp,2008-04-30
81745,/organization/jla-ventures,/organization/first-coverage,2008-04-30
91394,/organization/grandbanks-capital,/organization/first-coverage,2008-04-30
61977,/organization/bank-of-scotland-equity-investments,/organization/spiral-gateway,2008-04-30
50017,/organization/chrysalis-ventures,/organization/medserve,2008-04-30
15079,/organization/polaris-partners,/organization/sprout,2008-05-01
18739,/organization/dentsu,/organization/brightcove,2008-05-01
18646,/person/randy-adams,/organization/searchme,2008-05-01
17243,/organization/techstars,/organization/peoples-software-company,2008-05-01
