,investor,company,invest_date
85640,/organization/draper-richards,/organization/lucidport-technology,2006-10-31
28675,/organization/nippon-koatsu-electric-co,/organization/miasole,2006-10-31
12022,/organization/accel-partners,/organization/xensource,2006-10-31
13846,/organization/mobius-venture-capital,/organization/clarus-systems,2006-10-31
45897,/organization/trident-capital,/organization/clarus-systems,2006-10-31
23289,/person/jared-grauer,/organization/course-hero,2006-10-31
90080,/organization/fortune-venture-group,/organization/spreadtrum-communications,2006-10-31
25117,/person/andrew-t-grauer,/organization/course-hero,2006-10-31
57184,/organization/sevin-rosen-funds,/organization/xensource,2006-10-31
19561,/organization/kleiner-perkins-caufield-byers,/organization/xensource,2006-10-31
81551,/organization/growth-works,/organization/genologics,2006-10-31
80387,/organization/new-enterprise-associates,/organization/spreadtrum-communications,2006-10-31
97286,/organization/nexit-ventures,/organization/ekahau,2006-10-31
52263,/organization/radar-partners,/organization/xensource,2006-10-31
26848,/organization/draper-associates-2,/organization/lucidport-technology,2006-10-31
98001,/organization/ktb-ventures,/organization/spreadtrum-communications,2006-10-31
100517,/person/david-grauer,/organization/course-hero,2006-10-31
88031,/organization/j-p-morgan-securities-inc,/organization/narus,2006-10-31
13338,/organization/trinity-ventures,/organization/clarus-systems,2006-10-31
61677,/organization/inroads-capital-partners,/organization/high-tower-software,2006-10-31
33294,/organization/northern-light-venture-capital,/organization/spreadtrum-communications,2006-10-31
74621,/organization/artis,/organization/involver,2006-10-31
21899,/organization/liberty-partners,/organization/high-tower-software,2006-10-31
23715,/organization/edison-ventures,/organization/vfa,2006-10-31
94639,/person/joshua-schachter,/organization/etsy,2006-11-01
92496,/organization/vantagepoint-capital-partners,/organization/blue-egg,2006-11-01
11986,/person/adrian-critchlow,/organization/wayn,2006-11-01
2827,/organization/chengwei-capital,/organization/towona-mobile-tv-media-holding,2006-11-01
70654,/organization/aac-capital-partners,/organization/pieris-proteolab,2006-11-01
23946,/organization/nordic-venture-partners,/organization/polarrose,2006-11-01
77159,/organization/biom-ag,/organization/pieris-proteolab,2006-11-01
99787,/person/lu-pat-ng,/organization/hakia,2006-11-01
83605,/person/jim-mcniel,/organization/fifthgenerationsystems,2006-11-01
94968,/organization/ip-group-plc,/organization/structure-vision,2006-11-01
71660,/organization/hunt-ventures-2,/organization/ripcode,2006-11-01
66676,/organization/founders-fund,/organization/slide,2006-11-01
53733,/organization/cdh-investments,/organization/qihoo-360-technology,2006-11-01
16696,/organization/matrix-partners,/organization/qihoo-360-technology,2006-11-01
67694,/organization/technology-venture-partners,/organization/gecko-audio,2006-11-01
18680,/person/members-of-simon-mall-family,/organization/chacha,2006-11-01
57802,/person/constant-tedder,/organization/wayn,2006-11-01
97803,/organization/highland-capital-partners,/organization/qihoo-360-technology,2006-11-01
49726,/organization/start-invest-ab,/organization/tablefinder,2006-11-01
76645,/organization/palomar-ventures,/organization/knownow,2006-11-01
8749,/organization/sequoia-capital,/organization/qihoo-360-technology,2006-11-01
14755,/organization/tribunecompany,/organization/topix,2006-11-01
67604,/person/brent-metz,/organization/yext,2006-11-01
29750,/organization/bic-lazio,/organization/theblogtv,2006-11-01
45080,/organization/draper-esprit,/organization/wayn,2006-11-01
79106,/organization/spirit-capital-partners,/organization/structure-vision,2006-11-01
32845,/person/jeff-bezos,/organization/pelago,2006-11-01
84439,/organization/funding-global-innovation,/organization/towona-mobile-tv-media-holding,2006-11-01
85126,/organization/wachovia-capital-partners,/organization/greenway-health,2006-11-01
6179,/organization/redpoint-ventures,/organization/qihoo-360-technology,2006-11-01
