,investor,company,invest_date
9704,/organization/cross-atlantic-capital-partners,/organization/metapack,2006-07-31
79694,/organization/trinity-ventures,/organization/netcordia,2006-07-31
64084,/organization/brainspark,/organization/metapack,2006-07-31
86869,/organization/polycom,/organization/covi-technologies,2006-07-31
69436,/organization/walden-international,/organization/covi-technologies,2006-07-31
102157,/organization/centennial-ventures,/organization/covi-technologies,2006-07-31
51699,/organization/oak-investment-partners,/organization/covi-technologies,2006-07-31
78188,/organization/natixis-private-equity,/organization/jiangxi-ldk-solar-hi-tech,2006-07-31
3243,/organization/cambridge-capital-group,/organization/light-blue-optics,2006-07-31
13556,/organization/novak-biddle-venture-partners,/organization/netcordia,2006-07-31
71698,/person/bobby-yazdani,/organization/freewebs,2006-08-01
2577,/person/jeff-clavier,/organization/brightroll,2006-08-01
58407,/organization/village-ventures,/organization/mophie,2006-08-01
38206,/organization/wr-hambrecht,/organization/yeepay,2006-08-01
76069,/organization/viola-credit,/organization/xmpie,2006-08-01
52405,/organization/intel-capital,/organization/yeepay,2006-08-01
97760,/organization/venrock,/organization/adify,2006-08-01
95854,/person/michael-tanne,/organization/brightroll,2006-08-01
102,/organization/canaan-partners,/organization/vue-technology,2006-08-01
26093,/organization/sg-asset-management-private-equity-2,/organization/augure,2006-08-01
28366,/organization/draper-fisher-jurvetson,/organization/yeepay,2006-08-01
58462,/organization/intelligent-venture-capital,/organization/fluit-biosystems,2006-08-01
74187,/organization/hic,/organization/sinobpo,2006-08-01
101322,/organization/labrador-ventures,/organization/reveal-technology,2006-08-01
14531,/organization/omnes-capital,/organization/augure,2006-08-01
36214,/organization/felicis-ventures,/organization/gydget,2006-08-01
65743,/organization/fraunhofer-venture-gruppe,/organization/fluit-biosystems,2006-08-01
83420,/organization/accel-partners,/organization/netvibes,2006-08-01
42682,/organization/sequoia-capital,/organization/huoshi,2006-08-01
101801,/organization/battery-ventures,/organization/tradeking,2006-08-01
27876,/organization/advanced-technology-ventures,/organization/sanovi-technologies,2006-08-01
61164,/organization/sv-angel,/organization/viagogo,2006-08-01
70763,/organization/duggal-visual-solutions,/organization/peekyou,2006-08-01
21393,/organization/legend-capital,/organization/bitauto-holdings,2006-08-01
40003,/organization/phenomenelle-angels,/organization/information-development-consultants,2006-08-01
31125,/organization/jaic-america,/organization/gct-semiconductor,2006-08-01
58719,/organization/sv-angel,/organization/yume,2006-08-01
81648,/organization/oca-ventures,/organization/tradeking,2006-08-01
35888,/person/reid-hoffman,/organization/friendster,2006-08-01
56362,/person/auren-hoffman,/organization/brightroll,2006-08-01
66691,/organization/preipo,/organization/nvc-lighting,2006-08-01
98186,/organization/docomo-capital,/organization/gct-semiconductor,2006-08-01
86836,/organization/signatures-capital,/organization/freewebs,2006-08-01
35443,/organization/dag-ventures,/organization/friendster,2006-08-01
45968,/organization/iac,/organization/collegehumor,2006-08-01
78547,/organization/milestone-merchant-partners,/organization/tradeking,2006-08-01
9005,/organization/signia-venture-partners,/organization/adify,2006-08-01
71830,/organization/great-oaks-venture-capital,/organization/viagogo,2006-08-01
97887,/person/fabrice-grinda,/organization/24h00,2006-08-01
100787,/organization/acta-wireless,/organization/bandsintown,2006-08-01
45222,/organization/freshtracks-capital,/organization/mophie,2006-08-01
19395,/organization/amidzad-partners,/organization/freewebs,2006-08-01
19421,/person/fabrice-grinda,/organization/brightroll,2006-08-01
15292,/organization/index-ventures,/organization/netvibes,2006-08-01
52708,/organization/felicis-ventures,/organization/freewebs,2006-08-01
50809,/organization/redshift-ventures,/organization/telarix,2006-08-01
11291,/organization/hunt-ventures-2,/organization/alert-logic,2006-08-01
94088,/organization/sequoia-capital,/organization/celles,2006-08-01
33058,/organization/felicis-ventures,/organization/brightroll,2006-08-01
101982,/organization/partech-international,/organization/vue-technology,2006-08-01
11889,/organization/dfj-dragonfund,/organization/yeepay,2006-08-01
40424,/organization/scottish-equity-partners,/organization/daysoft,2006-08-01
55915,/organization/high-tech-gruenderfonds,/organization/fluit-biosystems,2006-08-01
12314,/organization/bos-better-on-line-solutions,/organization/surf-communication-solutions,2006-08-02
84184,/organization/canaan-partners,/organization/habeas,2006-08-02
10940,/organization/y-combinator,/organization/likebetter-com,2006-08-02
52336,/organization/ti-ventures,/organization/surf-communication-solutions,2006-08-02
92387,/organization/skymoon-ventures,/organization/habeas,2006-08-02
50808,/organization/maayan-ventures,/organization/multipon-networks,2006-08-02
23366,/organization/y-combinator,/organization/omgpop,2006-08-02
22737,/organization/y-combinator,/organization/jumpchat,2006-08-02
53318,/organization/sutter-hill-ventures,/organization/acceleron-pharma,2006-08-02
27236,/organization/y-combinator,/organization/pollground,2006-08-02
55765,/organization/diamondhead-ventures,/organization/habeas,2006-08-02
2638,/organization/giza-venture-capital,/organization/surf-communication-solutions,2006-08-02
88554,/organization/poalim-ventures,/organization/surf-communication-solutions,2006-08-02
5838,/organization/pitango-venture-capital,/organization/surf-communication-solutions,2006-08-02
6533,/organization/y-combinator,/organization/shoutfit,2006-08-02
46416,/organization/y-combinator,/organization/thinkature,2006-08-02
22224,/organization/y-combinator,/organization/talkito,2006-08-02
60071,/organization/scp-partners,/organization/biap,2006-08-03
38606,/organization/rustic-canyon-partners,/organization/caserev,2006-08-03
19522,/organization/japan-asia-investment,/organization/tixa-internet-technology,2006-08-03
34945,/organization/miramar-venture-partners,/organization/caserev,2006-08-03
27617,/organization/intel-capital,/organization/tobesoft,2006-08-03
2064,/organization/mid-atlantic-angel-fund,/organization/sentito-networks,2006-08-03
16109,/organization/circle-t-partners,/organization/the-feedroom,2006-08-03
2127,/organization/inflection-point-ventures,/organization/sentito-networks,2006-08-03
1397,/organization/kodiak-venture-partners,/organization/sentito-networks,2006-08-03
24054,/organization/mitsui-sumitomo-insurance-company,/organization/tixa-internet-technology,2006-08-03
102340,/organization/technology-venture-partners,/organization/sentito-networks,2006-08-03
34406,/organization/core-capital-partners,/organization/sentito-networks,2006-08-03
99480,/organization/columbus-nova,/organization/sentito-networks,2006-08-03
