,investor,company,invest_date
39506,/organization/john-templeton-foundation,/organization/samasource,2009-10-31
39623,/organization/benchmark,/organization/gizmoz,2009-11-01
104399,/organization/rpm-ventures,/organization/glyde,2009-11-01
104656,/organization/harris-harris-group,/organization/cambrios-technologies,2009-11-01
52629,/person/zachary-bogue,/organization/square,2009-11-01
59467,/organization/matrix-partners-china,/organization/new-dynamic-education-group,2009-11-01
66669,/person/andrew-rasiej,/organization/square,2009-11-01
32093,/organization/citic-pe,/organization/shanghai-unionpay-merchant-services-co-ltd,2009-11-01
61273,/organization/presidio-ventures,/organization/cambrios-technologies,2009-11-01
7270,/person/joshua-baer,/organization/otherinbox,2009-11-01
74188,/organization/kidron,/organization/cambrios-technologies,2009-11-01
26104,/organization/techoperators,/organization/immunet-corporation,2009-11-01
42847,/person/ron-conway,/organization/square,2009-11-01
31829,/person/david-wu,/organization/presage-biosciences,2009-11-01
66636,/person/jim-barnett,/organization/pulpo-media,2009-11-01
100262,/organization/omidyar-network,/organization/global-integrity,2009-11-01
52639,/organization/shenzhen-capital-group,/organization/job36,2009-11-01
84119,/person/dennis-crowley,/organization/square,2009-11-01
62490,/person/nova-spivack,/organization/radar-networks,2009-11-01
58026,/organization/fortune-venture-capital,/organization/job36,2009-11-01
103865,/person/auren-hoffman,/organization/chomp,2009-11-01
51503,/organization/bridges-ventures,/organization/babington-group,2009-11-01
77162,/organization/headland-ventures,/organization/cambrios-technologies,2009-11-01
32609,/person/darryl-siry,/organization/newsbasis,2009-11-01
83028,/organization/tiantu-capital,/organization/shenzhen-montnets-science-and-technology-development-co-ltd,2009-11-01
12046,/organization/enterprise-partners,/organization/celladon,2009-11-01
32957,/organization/el-dorado-ventures,/organization/ampulse,2009-11-01
55641,/person/tarun-dua,/organization/e2e-networks,2009-11-01
26476,/organization/draper-fisher-jurvetson,/organization/radar-networks,2009-11-01
95269,/organization/khosla-ventures,/organization/square,2009-11-01
82075,/organization/swarraton-partners,/organization/i2o-water,2009-11-01
73502,/organization/altos-ventures,/organization/immunet-corporation,2009-11-01
75776,/organization/mhs-capital,/organization/pulpo-media,2009-11-01
92368,/organization/evolution-vc,/organization/typemock,2009-11-01
37935,/organization/wheb-partners,/organization/petainer,2009-11-01
69164,/person/shawn-fanning,/organization/square,2009-11-01
102301,/person/robin-chan,/organization/square,2009-11-01
40829,/organization/sequoia-capital,/organization/bicon-pharmaceutical,2009-11-01
39153,/person/scott-banister,/organization/otherinbox,2009-11-01
88309,/organization/cherrystone-angel-group,/organization/adq,2009-11-01
61976,/organization/wi-harper-group,/organization/new-dynamic-education-group,2009-11-01
64115,/organization/bank-of-ireland,/organization/onformonics,2009-11-01
63926,/person/biz-stone,/organization/square,2009-11-01
102350,/person/david-lee,/organization/square,2009-11-01
81290,/organization/bia-digital-partners,/organization/the-motley-fool,2009-11-01
91371,/person/jim-pitkow,/organization/square,2009-11-01
98611,/person/kevin-rose,/organization/square,2009-11-01
101753,/organization/first-round-capital,/organization/square,2009-11-01
30295,/organization/fuse-capital,/organization/radar-networks,2009-11-01
32601,/organization/octopus-ventures,/organization/coal-grill-bar,2009-11-01
101746,/organization/zelkova-ventures,/organization/newsbasis,2009-11-01
57505,/organization/in-q-tel,/organization/cambrios-technologies,2009-11-01
37140,/organization/lux-capital,/organization/cambrios-technologies,2009-11-01
30643,/person/joe-liemandt,/organization/otherinbox,2009-11-01
62589,/organization/globespan-capital-partners,/organization/ampulse,2009-11-01
54409,/organization/bertelsmann-asia-investment-fund,/organization/phoenix-new-media,2009-11-01
93335,/organization/patriot-capital,/organization/the-motley-fool,2009-11-01
22019,/organization/alexandria-real-estate-equities,/organization/cambrios-technologies,2009-11-01
75043,/person/brian-singerman,/organization/pulpo-media,2009-11-01
40265,/organization/felicis-ventures,/organization/chomp,2009-11-01
98939,/organization/sv-angel,/organization/chomp,2009-11-01
11954,/person/rami-lipman,/organization/typemock,2009-11-01
53734,/organization/altitude-life-science-ventures,/organization/cambrios-technologies,2009-11-01
69227,/organization/sumitomo-ventures,/organization/cambrios-technologies,2009-11-01
9481,/organization/sig-china,/organization/bicon-pharmaceutical,2009-11-01
71697,/person/sean-park,/organization/banksimple,2009-11-01
100959,/organization/oxford-bioscience-partners,/organization/cambrios-technologies,2009-11-01
60438,/person/xavier-niel,/organization/square,2009-11-01
98178,/person/marissa-mayer,/organization/square,2009-11-01
16286,/organization/avalon-ventures,/organization/cambrios-technologies,2009-11-01
41944,/organization/highway-12-ventures,/organization/gizmoz,2009-11-01
39903,/person/fabrice-grinda,/organization/dailysingle,2009-11-01
26659,/organization/wheatley-partners,/organization/novaray-medical,2009-11-01
98694,/person/esther-dyson,/organization/square,2009-11-01
70431,/organization/crosscut-ventures,/organization/pulpo-media,2009-11-01
96722,/organization/shenzhen-capital-group,/organization/beijing-huaqi-information-digital-technology-co-ltd,2009-11-01
