investor,company,weight,date
/person/jess-monleon,/organization/deporvillage,84513,2011-07-01
/organization/kima-ventures,/organization/gezlong,70000,2011-07-01
/person/jody-friedman,/organization/galavantier,500000,2011-07-01
/organization/birchmere-ventures,/organization/solexant,3833333,2011-07-01
/organization/seedcamp,/organization/campalyst,0,2011-07-01
/organization/general-secretariat-for-research-and-technology-gsrt,/organization/econais,110000,2011-07-01
/organization/morgan-stanley-alternative-investment-partners,/organization/oblong,0,2011-07-01
/person/william-lohse,/organization/twylah,0,2011-07-01
/organization/northstar-ventures,/organization/exuru,150000,2011-07-01
/organization/connecticut-innovations,/organization/sustainable-real-estate-solutions,400000,2011-07-01
/organization/matrix-partners-china,/organization/umeng,10000000,2011-07-01
/organization/corallia-hellenic-technology-cluster-initiative,/organization/econais,72000,2011-07-01
/organization/the-brandery,/organization/receept,0,2011-07-01
/organization/nxtp-labs,/organization/afluenta,387500,2011-07-01
/person/dave-morin,/organization/styleseat,77777,2011-07-01
/organization/earlybird-venture-capital,/organization/carpooling-com,0,2011-07-01
/organization/susquehanna-growth-equity,/organization/the-logic-group,0,2011-07-01
/organization/olympus-capital-holdings-asia,/organization/solexant,3833333,2011-07-01
/person/garrett-camp,/organization/styleseat,77777,2011-07-01
/organization/hic,/organization/dajie,3330000,2011-07-01
/organization/goldman-sachs,/organization/55tuan-com,50000000,2011-07-01
/organization/incubate-fund,/organization/kawaii-museum,0,2011-07-01
/organization/tencent-industry-win-win-fund,/organization/kingsoft-network-science,9300000,2011-07-01
/organization/innovation-works-china,/organization/doodle-mobile,0,2011-07-01
/person/alejandro-cosentino,/organization/afluenta,387500,2011-07-01
/organization/techstars,/organization/urtak,12000,2011-07-01
/person/marek-fodor,/organization/deporvillage,84513,2011-07-01
/organization/innovation-network-corp-of-japan,/organization/miselu-inc,6000000,2011-07-01
/person/bryan-dixon,/organization/galavantier,500000,2011-07-01
/person/sophia-bush,/organization/styleseat,77777,2011-07-01
/organization/saif-partners,/organization/bekiz,4641567,2011-07-01
/organization/monashees-capital,/organization/buzzero,0,2011-07-01
/organization/founders-fund,/organization/styleseat,77777,2011-07-01
/organization/matrix-partners-china,/organization/kingsoft-network-science,9300000,2011-07-01
/organization/artiman-ventures,/organization/oncostem-diagonstics,1000000,2011-07-01
/organization/techstars,/organization/chatid,18000,2011-07-01
/organization/techstars,/organization/wantworthy,18000,2011-07-01
/person/russ-siegelman,/organization/byliner,200000,2011-07-01
/person/francois-derbaix,/organization/deporvillage,84513,2011-07-01
/organization/alibaba-capital-partners,/organization/mingxieku,15000000,2011-07-01
/organization/mirae-asset-venture-investment,/organization/clo-virtual-fashion-inc,700000,2011-07-01
/person/bill-liao,/organization/playmob,20861,2011-07-01
/person/travis-kalanick,/organization/styleseat,77777,2011-07-01
/organization/kdb-capital,/organization/clo-virtual-fashion-inc,700000,2011-07-01
/organization/techstars,/organization/ambassador,18000,2011-07-01
/organization/humble-beginnings-inc,/organization/clean-plates,233333,2011-07-01
/organization/seedcamp,/organization/bilbus,72407,2011-07-01
/organization/e-ventures,/organization/dolphin,0,2011-07-01
/organization/indian-angel-network,/organization/vayavya-labs,1000000,2011-07-01
/organization/cabiedes-partners,/organization/deporvillage,84513,2011-07-01
/organization/kizoo,/organization/pactas-gmbh,0,2011-07-01
/person/jeff-samberg,/organization/skymarker,80000,2011-07-01
/organization/mobile-internet-capital,/organization/go-net-systems,0,2011-07-01
/organization/salesforce-ventures,/organization/infor,0,2011-07-01
/person/chris-kelly,/organization/galavantier,500000,2011-07-01
/organization/point-nine-capital,/organization/styleseat,77777,2011-07-01
/organization/actis,/organization/vesta-guangzhou-catering-equipment-co-ltd,0,2011-07-01
/organization/eqt-holdings,/organization/coromatic-group,0,2011-07-01
/organization/zero2ipo-capital,/organization/55tuan-com,50000000,2011-07-01
/organization/bmw-ventures,/organization/parkatmyhouse-com,0,2011-07-01
/organization/tiger-global,/organization/vancl,46000000,2011-07-01
/organization/shanda-capital,/organization/anzhi-com,10000000,2011-07-01
