investor,company,weight,date
/person/mitch-kapor,/organization/stumbleupon,375000,2005-12-01
/organization/saif-partners,/organization/mdc-telecom,7500000,2005-12-01
/organization/bdc-venture-capital,/organization/opalis-software,2833333,2005-12-01
/organization/rose-tech-ventures,/organization/jingle-networks,1666666,2005-12-01
/organization/yfm-venture-finance,/organization/txt4,430000,2005-12-01
/organization/true-ventures,/organization/meebo,1166666,2005-12-01
/organization/cfh,/organization/novaled,1601590,2005-12-01
/person/ram-shriram,/organization/stumbleupon,375000,2005-12-01
/organization/sib-innovations,/organization/novaled,1601590,2005-12-01
/organization/sig-china,/organization/uusee,5000000,2005-12-01
/organization/ace-management,/organization/novaled,1601590,2005-12-01
/organization/bain-capital-ventures,/organization/solarwinds,100000000,2005-12-01
/organization/venrex-investment-management,/organization/astleyclarke,0,2005-12-01
/organization/dag-ventures,/organization/crackle,875000,2005-12-01
/organization/tugboat-ventures,/organization/mamapedia,2300000,2005-12-01
/person/auren-hoffman,/organization/meebo,1166666,2005-12-01
/organization/thorner-ventures,/organization/trulia,1900000,2005-12-01
/organization/benaroya-capital,/organization/cozigroup,3300000,2005-12-01
/organization/iccp-venture-partners,/organization/tunein-inc,1600000,2005-12-01
/organization/sierra-ventures,/organization/opalis-software,2833333,2005-12-01
/organization/growth-works,/organization/ascentify,539000,2005-12-01
/organization/southern-california-public-radio,/organization/gather,2250000,2005-12-01
/organization/mayfield-fund,/organization/tagged,7000000,2005-12-01
/organization/t-venture,/organization/crackle,875000,2005-12-01
/organization/brainstoventures,/organization/qype,0,2005-12-01
/person/ron-conway,/organization/stumbleupon,375000,2005-12-01
/organization/financiere-de-lechiquier,/organization/novaled,1601590,2005-12-01
/organization/shasta-ventures,/organization/mamapedia,2300000,2005-12-01
/organization/ceyuan-ventures,/organization/tx-com-cn,1000000,2005-12-01
/organization/123-venture,/organization/novaled,1601590,2005-12-01
/organization/techfund-capital,/organization/novaled,1601590,2005-12-01
/organization/the-chinese-founders-fund,/organization/chinese-online,500000,2005-12-01
/organization/vengrowth-asset-management,/organization/opalis-software,2833333,2005-12-01
/organization/y-combinator,/organization/textpayme,0,2005-12-01
/organization/insight-venture-partners,/organization/solarwinds,100000000,2005-12-01
/organization/pequot-capital,/organization/touchdown-technologies,3287500,2005-12-02
/organization/aig-investments,/organization/touchdown-technologies,3287500,2005-12-02
/organization/adams-capital-management,/organization/touchdown-technologies,3287500,2005-12-02
/organization/jumpstartinc,/organization/comsense-technology,195607,2005-12-02
/organization/invesco-perpetual,/organization/touchdown-technologies,3287500,2005-12-02
/organization/longstreet-partners,/organization/videonext,1000000,2005-12-02
/organization/newlight-management,/organization/videonext,1000000,2005-12-02
/organization/cisco,/organization/comviva,4500000,2005-12-04
/organization/sequoia-capital,/organization/comviva,4500000,2005-12-04
/organization/westbridge-capital-partners,/organization/comviva,4500000,2005-12-04
/organization/steamboat-ventures,/organization/phototlc,0,2005-12-05
/organization/duchossois-technology-partners,/organization/personeta,4000000,2005-12-05
/organization/northwest-venture-associates,/organization/world-wide-packets,4250000,2005-12-05
/organization/smartforest-ventures,/organization/you-software,3000000,2005-12-05
/organization/rss-investors-fund,/organization/you-software,3000000,2005-12-05
/organization/rochester-angel-network,/organization/lumetrics,670000,2005-12-05
/organization/madrona-venture-group,/organization/world-wide-packets,4250000,2005-12-05
/organization/lightspeed-venture-partners,/organization/personeta,4000000,2005-12-05
/organization/vantagepoint-capital-partners,/organization/savaje-technologies,8000000,2005-12-05
/organization/argo-global-capital,/organization/world-wide-packets,4250000,2005-12-05
/organization/charles-river-ventures,/organization/mvalent,2000000,2005-12-05
/organization/ah-ventures,/organization/highroads,2000000,2005-12-05
/organization/rbc-capital-markets,/organization/highroads,2000000,2005-12-05
/organization/flybridge-capital,/organization/mvalent,2000000,2005-12-05
/organization/selby-venture-partners,/organization/bigfix,2100000,2005-12-05
/organization/thomas-weisel-venture-partners,/organization/bigfix,2100000,2005-12-05
