investor,company,weight,date
/organization/siemer-ventures,/organization/mindbody,0,2005-10-01
/organization/3i-group,/organization/peerflix,2666666,2005-10-01
/organization/defi-gestion,/organization/kuros-biosurgery,722520,2005-10-01
/organization/redpoint-ventures,/organization/kodiak-networks,5000000,2005-10-01
/person/reid-hoffman,/organization/digg,350000,2005-10-01
/person/kevin-compton,/organization/automattic,157142,2005-10-01
/organization/freshtracks-capital,/organization/vermont-teddy-bear,0,2005-10-01
/organization/idg-capital-partners,/organization/bokee,7340000,2005-10-01
/organization/technology-crossover-ventures,/organization/zillow,16000000,2005-10-01
/organization/neomed,/organization/kuros-biosurgery,722520,2005-10-01
/organization/hearst-ventures,/organization/pandora,2400000,2005-10-01
/organization/draper-fisher-jurvetson,/organization/blogcn,3670000,2005-10-01
/organization/cambridge-business-angels,/organization/trutap,1000000,2005-10-01
/organization/index-ventures,/organization/telegent-systems,7500000,2005-10-01
/organization/oak-investment-partners,/organization/shop-com,25000000,2005-10-01
/organization/waldenvc,/organization/pandora,2400000,2005-10-01
/organization/draper-fisher-jurvetson,/organization/location-labs,1000000,2005-10-01
/organization/benchmark,/organization/zillow,16000000,2005-10-01
/organization/mayfield-fund,/organization/baihe,0,2005-10-01
/organization/kleiner-perkins-caufield-byers,/organization/kodiak-networks,5000000,2005-10-01
/organization/qualcomm-ventures,/organization/location-labs,1000000,2005-10-01
/organization/storm-ventures,/organization/echosign,2500000,2005-10-01
/person/shelby-bonnie,/organization/automattic,157142,2005-10-01
/organization/mustang-ventures,/organization/vermont-teddy-bear,0,2005-10-01
/organization/selby-venture-partners,/organization/pandora,2400000,2005-10-01
/organization/cnetnetworks,/organization/automattic,157142,2005-10-01
/organization/blacksmith-capital,/organization/automattic,157142,2005-10-01
/organization/cdc-enterprises-2,/organization/kuros-biosurgery,722520,2005-10-01
/organization/floodgate,/organization/digg,350000,2005-10-01
/organization/e-ventures,/organization/peerflix,2666666,2005-10-01
/organization/bluerun-ventures,/organization/location-labs,1000000,2005-10-01
/organization/vinci-capital,/organization/kuros-biosurgery,722520,2005-10-01
/person/al-avery,/organization/digg,350000,2005-10-01
/organization/lehman-brothers,/organization/kodiak-networks,5000000,2005-10-01
/person/marc-andreessen,/organization/digg,350000,2005-10-01
/person/doug-mackenzie,/organization/automattic,157142,2005-10-01
/organization/mitsui,/organization/location-labs,1000000,2005-10-01
/organization/velocity-interactive-group-2,/organization/azul-systems,6032857,2005-10-01
/person/hadi-partovi,/organization/viagogo,0,2005-10-01
/organization/erevmax,/organization/iviz-security,800000,2005-10-01
/person/ron-conway,/organization/digg,350000,2005-10-01
/organization/bessemer-venture-partners,/organization/yelp,5000000,2005-10-01
/organization/battery-ventures,/organization/peerflix,2666666,2005-10-01
/organization/lead-dog-ventures,/organization/jingle-networks,200000,2005-10-01
/person/ali-partovi,/organization/viagogo,0,2005-10-01
/organization/sv-angel,/organization/digg,350000,2005-10-01
