investor,company,weight,date
/person/marc-andreessen,/organization/asana,92307,2009-04-01
/person/shane-spitzer,/organization/tellapal,125000,2009-04-01
/person/jeremie-berrebi,/organization/kwaga,132460,2009-04-01
/organization/merck-serono-ventures,/organization/ambrx,1428571,2009-04-01
/organization/launchbox-digital,/organization/keen-guides,0,2009-04-01
/organization/42-ventures,/organization/white-label-marketing,0,2009-04-01
/organization/calera-capital,/organization/loopnet,16666666,2009-04-01
/organization/trinity-ventures,/organization/loopnet,16666666,2009-04-01
/organization/high-country-venture,/organization/logrhythm,1033333,2009-04-01
/organization/tavistock-life-sciences,/organization/ambrx,1428571,2009-04-01
/organization/reinvention-capital,/organization/kicknote,0,2009-04-01
/organization/cmea-capital,/organization/ambrx,1428571,2009-04-01
/organization/seedcamp,/organization/kwaga,132460,2009-04-01
/person/diego-canoso,/organization/tellapal,125000,2009-04-01
/organization/inventus-capital-partners,/organization/instahealth,1308756,2009-04-01
/organization/highland-capital-partners,/organization/redbrick-health,3750000,2009-04-01
/person/john-levinson,/organization/tellapal,125000,2009-04-01
/person/mitch-kapor,/organization/asana,92307,2009-04-01
/organization/oseo-innovation,/organization/kwaga,132460,2009-04-01
/person/aditya-agarwal,/organization/asana,92307,2009-04-01
/person/michael-fox-2,/organization/shoes-of-prey,16666,2009-04-01
/organization/in-q-tel,/organization/sonitus-medical,437500,2009-04-01
/organization/versant-ventures,/organization/ambrx,1428571,2009-04-01
/person/jodie-fox,/organization/shoes-of-prey,16666,2009-04-01
/organization/inovia-capital,/organization/airborne-technology,250000,2009-04-01
/organization/primus-capital-management,/organization/intellio,750000,2009-04-01
/organization/5am-ventures,/organization/ambrx,1428571,2009-04-01
/organization/seedcamp,/organization/basekit-platform,0,2009-04-01
/person/ben-horowitz,/organization/good-data,500000,2009-04-01
/organization/h-farm,/organization/digital-accademia,0,2009-04-01
/person/owen-van-natta,/organization/asana,92307,2009-04-01
/organization/launchbox-digital,/organization/bandsintown,20000,2009-04-01
/person/evan-lowenstein,/organization/stageit,40000,2009-04-01
/person/adam-d-angelo,/organization/asana,92307,2009-04-01
/organization/ofer-hi-tech,/organization/youlicense,500000,2009-04-01
/organization/parakletos-ventures,/organization/gct-semiconductor,0,2009-04-01
/organization/kima-ventures,/organization/kwaga,132460,2009-04-01
/organization/aravis-ventures,/organization/ambrx,1428571,2009-04-01
/person/mike-knapp,/organization/shoes-of-prey,16666,2009-04-01
/person/ron-conway,/organization/asana,92307,2009-04-01
/organization/alliance-of-angels,/organization/geospiza,750000,2009-04-01
/organization/launchbox-digital,/organization/legal-river,0,2009-04-01
/person/skuli-mogensen,/organization/airborne-technology,250000,2009-04-01
/person/peter-hershberg,/organization/tellapal,125000,2009-04-01
/person/matt-cohler,/organization/asana,92307,2009-04-01
/person/xavier-niel,/organization/kwaga,132460,2009-04-01
/organization/rustic-canyon-partners,/organization/loopnet,16666666,2009-04-01
/person/colin-evans,/organization/tellapal,125000,2009-04-01
/organization/launchbox-digital,/organization/sec-watch,0,2009-04-01
/organization/maverick-capital,/organization/ambrx,1428571,2009-04-01
/organization/avac-ltd,/organization/mobovivo,790145,2009-04-01
/person/ben-horowitz,/organization/asana,92307,2009-04-01
/person/david-jeske,/organization/asana,92307,2009-04-01
/organization/launchbox-digital,/organization/keepfu,0,2009-04-01
/person/marc-andreessen,/organization/good-data,500000,2009-04-01
/organization/the-logia-group,/organization/youlicense,500000,2009-04-01
/person/joe-green,/organization/asana,92307,2009-04-01
/person/oleg-tscheltzoff,/organization/kwaga,132460,2009-04-01
/organization/versant-ventures,/organization/redbrick-health,3750000,2009-04-01
/organization/o-reilly-alphatech-ventures,/organization/good-data,500000,2009-04-01
/organization/fidelity-ventures,/organization/redbrick-health,3750000,2009-04-01
/person/sean-parker,/organization/asana,92307,2009-04-01
/organization/kleiner-perkins-caufield-byers,/organization/redbrick-health,3750000,2009-04-01
/person/jed-stremel,/organization/asana,92307,2009-04-01
/organization/mangrove-capital-partners,/organization/international-sportsbook,2690000,2009-04-02
/organization/ngn-capital,/organization/cerapedics,7500000,2009-04-02
/organization/montage-capital,/organization/metricstream,1250000,2009-04-02
/organization/benchmark,/organization/d2s,4500000,2009-04-02
/organization/dag-ventures,/organization/d2s,4500000,2009-04-02
/person/don-dodge,/organization/swype,1300000,2009-04-02
/organization/august-capital,/organization/swoopo,10000000,2009-04-02
/organization/edgestone-capital-partners,/organization/breconridge,11200000,2009-04-02
/organization/nauta-capital,/organization/international-sportsbook,2690000,2009-04-02
/organization/orbimed-advisors,/organization/cerapedics,7500000,2009-04-02
/organization/gold-hill-capital,/organization/metricstream,1250000,2009-04-02
/organization/bertelsmann-digital-media-investments,/organization/buyvip,5000000,2009-04-03
/organization/rockport-capital-partners,/organization/lilliputian-systems,4666666,2009-04-03
/organization/focus-ventures,/organization/sepaton,3100000,2009-04-03
/organization/university-of-utah-endowment,/organization/socialtext,1500000,2009-04-03
/organization/cit-gap-funds,/organization/latista,0,2009-04-03
/organization/active-venture-partners,/organization/buyvip,5000000,2009-04-03
/organization/3i-group,/organization/buyvip,5000000,2009-04-03
/organization/omidyar-network,/organization/socialtext,1500000,2009-04-03
/organization/kennet-venture-partners,/organization/buyvip,5000000,2009-04-03
/organization/j-hunt-holdings,/organization/brightplanet,0,2009-04-04
/organization/launchbox-digital,/organization/tapmetrics,0,2009-04-04
/organization/launchbox-digital,/organization/unblab,0,2009-04-04
/person/ted-leonsis,/organization/revolutionmoney,6000000,2009-04-06
/organization/american-river-ventures,/organization/wispry,1250000,2009-04-06
/organization/citigroup,/organization/revolutionmoney,6000000,2009-04-06
/organization/blue-cloud-ventures,/organization/nuview-systems,2500000,2009-04-06
/organization/l-capital-partners,/organization/wispry,1250000,2009-04-06
/organization/petra-capital-partners,/organization/nuview-systems,2500000,2009-04-06
/organization/morgan-stanley,/organization/revolutionmoney,6000000,2009-04-06
/organization/goldman-sachs,/organization/revolutionmoney,6000000,2009-04-06
/organization/murata-manufacturing,/organization/wispry,1250000,2009-04-06
/organization/in-q-tel,/organization/wispry,1250000,2009-04-06
/organization/mizuho-venture-capital,/organization/glammedia,10000000,2009-04-06
/person/steve-case,/organization/revolutionmoney,6000000,2009-04-06
/organization/paladin-capital-group,/organization/wispry,1250000,2009-04-06
/person/david-pottruck,/organization/revolutionmoney,6000000,2009-04-06
/organization/shepherd-ventures,/organization/wispry,1250000,2009-04-06
/person/david-golden,/organization/revolutionmoney,6000000,2009-04-06
/organization/blueprint-ventures,/organization/wispry,1250000,2009-04-06
/organization/kfw,/organization/metasonic,0,2009-04-06
/organization/baybg,/organization/metasonic,0,2009-04-06
/organization/tech-coast-angels,/organization/wispry,1250000,2009-04-06
/organization/meritus-ventures,/organization/singlepipe-communications,1700000,2009-04-07
/organization/formative-ventures,/organization/pyxis-technology,750000,2009-04-07
/organization/clarus-ventures,/organization/aerovance,4750000,2009-04-07
/organization/alta-partners,/organization/sunesis-pharmaceuticals,4833333,2009-04-07
/organization/bb-biotech-ventures,/organization/aerovance,4750000,2009-04-07
/organization/mercato-partners,/organization/fusion-io,6785714,2009-04-07
/organization/ngn-capital,/organization/aerovance,4750000,2009-04-07
/organization/alta-partners,/organization/aerovance,4750000,2009-04-07
/organization/cougar-capital,/organization/fusion-io,6785714,2009-04-07
/organization/apax-partners,/organization/aerovance,4750000,2009-04-07
/organization/venrock,/organization/sunesis-pharmaceuticals,4833333,2009-04-07
/organization/austin-ventures,/organization/pyxis-technology,750000,2009-04-07
/organization/burrill-co,/organization/aerovance,4750000,2009-04-07
/organization/alloy-ventures,/organization/teradici,2833333,2009-04-07
/person/peter-stern,/organization/knewton,1000000,2009-04-07
/organization/sumitomo-ventures,/organization/fusion-io,6785714,2009-04-07
/organization/lehman-brothers,/organization/aerovance,4750000,2009-04-07
/organization/altira-group,/organization/southwest-windpower,2000000,2009-04-07
/organization/octopus-ventures,/organization/phasor-solutions,1318103,2009-04-07
/organization/chevron-technology-ventures,/organization/southwest-windpower,2000000,2009-04-07
/organization/rockport-capital-partners,/organization/southwest-windpower,2000000,2009-04-07
/organization/chrysalis-ventures,/organization/singlepipe-communications,1700000,2009-04-07
/organization/alta-berkeley-venture-partners,/organization/teradici,2833333,2009-04-07
/organization/caxton-advantage-life-sciences-fund,/organization/sunesis-pharmaceuticals,4833333,2009-04-07
/organization/proquest-investments,/organization/aerovance,4750000,2009-04-07
/organization/skypoint-capital,/organization/teradici,2833333,2009-04-07
/organization/general-electric,/organization/southwest-windpower,2000000,2009-04-07
/organization/egis-capital-partners,/organization/fisker,28666666,2009-04-07
/organization/new-enterprise-associates,/organization/sunesis-pharmaceuticals,4833333,2009-04-07
/organization/kt-venture-group,/organization/pyxis-technology,750000,2009-04-07
/organization/ibg-beteiligungsgesellschaft,/organization/keyneurotek-pharmaceuticals,3623033,2009-04-07
/organization/opuspoint-partners,/organization/sunesis-pharmaceuticals,4833333,2009-04-07
/organization/telus-ventures,/organization/teradici,2833333,2009-04-07
/organization/dell,/organization/fusion-io,6785714,2009-04-07
/organization/mesa-verde-venture-partners,/organization/traversa-therapeutics,2500000,2009-04-07
/organization/kentucky-science-and-technology-corp,/organization/singlepipe-communications,1700000,2009-04-07
/organization/morningside-group,/organization/traversa-therapeutics,2500000,2009-04-07
/organization/kfw,/organization/keyneurotek-pharmaceuticals,3623033,2009-04-07
/organization/cmea-capital,/organization/pyxis-technology,750000,2009-04-07
/organization/vision-capital-advisors,/organization/sunesis-pharmaceuticals,4833333,2009-04-07
/organization/merlin-nexus,/organization/sunesis-pharmaceuticals,4833333,2009-04-07
/organization/bdc-venture-capital,/organization/teradici,2833333,2009-04-07
/organization/working-opportunity-fund,/organization/teradici,2833333,2009-04-07
/organization/pelion-venture-partners,/organization/fusion-io,6785714,2009-04-07
/organization/deutsche-venture-capital,/organization/keyneurotek-pharmaceuticals,3623033,2009-04-07
/organization/ngp-energy-technology-partners,/organization/southwest-windpower,2000000,2009-04-07
/organization/nextech-venture,/organization/sunesis-pharmaceuticals,4833333,2009-04-07
/organization/bay-city-capital,/organization/sunesis-pharmaceuticals,4833333,2009-04-07
/organization/high-tech-gruenderfonds,/organization/rapidrabbit,665403,2009-04-08
/organization/proquest-investments,/organization/orthocon,8333333,2009-04-08
/organization/palo-alto-venture-partners,/organization/ethertronics,1333333,2009-04-08
/organization/advent-international,/organization/fleetcor-technologies,33333333,2009-04-08
/organization/sevin-rosen-funds,/organization/ethertronics,1333333,2009-04-08
/person/alex-zubillaga,/organization/doubletwist,1250000,2009-04-08
/organization/omnes-capital,/organization/scan-target,661550,2009-04-08
/organization/ridgewood-capital,/organization/ethertronics,1333333,2009-04-08
/organization/horizons-ventures,/organization/doubletwist,1250000,2009-04-08
/organization/canaan-partners,/organization/orthocon,8333333,2009-04-08
/organization/summit-partners,/organization/fleetcor-technologies,33333333,2009-04-08
/organization/bb-biotech-ventures,/organization/orthocon,8333333,2009-04-08
/person/michael-ovitz,/organization/doubletwist,1250000,2009-04-08
/organization/northzone-ventures,/organization/doubletwist,1250000,2009-04-08
/organization/advantage-capital-partners,/organization/fleetcor-technologies,33333333,2009-04-08
/organization/scientipole-ile-de-france-capital,/organization/scan-target,661550,2009-04-08
/organization/wilmington-investor-network,/organization/basho-technologies,2338433,2009-04-09
/organization/harbor-island-equity-partners,/organization/basho-technologies,2338433,2009-04-09
/organization/cm-capital-investments,/organization/piedmont-pharmaceuticals,5000000,2009-04-09
/person/fabrice-grinda,/organization/vaultive,0,2009-04-09
