investor,company,weight,date
/organization/eqt-holdings,/organization/ip-only,0,2013-07-01
/organization/confrapar,/organization/ilusis,0,2013-07-01
/person/cathie-black,/organization/yieldbot,833333,2013-07-01
/organization/jerusalem-venture-partners,/organization/altair-semiconductor,5000000,2013-07-01
/organization/blueprint-health-accelerator,/organization/spotme-fitness,20000,2013-07-01
/person/eric-ries,/organization/mattermark,25000,2013-07-01
/organization/novus-ventures,/organization/lovethesign,643300,2013-07-01
/person/florian-otto-2,/organization/guiabolso,0,2013-07-01
/organization/club-italia-investimenti,/organization/zing-2,0,2013-07-01
/organization/maryland-venture-fund,/organization/reelgenie,170000,2013-07-01
/organization/start-up-chile,/organization/crispify,40000,2013-07-01
/person/cal-simmons,/organization/reelgenie,170000,2013-07-01
/person/colin-wiel,/organization/soundwave,112500,2013-07-01
/organization/bee-partners,/organization/skycatch,457142,2013-07-01
/organization/kaw-investment,/organization/syncrocloud,151428,2013-07-01
/organization/phenomen-ventures-fund,/organization/orange-money-dba-ezbob,1571960,2013-07-01
/organization/idg-capital-partners,/organization/three-squirrels-e-commerce,3000000,2013-07-01
/organization/plug-and-play-ventures,/organization/traveltipz-ru,0,2013-07-01
/organization/team-europe-ventures,/organization/delivery-hero,3750000,2013-07-01
/person/mario-mariani-2,/organization/marinanow,50000,2013-07-01
/organization/altair,/organization/proberry,75000,2013-07-01
/organization/ideo,/organization/pillpack,318181,2013-07-01
/person/aadil-ebrahim,/organization/popxo,100000,2013-07-01
/organization/betaworks,/organization/apportable,480000,2013-07-01
/organization/emerge,/organization/able,555555,2013-07-01
/organization/helios-investment-partners,/organization/mallforafrica,0,2013-07-01
/organization/incitia-partners,/organization/biowater-technology,2171288,2013-07-01
/person/justin-durand,/organization/teleborder,0,2013-07-01
/organization/dundee-venture-capital,/organization/cympel,175000,2013-07-01
/organization/maxfield-capital,/organization/sponsorhub,800000,2013-07-01
/person/zubair-jandali,/organization/keeptruckin,460000,2013-07-01
/organization/bdc-venture-capital,/organization/crowdmedia,142857,2013-07-01
/organization/ace-and-company,/organization/apportable,480000,2013-07-01
/organization/boxgroup,/organization/pillpack,318181,2013-07-01
/person/sergey-egorov,/organization/savedplus-inc,250000,2013-07-01
/organization/new-york-city-investment-fund,/organization/voxy,1528571,2013-07-01
/organization/innogy-venture-capital,/organization/kiwigrid,0,2013-07-01
/organization/founders-fund,/organization/able,555555,2013-07-01
/person/graham-duff,/organization/votehere,209172,2013-07-01
/organization/xandex-investments-llp,/organization/soundwave,112500,2013-07-01
/person/ann-marie-mayuga,/organization/syncrocloud,151428,2013-07-01
/organization/bethnal-green-ventures,/organization/playlab,22818,2013-07-01
/person/mike-mccauley,/organization/boosted-boards,0,2013-07-01
/organization/verve-capital-partners,/organization/dahu,256642,2013-07-01
/organization/y-combinator,/organization/realm-2,3550000,2013-07-01
/organization/moscow-seed-fund,/organization/agelon,225000,2013-07-01
/organization/tmt-investments,/organization/rollapp,500000,2013-07-01
/organization/alloy-ventures,/organization/scifiniti-com,2500000,2013-07-01
/person/david-ingelbohs,/organization/syncrocloud,151428,2013-07-01
/organization/3wventures-com,/organization/dahu,256642,2013-07-01
/organization/peninsula-equity-partners,/organization/scifiniti-com,2500000,2013-07-01
/organization/sembcorp-industries,/organization/biowater-technology,2171288,2013-07-01
/organization/antai-venture-builder-2,/organization/wallapop,0,2013-07-01
/organization/salesforce-ventures,/organization/apportable,480000,2013-07-01
/organization/google-ventures,/organization/keeptruckin,460000,2013-07-01
/organization/kibo-ventures,/organization/notegraphy,260000,2013-07-01
/organization/sand-hill-east,/organization/snoopwall,0,2013-07-01
/person/damien-tanner,/organization/mattermark,25000,2013-07-01
/person/sydney-angels,/organization/ninja-blocks,142857,2013-07-01
/organization/lerer-ventures,/organization/wildcard,375000,2013-07-01
/person/max-niederhofer,/organization/mattermark,25000,2013-07-01
/organization/ge-capital,/organization/cytori-therapeutics,9000000,2013-07-01
/person/agustin-gomez,/organization/wallapop,0,2013-07-01
/organization/silicon-valley-bank,/organization/cytori-therapeutics,9000000,2013-07-01
/person/paddy-holahan,/organization/soundwave,112500,2013-07-01
/person/iain-macdonald,/organization/soundwave,112500,2013-07-01
/organization/wayra,/organization/networker,51133,2013-07-01
/organization/weld-north,/organization/voxy,1528571,2013-07-01
/organization/social-starts,/organization/ideal-me-2,12500,2013-07-01
/organization/wayra,/organization/ihelp-world,51728,2013-07-01
/organization/bolt-io,/organization/understory,50000,2013-07-01
/organization/ignition-partners,/organization/mattermark,25000,2013-07-01
/organization/the-startup-factory,/organization/tuee,65000,2013-07-01
/person/fabrice-le-parc,/organization/lidealist,525000,2013-07-01
/organization/ru-net,/organization/delivery-hero,3750000,2013-07-01
/organization/new-enterprise-associates,/organization/mattermark,25000,2013-07-01
/organization/carlyle-group,/organization/plateno-hotel-group,0,2013-07-01
/organization/tigerlabs,/organization/clue-app,0,2013-07-01
/organization/arpexcapital,/organization/admatic,0,2013-07-01
/organization/banks-foundation-for-young-entrepreneurs,/organization/bapul,0,2013-07-01
/organization/khosla-ventures,/organization/bidgely,5000000,2013-07-01
/organization/gsr-ventures-management,/organization/iboxpay,10000000,2013-07-01
/organization/launchub,/organization/imagga,260000,2013-07-01
/organization/techstars,/organization/pillpack,318181,2013-07-01
/organization/launchcapital,/organization/arccos-golf,5000000,2013-07-01
/organization/sosv,/organization/band-industries,0,2013-07-01
/organization/kbs-p-ventures,/organization/yieldbot,833333,2013-07-01
/organization/computime-equity-ventures,/organization/syncrocloud,151428,2013-07-01
/person/niko-waesche,/organization/clue-app,0,2013-07-01
/person/trevor-bowen,/organization/soundwave,112500,2013-07-01
/organization/i2bf,/organization/planetary-resources,500000,2013-07-01
/organization/sk-ventures,/organization/skycatch,457142,2013-07-01
/organization/wayra,/organization/nibu,78864,2013-07-01
/organization/finance-birmingham,/organization/votehere,209172,2013-07-01
/organization/salesforce-ventures,/organization/roundcorner,0,2013-07-01
/organization/dinama,/organization/amplisense,25000,2013-07-01
/organization/aslanoba-capital,/organization/hazinem-com,0,2013-07-01
/organization/jumpstart-ventures,/organization/modria,2500000,2013-07-01
/organization/matrix-partners,/organization/mark-forged,500000,2013-07-01
/organization/samsung-ventures,/organization/reactor-inc,183333,2013-07-01
/organization/lakewest-venture-partners,/organization/desktimeapp,0,2013-07-01
/organization/healthbox,/organization/hometouch,121700,2013-07-01
/organization/sequoia-capital,/organization/plateno-hotel-group,0,2013-07-01
/organization/business-angels-switzerland-bas,/organization/dahu,256642,2013-07-01
/organization/odyssey-venture-partners,/organization/econais,1500000,2013-07-01
/organization/tdf-ventures,/organization/able,555555,2013-07-01
/organization/bethnal-green-ventures,/organization/benkyo-player,22818,2013-07-01
/organization/pearson,/organization/voxy,1528571,2013-07-01
/organization/ilab-accelerator,/organization/agenda,102117,2013-07-01
/organization/wayra,/organization/predictvia,60704,2013-07-01
/organization/leta-capital,/organization/rollapp,500000,2013-07-01
/organization/capital-risque-fribourg,/organization/dahu,256642,2013-07-01
/organization/windforce-ventures,/organization/reactor-inc,183333,2013-07-01
/organization/square-peg-capital,/organization/ninja-blocks,142857,2013-07-01
/organization/bethnal-green-ventures,/organization/open-utility,22818,2013-07-01
/organization/holtzbrinck-ventures,/organization/delivery-hero,3750000,2013-07-01
/organization/high-tech-gruenderfonds,/organization/kiwigrid,0,2013-07-01
/person/lucy-mcquilken,/organization/pillpack,318181,2013-07-01
/organization/squarepeg-capital,/organization/ninja-blocks,142857,2013-07-01
/organization/tengelmann-ventures,/organization/delivery-hero,3750000,2013-07-01
