investor,company,weight,date
/organization/mayfield-fund,/organization/lattice-power,5000000,2007-06-01
/organization/village-ventures,/organization/daz-3d,1400000,2007-06-01
/person/peter-thiel,/organization/bigthink,0,2007-06-01
/organization/act-venture-capital,/organization/bravosolution,790000,2007-06-01
/organization/y-combinator,/organization/fuzzwich,15000,2007-06-01
/organization/pilot-group,/organization/weshow,2500000,2007-06-01
/organization/newmargin-growth-fund,/organization/joy-media-group,0,2007-06-01
/organization/i2a-fund,/organization/viewpoints,1250000,2007-06-01
/organization/commonangels,/organization/permissiontv,1125000,2007-06-01
/organization/qualcomm,/organization/pixsense,2000000,2007-06-01
/organization/lehman-brothers,/organization/tumri,3333333,2007-06-01
/person/yair-goldfinger,/organization/knockatv,700000,2007-06-01
/organization/gestin-de-capital-riesgo-del-pas-vasco,/organization/ikerchem,380000,2007-06-01
/organization/university-venture-fund,/organization/daz-3d,1400000,2007-06-01
/person/brad-feld,/organization/lijit-networks,1100000,2007-06-01
/organization/balderton-capital,/organization/daylife,4150000,2007-06-01
/organization/o-reilly-alphatech-ventures,/organization/wesabe,2000000,2007-06-01
/organization/y-combinator,/organization/disqus,0,2007-06-01
/organization/fond-fondov,/organization/historic-futures,383333,2007-06-01
/organization/mmv-financial,/organization/xora,4000000,2007-06-01
/organization/cei-community-ventures,/organization/isis,100000,2007-06-01
/organization/morgenthaler-ventures,/organization/danal,9500000,2007-06-01
/organization/sig,/organization/56-com,5000000,2007-06-01
/organization/ruxton-ventures,/organization/bravosolution,790000,2007-06-01
/person/tom-scott,/organization/bigthink,0,2007-06-01
/person/joe-mansueto,/organization/viewpoints,1250000,2007-06-01
/person/jeff-fluhr,/organization/placely,0,2007-06-01
/organization/y-combinator,/organization/zecter,15000,2007-06-01
/organization/gemini-israel-funds,/organization/modu,10000000,2007-06-01
/organization/austin-ventures,/organization/thoof,500000,2007-06-01
/organization/castile-ventures,/organization/permissiontv,1125000,2007-06-01
/person/jeff-clavier,/organization/igroup-network,470000,2007-06-01
/organization/in-q-tel,/organization/etherstack,0,2007-06-01
/organization/y-combinator,/organization/bountii,15000,2007-06-01
/organization/y-combinator,/organization/splashup,10000,2007-06-01
/person/j-b-pritzker,/organization/viewpoints,1250000,2007-06-01
/organization/holtzbrinck-ventures,/organization/nimbuzz,3333333,2007-06-01
/organization/shenzhen-capital-group,/organization/wangsu-technology,2156862,2007-06-01
/organization/mobile-internet-capital,/organization/japan-carlife-assist,0,2007-06-01
/person/sefi-visiger,/organization/knockatv,700000,2007-06-01
/organization/arts-alliance-ventures,/organization/povo,0,2007-06-01
/organization/y-combinator,/organization/blue-frog-gaming,0,2007-06-01
/organization/founder-collective,/organization/bigthink,0,2007-06-01
/person/jeff-clavier,/organization/grouply,311666,2007-06-01
/organization/g-51-capital,/organization/shangby,500000,2007-06-01
/organization/qiming-venture-partners,/organization/ice-information-technology-shanghai-co-ltd,4250000,2007-06-01
/organization/y-combinator,/organization/biographicon,0,2007-06-01
/organization/y-combinator,/organization/anywhere-fm,15000,2007-06-01
/person/mark-amin,/organization/edgecast,2000000,2007-06-01
/organization/shasta-ventures,/organization/tumri,3333333,2007-06-01
/organization/dt-capital-partners,/organization/ice-information-technology-shanghai-co-ltd,4250000,2007-06-01
/organization/ironwood-capital,/organization/isis,100000,2007-06-01
/organization/china-venture-capital,/organization/shenzhen-winhap-communications,0,2007-06-01
/person/david-frankel-3,/organization/bigthink,0,2007-06-01
/organization/saif-partners,/organization/the-shock-3d-group,3000000,2007-06-01
/person/tim-connors,/organization/4info,1666666,2007-06-01
/person/morten-lund,/organization/trivop,0,2007-06-01
/organization/crameronline,/organization/permissiontv,1125000,2007-06-01
/organization/y-combinator,/organization/draftmix,0,2007-06-01
/organization/asiavest-partners,/organization/lattice-power,5000000,2007-06-01
/person/steve-rosenblum,/organization/trivop,0,2007-06-01
/organization/massachusetts-technology-development-corporation,/organization/permissiontv,1125000,2007-06-01
/person/arik-vardi,/organization/knockatv,700000,2007-06-01
/organization/foundation-capital,/organization/powerset,2500000,2007-06-01
/person/craig-sherman,/organization/scribd,618333,2007-06-01
/organization/y-combinator,/organization/dropbox,15000,2007-06-01
/person/gary-david-goldber,/organization/bigthink,0,2007-06-01
/organization/us-venture-partners,/organization/nationalbanana,0,2007-06-01
/person/matt-mccall,/organization/viewpoints,1250000,2007-06-01
/organization/agf-investments,/organization/adviqo,0,2007-06-01
/organization/acton-capital-partners,/organization/edelight,0,2007-06-01
/person/scott-banister,/organization/powerset,2500000,2007-06-01
/organization/triodos-investment-management,/organization/historic-futures,383333,2007-06-01
/organization/british-telecom,/organization/real-time-content,0,2007-06-01
/organization/inflection-point-ventures,/organization/permissiontv,1125000,2007-06-01
/person/oliver-jung,/organization/trivop,0,2007-06-01
/organization/draper-richards,/organization/shangby,500000,2007-06-01
/organization/venrock,/organization/podtech,1000000,2007-06-01
/organization/new-venture-partners,/organization/real-time-content,0,2007-06-01
/organization/venture-capital-fund-of-new-england,/organization/permissiontv,1125000,2007-06-01
/organization/founders-fund,/organization/powerset,2500000,2007-06-01
/organization/lauder-partners,/organization/blip,625000,2007-06-01
/person/marc-andreessen,/organization/scribd,618333,2007-06-01
/organization/high-peaks-venture-partners,/organization/pumpaudio,833333,2007-06-01
/organization/siemer-ventures,/organization/clupedia,0,2007-06-01
/organization/wellington-partners,/organization/adviqo,0,2007-06-01
/organization/genesis-partners,/organization/modu,10000000,2007-06-01
/person/ken-sawyer,/organization/blip,625000,2007-06-01
/organization/altos-ventures,/organization/accolo,0,2007-06-01
/organization/village-ventures,/organization/pumpaudio,833333,2007-06-01
/organization/point-judith-capital,/organization/permissiontv,1125000,2007-06-01
/person/lawrence-summers,/organization/bigthink,0,2007-06-01
/organization/idg-capital-partners,/organization/qx-corporation,13071895,2007-06-01
/organization/greylock,/organization/revision3,8000000,2007-06-01
/organization/extorel-management,/organization/adviqo,0,2007-06-01
/person/jon-feltheimer,/organization/edgecast,2000000,2007-06-01
/organization/betaworks,/organization/summize,375000,2007-06-01
/person/ron-conway,/organization/ooyala,1500000,2007-06-01
/person/jean-emile-rosenblum,/organization/trivop,0,2007-06-01
/organization/nbcuniversal,/organization/sugar,10000000,2007-06-01
/person/jeff-jordan,/organization/scribd,618333,2007-06-01
/organization/kleiner-perkins-caufield-byers,/organization/lattice-power,5000000,2007-06-01
/person/dan-ehrman,/organization/4info,1666666,2007-06-01
/person/aydin-senkut,/organization/trivop,0,2007-06-01
/organization/acadia-woods-partners,/organization/meetmoi,1500000,2007-06-01
/organization/keytone-ventures,/organization/lattice-power,5000000,2007-06-01
/person/bill-sahlman,/organization/weshow,2500000,2007-06-01
/person/james-hong,/organization/raptr,1500000,2007-06-01
/person/roger-ehrenberg,/organization/covestor,1000000,2007-06-01
/organization/y-combinator,/organization/reble,0,2007-06-01
/person/rob-lord,/organization/rampedmedia,0,2007-06-01
/organization/freshtracks-capital,/organization/nehp,0,2007-06-01
/person/brad-feld,/organization/oneriot,3750000,2007-06-01
/organization/us-venture-partners,/organization/podtech,1000000,2007-06-01
/organization/evergreen-venture-partners,/organization/knockatv,700000,2007-06-01
/organization/fidelity-ventures,/organization/prosper,4000000,2007-06-01
/organization/y-combinator,/organization/songkick,15000,2007-06-01
/organization/y-combinator,/organization/hello-chair,7500,2007-06-01
/organization/cei-ventures,/organization/isis,100000,2007-06-01
/organization/highway-12-ventures,/organization/daz-3d,1400000,2007-06-01
/organization/shenzhen-capital-group,/organization/shenzhen-o-film-tech-co-ltd,2222222,2007-06-01
/organization/y-combinator,/organization/clickpass,20000,2007-06-01
/organization/felicis-ventures,/organization/rapleaf,0,2007-06-01
/organization/bezos-expeditions,/organization/powerset,2500000,2007-06-01
/organization/oriza-holdings,/organization/zhongli-technology-group,13856209,2007-06-01
/person/lukasz-gadowski,/organization/trivop,0,2007-06-01
/person/david-sacks,/organization/scribd,618333,2007-06-01
/organization/greycroft-partners,/organization/pumpaudio,833333,2007-06-01
/organization/oxford-technology-management,/organization/historic-futures,383333,2007-06-01
/person/jeffrey-sechrest,/organization/blip,625000,2007-06-01
/organization/union-square-ventures,/organization/wesabe,2000000,2007-06-01
/organization/ambient-sound-investments,/organization/blip,625000,2007-06-01
/person/loic-le-meur,/organization/trivop,0,2007-06-01
/person/reid-hoffman,/organization/powerset,2500000,2007-06-01
/person/eilon-tirosh,/organization/knockatv,700000,2007-06-01
/organization/passport-capital,/organization/summize,375000,2007-06-01
/person/max-levchin,/organization/raptr,1500000,2007-06-01
/person/ron-conway,/organization/thoof,500000,2007-06-01
/organization/arts-alliance-ventures,/organization/daylife,4150000,2007-06-01
/organization/csm,/organization/sumavision,1867973,2007-06-01
/organization/sas-investors,/organization/permissiontv,1125000,2007-06-01
/organization/venrock,/organization/nationalbanana,0,2007-06-01
/organization/balderton-capital,/organization/whisher,1343600,2007-06-01
/organization/freshtracks-capital,/organization/isis,100000,2007-06-01
/organization/tiantu-capital,/organization/chengdu-santai-electronics-industry,0,2007-06-01
/organization/village-ventures,/organization/izea,1750000,2007-06-02
/organization/dfj-gotham-ventures,/organization/izea,1750000,2007-06-02
/organization/draper-fisher-jurvetson,/organization/izea,1750000,2007-06-02
/organization/inflexion-partners,/organization/izea,1750000,2007-06-02
/organization/abry-partners,/organization/brash-entertainment,133333333,2007-06-03
/organization/ppm-america-capital-partners,/organization/brash-entertainment,133333333,2007-06-03
/organization/openview-venture-partners,/organization/workfront,7000000,2007-06-03
/organization/new-york-life-capital-partners,/organization/brash-entertainment,133333333,2007-06-03
/organization/voyager-capital,/organization/verari-systems,4000000,2007-06-05
/organization/accel-partners,/organization/hyperic,3050000,2007-06-05
/organization/information-city,/organization/shotspotter,2400000,2007-06-05
/organization/e-ventures,/organization/sonos,4800000,2007-06-05
/organization/sierra-ventures,/organization/verari-systems,4000000,2007-06-05
/organization/carmel-ventures,/organization/mobicious,2000000,2007-06-05
/organization/carlyle-group,/organization/verari-systems,4000000,2007-06-05
/organization/frazier-technology-ventures,/organization/icebreaker,3600000,2007-06-05
/organization/emc,/organization/verari-systems,4000000,2007-06-05
/organization/sofinnova-partners,/organization/bluekiwi-software,5410000,2007-06-05
/organization/change-partners,/organization/guestcentric,625000,2007-06-05
/organization/benchmark,/organization/hyperic,3050000,2007-06-05
/organization/lightspeed-venture-partners,/organization/icebreaker,3600000,2007-06-05
/organization/north-bridge-venture-partners,/organization/mobicious,2000000,2007-06-05
/organization/ask-venture-partners,/organization/guestcentric,625000,2007-06-05
/organization/celerity-partners,/organization/verari-systems,4000000,2007-06-05
/organization/dean-foods,/organization/dreamerz-foods,5000000,2007-06-06
/organization/physic-ventures,/organization/dreamerz-foods,5000000,2007-06-06
/organization/amidzad-partners,/organization/nextbio,3500000,2007-06-06
/organization/integra-ventures,/organization/tepha,2675000,2007-06-06
/organization/cisco,/organization/zerog-wireless,4333333,2007-06-06
/organization/the-vertical-group,/organization/tepha,2675000,2007-06-06
/organization/westfield-capital-management,/organization/tepha,2675000,2007-06-06
/organization/novartis-venture-fund,/organization/tepha,2675000,2007-06-06
/organization/covera-ventures,/organization/storspeed,3250000,2007-06-07
/organization/new-enterprise-associates,/organization/snaptell,1000000,2007-06-07
/organization/highland-capital-partners,/organization/quigo,6000000,2007-06-07
/organization/el-dorado-ventures,/organization/storspeed,3250000,2007-06-07
/organization/mf-capital,/organization/snaptell,1000000,2007-06-07
/organization/meritech-capital-partners,/organization/quigo,6000000,2007-06-07
/organization/noor-financial-investment,/organization/adaptivemobile,4666666,2007-06-07
/organization/vesbridge-partners,/organization/storspeed,3250000,2007-06-07
/organization/glenrock-israel,/organization/quigo,6000000,2007-06-07
/organization/jk-b-capital,/organization/snaptell,1000000,2007-06-07
/organization/fa-technology-ventures,/organization/onepin,2666666,2007-06-07
/person/stephen-fleming,/organization/xcor-aerospace,0,2007-06-07
/organization/advantage-capital-partners,/organization/singulex,6333333,2007-06-07
/organization/sv-angel,/organization/snaptell,1000000,2007-06-07
/organization/egan-managed-capital,/organization/onepin,2666666,2007-06-07
/organization/hebrew-university-retirement-fund,/organization/quigo,6000000,2007-06-07
/organization/institutional-venture-partners,/organization/quigo,6000000,2007-06-07
/organization/doughty-hanson-technology-ventures,/organization/adaptivemobile,4666666,2007-06-07
/organization/intel-capital,/organization/adaptivemobile,4666666,2007-06-07
/organization/greycroft-partners,/organization/onepin,2666666,2007-06-07
/organization/palomar-ventures,/organization/storspeed,3250000,2007-06-07
/organization/boston-harbor-angels,/organization/xcor-aerospace,0,2007-06-07
/organization/hunt-ventures-2,/organization/integral-wave-technologies,5333333,2007-06-08
/organization/bioventures-investors,/organization/sciona,3400000,2007-06-08
/organization/centerpoint-ventures,/organization/integral-wave-technologies,5333333,2007-06-08
/organization/vimac-ventures,/organization/neoedge-networks,1500000,2007-06-08
/organization/mindful-investors,/organization/cleanfish,2100000,2007-06-08
/organization/h-farm,/organization/log607,600000,2007-06-08
/organization/rho-capital-ventures,/organization/integral-wave-technologies,5333333,2007-06-08
/organization/wi-harper-group,/organization/editgrid,1250000,2007-06-10
/organization/vesbridge-partners,/organization/interactive-tko,2500000,2007-06-11
/organization/alexandria-real-estate-equities,/organization/biorelix,4300000,2007-06-11
/organization/hunt-ventures-2,/organization/interactive-tko,2500000,2007-06-11
/organization/yfm-venture-finance,/organization/lattice-voice-technologies,295000,2007-06-11
/organization/adams-street-partners,/organization/wiquest-communications,4000000,2007-06-11
/organization/chl-medical-partners,/organization/biorelix,4300000,2007-06-11
/organization/id-ventures-america,/organization/wiquest-communications,4000000,2007-06-11
/organization/peepul-capital-llc,/organization/vsoft,10000000,2007-06-11
/organization/sequoia-capital,/organization/wiquest-communications,4000000,2007-06-11
/organization/aisling-capital,/organization/biorelix,4300000,2007-06-11
/organization/centerpoint-ventures,/organization/interactive-tko,2500000,2007-06-11
/organization/ingenious-media,/organization/in2games,15280000,2007-06-11
/organization/elm-street-ventures,/organization/biorelix,4300000,2007-06-11
/organization/d-e-shaw-co,/organization/wiquest-communications,4000000,2007-06-11
/organization/menlo-ventures,/organization/wiquest-communications,4000000,2007-06-11
/organization/advantage-capital-partners,/organization/bizzuka,1700000,2007-06-11
/organization/palomar-ventures,/organization/wiquest-communications,4000000,2007-06-11
/organization/miramar-venture-partners,/organization/fastsoft,4000000,2007-06-11
/person/michael-dearing,/organization/lumosity,200000,2007-06-11
/organization/triplepoint-capital,/organization/wiquest-communications,4000000,2007-06-11
/organization/tempopark-fund,/organization/oversi,2000000,2007-06-12
/organization/summit-partners,/organization/liveoffice,0,2007-06-12
/organization/thomas-weisel-partners-llc,/organization/roxro-pharma,14233333,2007-06-12
/organization/prospect-venture-partners,/organization/roxro-pharma,14233333,2007-06-12
/organization/sutter-hill-ventures,/organization/roxro-pharma,14233333,2007-06-12
/organization/nea-indous-ventures-2,/organization/isgn-corporation,12500000,2007-06-12
/organization/in-q-tel,/organization/pixim,1275000,2007-06-12
/organization/finance-wales,/organization/innovis,987056,2007-06-12
/organization/craton-equity-partners,/organization/gigacrete,5000000,2007-06-12
/organization/fonds-de-solidarit-ftq,/organization/trellia-networks,1750000,2007-06-13
/organization/oca-ventures,/organization/cohesivenet,1204650,2007-06-13
/organization/monsanto,/organization/mendel-biotechnology,2795709,2007-06-13
/organization/capricorn-venture-partners,/organization/mendel-biotechnology,2795709,2007-06-13
/organization/adams-capital-management,/organization/luminescent-technologies,4500000,2007-06-13
/organization/cfo-rick-inc,/organization/mendel-biotechnology,2795709,2007-06-13
/organization/sevin-rosen-funds,/organization/luminescent-technologies,4500000,2007-06-13
/organization/staenberg-venture-partners,/organization/corrigo,2500000,2007-06-14
/person/bobby-yazdani,/organization/endovention,750000,2007-06-14
/organization/industrifonden,/organization/movimento-group,2800000,2007-06-14
/organization/sycamore-ventures,/organization/corrigo,2500000,2007-06-14
