investor,company,weight,date
/organization/ip-group-plc,/organization/perpetuum,0,2014-10-01
/organization/astia-angels,/organization/dailyworth,625000,2014-10-01
/organization/wayra,/organization/tumotorizado-com,40000,2014-10-01
/organization/eleven,/organization/book-a-boat,31614,2014-10-01
/organization/route-66-ventures,/organization/vaamo-finanz-ag,3161435,2014-10-01
/organization/subtraction-capital,/organization/outbound-io,66666,2014-10-01
/organization/bny-mellon,/organization/symphony-3,5076923,2014-10-01
/organization/lightbank,/organization/navdy,650000,2014-10-01
/organization/deloranch-holding,/organization/matchhamster,252914,2014-10-01
/organization/credit-suisse,/organization/symphony-3,5076923,2014-10-01
/organization/project-a-ventures,/organization/zenguard,800000,2014-10-01
/organization/ggv-capital,/organization/houzz,20625000,2014-10-01
/organization/bonangels-venture-partners,/organization/mycoon,33333,2014-10-01
/organization/merrill-lynch,/organization/symphony-3,5076923,2014-10-01
/organization/eleven,/organization/coprix-media-bg,126457,2014-10-01
/organization/redpoint-eventures,/organization/medicinia-atividades-de-internet-ltda,0,2014-10-01
/person/geoff-ralston,/organization/front-app,206666,2014-10-01
/organization/bullet-time-ventures,/organization/jukely,240000,2014-10-01
/organization/14w,/organization/fever-3,2062725,2014-10-01
/organization/ta-venture,/organization/cursogram,240000,2014-10-01
/organization/mitsui-ventures,/organization/pica8,6250000,2014-10-01
/person/larry-marcus,/organization/bounce-technology--inc-,180000,2014-10-01
/organization/verve-capital-partners,/organization/imusician,338981,2014-10-01
/organization/idg-ventures-usa,/organization/freeform-development,0,2014-10-01
/organization/albion-ventures,/organization/perpetuum,0,2014-10-01
/organization/scout-ventures,/organization/brainscape,666666,2014-10-01
/person/oren-zeev,/organization/houzz,20625000,2014-10-01
/organization/illuminate-ventures,/organization/sense-platform,366666,2014-10-01
/person/steve-markscheid,/organization/linkqlo,250000,2014-10-01
/organization/nesta-4,/organization/cogbooks,933333,2014-10-01
/organization/great-oaks-venture-capital,/organization/cursogram,240000,2014-10-01
/organization/shortcut-ventures-gmbh,/organization/zenguard,800000,2014-10-01
/organization/north-east-venture,/organization/brain-2,0,2014-10-01
/person/howard-love,/organization/bounce-technology--inc-,180000,2014-10-01
/organization/golden-angels-investors,/organization/dynamis-software,2100000,2014-10-01
/organization/capnamic-ventures,/organization/travador,2333333,2014-10-01
/organization/s2capital,/organization/naytev,0,2014-10-01
/organization/national-science-foundation--sbir-sttr-program,/organization/tag-optics,700000,2014-10-01
