investor,company,weight,date
/organization/karlani-capital,/organization/tansler,0,2013-09-01
/person/ariel-arrieta,/organization/satellogic,1000000,2013-09-01
/organization/bridges-ventures,/organization/itÂs-all-about-me,0,2013-09-01
/organization/daimler-mobility-services-2,/organization/flixbus,0,2013-09-01
/organization/shunwei-china-internet-fund,/organization/babybus,1000000,2013-09-01
/organization/cap-ventures,/organization/avenida,750000,2013-09-01
/organization/wayra,/organization/webcentrix,51701,2013-09-01
/organization/goldman-sachs,/organization/compassinc,5000000,2013-09-01
/organization/wayra,/organization/woppa,51878,2013-09-01
/organization/enzyme-venture-capital,/organization/comenta-tv,116666,2013-09-01
/organization/starfish-ventures,/organization/ourcast,200000,2013-09-01
/organization/nest-tn,/organization/signix,300000,2013-09-01
/person/mehul-nariyawala,/organization/urx,96875,2013-09-01
/person/thomas-hessler,/organization/pogoseat,46875,2013-09-01
/organization/wayra,/organization/benchbanking,77644,2013-09-01
/organization/ndrc,/organization/inforama,0,2013-09-01
/person/baptiste-benezet,/organization/naow,22600,2013-09-01
/organization/idg-ventures-usa,/organization/freshplanet,0,2013-09-01
/person/christopher-guest,/organization/urx,96875,2013-09-01
/person/pavel-cherkashin,/organization/gdeslon,125000,2013-09-01
/organization/in-q-tel,/organization/protonex-technology-corporation,0,2013-09-01
/organization/fundersclub,/organization/7-cups-of-tea,0,2013-09-01
/organization/eleven,/organization/captnsocial,33043,2013-09-01
/organization/imena-holdings,/organization/citra-style-2,375000,2013-09-01
/person/bill-peckovich,/organization/urx,96875,2013-09-01
/organization/mapallmuvi,/organization/la-ms-mona,24782,2013-09-01
/organization/turn8-seed-accelerator,/organization/kintrans,30000,2013-09-01
/organization/nest-tn,/organization/j2-software-solutions,149131,2013-09-01
/organization/ndrc,/organization/adama-innovations,100000,2013-09-01
/person/nicolas-vanbremeersch,/organization/naow,22600,2013-09-01
/organization/nxtp-labs,/organization/cinemad-tv,25000,2013-09-01
/organization/xmi-high-growth-development-fund,/organization/j2-software-solutions,149131,2013-09-01
/organization/highlinevc,/organization/instarad-io,150000,2013-09-01
/person/heiko-rauch,/organization/ufostart-ag,333333,2013-09-01
/person/jason-seats,/organization/pogoseat,46875,2013-09-01
