investor,company,weight,date
/organization/indus-capital-partners,/organization/autonavi,5714285,2006-10-01
/organization/harbinger-ventures,/organization/autonavi,5714285,2006-10-01
/organization/trio-capital,/organization/bandsintown-group,16666666,2006-10-01
/person/ron-conway,/organization/imeem,150000,2006-10-01
/organization/kpg-ventures,/organization/ribbit,1650000,2006-10-01
/organization/legend-capital,/organization/autonavi,5714285,2006-10-01
/person/geoff-ralston,/organization/imeem,150000,2006-10-01
/organization/cbs,/organization/spotrunner,4000000,2006-10-01
/organization/index-ventures,/organization/sourcelabs,2333333,2006-10-01
/organization/groupe-siparex,/organization/domain-therapeutics,1731820,2006-10-01
/person/sy-fahimi,/organization/imeem,150000,2006-10-01
/organization/capital-group,/organization/spotrunner,4000000,2006-10-01
/organization/first-round-capital,/organization/imeem,150000,2006-10-01
/organization/band-of-angels,/organization/ugobe,4000000,2006-10-01
/organization/cambrian-ventures,/organization/thefind,1333333,2006-10-01
/organization/funding-global-innovation,/organization/autonavi,5714285,2006-10-01
/organization/first-round-capital,/organization/ugobe,4000000,2006-10-01
/organization/bridges-ventures,/organization/the-carrot-company,0,2006-10-01
/organization/sofinnova-partners,/organization/domain-therapeutics,1731820,2006-10-01
/organization/alsop-louie-partners,/organization/ribbit,1650000,2006-10-01
/organization/td-capital,/organization/nano-network-engines,3000000,2006-10-01
/organization/benchmark,/organization/yelp,10000000,2006-10-01
/organization/idinvest-partners,/organization/domain-therapeutics,1731820,2006-10-01
/organization/menlo-ventures,/organization/talkplus,5500000,2006-10-01
/organization/sequoia-capital,/organization/autonavi,5714285,2006-10-01
/organization/globespan-capital-partners,/organization/nano-network-engines,3000000,2006-10-01
/organization/gabriel-venture-partners,/organization/eyespot,1850000,2006-10-01
/organization/saif-partners,/organization/jiahe,10000000,2006-10-01
/organization/accel-partners,/organization/mind-candy,3333333,2006-10-01
/organization/caisse-de-depot-et-placement-du-quebec,/organization/bandsintown-group,16666666,2006-10-01
/organization/ignition-partners,/organization/sourcelabs,2333333,2006-10-01
/organization/kegonsa-capital-partners,/organization/jellyfish,2500000,2006-10-01
/organization/alibaba-capital-partners,/organization/koubei,5000000,2006-10-01
/organization/envestors-private-investor-club,/organization/creativity-software,383500,2006-10-01
/person/mark-goines,/organization/imeem,150000,2006-10-01
