investor,company,weight,date
/organization/signia-venture-partners,/organization/cie-games,3000000,2010-06-01
/organization/lifeline-ventures,/organization/medisapiens,250000,2010-06-01
/organization/vtt-ventures,/organization/medisapiens,250000,2010-06-01
/organization/gran-plasa,/organization/nanopowers,1500000,2010-06-01
/person/jeff-hammerbacher,/organization/chart-io,161250,2010-06-01
/organization/reddy-capital,/organization/hmicro,0,2010-06-01
/organization/in-q-tel,/organization/spotterrf,0,2010-06-01
/organization/veraventure,/organization/medisapiens,250000,2010-06-01
/organization/rightventures,/organization/pusher,0,2010-06-01
/organization/xseed-capital,/organization/hmicro,0,2010-06-01
/person/jeff-miller-3,/organization/humanoid,0,2010-06-01
/person/kenny-van-zant,/organization/chart-io,161250,2010-06-01
/organization/wasabi-ventures,/organization/character-booster,0,2010-06-01
/organization/earlybird-venture-capital,/organization/ubitricity,0,2010-06-01
/organization/vf-venture,/organization/applied-biomimetic,0,2010-06-01
/organization/odyssee-venture,/organization/ekinops,1230456,2010-06-01
/organization/excelerate-labs,/organization/scholarpro,15000,2010-06-01
/organization/ulu-ventures,/organization/euclid,62500,2010-06-01
/person/jens-christensen,/organization/euclid,62500,2010-06-01
/person/mariano-torrecilla,/organization/linkovery,36465,2010-06-01
/organization/betaspring,/organization/catapulter,20000,2010-06-01
/person/fabrice-grinda,/organization/autrement-hotelhotel,0,2010-06-01
/organization/fidelity-biosciences,/organization/tetraphase-pharmaceuticals,7500000,2010-06-01
/organization/finance-wales,/organization/altech-software,441000,2010-06-01
/organization/eqvitec-partners-oy,/organization/medisapiens,250000,2010-06-01
/organization/skyline-ventures,/organization/tetraphase-pharmaceuticals,7500000,2010-06-01
/person/peter-hershberg,/organization/metamarkets,178571,2010-06-01
/person/jim-pallotta,/organization/metamarkets,178571,2010-06-01
/organization/betaspring,/organization/jobzle,20000,2010-06-01
/organization/excelerate-labs,/organization/fango,15000,2010-06-01
/organization/tomorrow-ventures,/organization/giiv,837500,2010-06-01
/organization/nichia-corporation,/organization/five-minutes,1500000,2010-06-01
/organization/dcm,/organization/pokelabo,6000000,2010-06-01
/organization/betaspring,/organization/diavibe,20000,2010-06-01
