investor,company,weight,date
/person/jerry-wigdortz,/organization/healthexpense-inc-,1041666,2015-01-01
/organization/sina,/organization/great-wall-club,0,2015-01-01
/person/samer-hamadeh,/organization/cogo,63157,2015-01-01
/person/richard-wolpert,/organization/cogo,63157,2015-01-01
/organization/silicon-badia,/organization/mxd3d,210000,2015-01-01
/person/charlie-wen,/organization/hackers-founders,28111,2015-01-01
/person/kenneth-b--tepper,/organization/hackers-founders,28111,2015-01-01
/organization/y-combinator,/organization/shift-messenger,120000,2015-01-01
/organization/intercapital,/organization/biomimetx,121281,2015-01-01
/organization/brush-street-fund,/organization/healthexpense-inc-,1041666,2015-01-01
/organization/caixa-capital-2,/organization/biomimetx,121281,2015-01-01
/person/mike-cholod,/organization/unitu,4865,2015-01-01
/organization/ben-arbib,/organization/unitu,4865,2015-01-01
/organization/portugal-ventures,/organization/invine,0,2015-01-01
/organization/space-angels,/organization/flirtey,0,2015-01-01
/organization/value-creation-company,/organization/safety-changer,0,2015-01-01
/organization/emerge-venture-lab,/organization/learn-forward,38924,2015-01-01
/person/carlo-huber,/organization/seaters,153846,2015-01-01
/organization/charles-river-ventures,/organization/signalfuse,10000000,2015-01-01
/organization/ocean-2,/organization/searen,20000,2015-01-01
/person/shashi-vaswani,/organization/hackers-founders,28111,2015-01-01
/person/michael-liou,/organization/cogo,63157,2015-01-01
/organization/structure-llc,/organization/videoink,0,2015-01-01
/organization/structure-capital,/organization/gogogab,0,2015-01-01
/person/dries-buytaert,/organization/seaters,153846,2015-01-01
/organization/bright-capital,/organization/bi-science,300000,2015-01-01
/organization/chinaccelerator,/organization/bitnexo,30000,2015-01-01
/person/neil-hutchinson-2,/organization/unitu,4865,2015-01-01
/person/roy-rodenstein,/organization/hackers-founders,28111,2015-01-01
/organization/plymouth-venture-partners,/organization/idv-solutions,0,2015-01-01
/organization/growx-venture-management,/organization/nexgear,0,2015-01-01
/organization/bridges-ventures,/organization/penistone-road,0,2015-01-01
/organization/bozano-investimentos-2,/organization/ventrix-2,1877275,2015-01-01
/organization/eleven,/organization/farmia,60640,2015-01-01
/organization/paradigm-agency,/organization/cogo,63157,2015-01-01
/organization/acceleprise-san-francisco,/organization/ve-go,30000,2015-01-01
/organization/interplay-ventures,/organization/fulton-waters,0,2015-01-01
/organization/coca-cola-founders,/organization/savasti,0,2015-01-01
/organization/cyhawk-ventures,/organization/bi-science,300000,2015-01-01
/organization/nest,/organization/merchantz,0,2015-01-01
