	investor	{'date': 'invest_date', 'weight': 'company'}
35234	/organization/645-angels	{'date': '2014-03-07', 'weight': '/organization/rifiniti'}
48581	/organization/commercial-bank-of-africa	{'date': '2014-02-06', 'weight': '/organization/m-kopa'}
28993	/organization/parkwalk-advisors	{'date': '2014-01-31', 'weight': '/organization/mode-diagnostics'}
19399	/organization/crowdcube	{'date': '2014-02-01', 'weight': '/organization/4x4-aviation'}
103548	/organization/sv-angel	{'date': '2014-02-24', 'weight': '/organization/quarterly'}
87968	/organization/wellington-financial	{'date': '2014-03-05', 'weight': '/organization/operative'}
61177	/person/chris-catalano	{'date': '2014-02-13', 'weight': '/organization/front-desk-hq'}
101499	/organization/cyberport-hong-kong	{'date': '2014-02-01', 'weight': '/organization/iconnect-crm'}
27374	/organization/shea-ventures	{'date': '2014-03-06', 'weight': '/organization/solarbridge-technologies'}
6798	/person/jason-glickman-2	{'date': '2014-03-10', 'weight': '/organization/reelio'}
6799	/organization/draper-fisher-jurvetson	{'date': '2014-03-04', 'weight': '/organization/human-longevity'}
57295	/organization/new-enterprise-associates	{'date': '2014-03-25', 'weight': '/organization/embrane'}
25282	/organization/center-electric	{'date': '2014-02-20', 'weight': '/organization/virtual-power-systems'}
22484	/organization/softtech-vc	{'date': '2014-02-06', 'weight': '/organization/vungle'}
17253	/person/martin-babinec	{'date': '2014-02-11', 'weight': '/organization/swipe-to-spin'}
52466	/organization/start-garden	{'date': '2014-02-17', 'weight': '/organization/varsity-news-network'}
104716	/organization/internet-initiatives-develompent-fund-iidf	{'date': '2014-02-05', 'weight': '/organization/smtdp-technology'}
9529	/organization/new-enterprise-associates	{'date': '2014-02-04', 'weight': '/organization/lumos-pharma'}
95796	/organization/kreativwirtschaft-berlin	{'date': '2014-02-17', 'weight': '/organization/outfittery'}
46796	/organization/nauta-capital	{'date': '2014-02-03', 'weight': '/organization/basekit-platform'}
69172	/person/leanne-pittsford	{'date': '2014-02-12', 'weight': '/organization/avari'}
69178	/organization/global-brain-corporation	{'date': '2014-03-03', 'weight': '/organization/kamelio'}
