	investor	{'date': 'invest_date', 'weight': 'company'}
35235	/organization/arena-ventures	{'date': '2015-06-09', 'weight': '/organization/rinse'}
101765	/organization/new-enterprise-associates	{'date': '2015-06-18', 'weight': '/organization/framebridge'}
48582	/organization/baxter-ventures	{'date': '2015-04-30', 'weight': '/organization/mirna-therapeutics'}
101769	/organization/disruptive	{'date': '2015-06-24', 'weight': '/organization/qwilt'}
5983	/organization/telecom-italia	{'date': '2015-06-10', 'weight': '/organization/intendime'}
51261	/organization/index-ventures	{'date': '2015-05-06', 'weight': '/organization/chartbeat'}
103898	/organization/technology-crossover-ventures	{'date': '2015-06-02', 'weight': '/organization/hirevue'}
22260	/organization/draper-associates-2	{'date': '2015-06-03', 'weight': '/organization/atomwise'}
61174	/organization/impulsevc	{'date': '2015-06-08', 'weight': '/organization/ivideon'}
25060	/organization/techstars	{'date': '2015-06-04', 'weight': '/organization/gvmachines'}
25065	/organization/eight-roads-ventures	{'date': '2015-05-19', 'weight': '/organization/wallapop'}
46133	/organization/windham-venture-partners	{'date': '2015-05-11', 'weight': '/organization/cartiva'}
90618	/organization/biopacific-ventures	{'date': '2015-06-25', 'weight': '/organization/cadence-biomedical'}
57299	/organization/eleven	{'date': '2015-05-01', 'weight': '/organization/buscador'}
99994	/organization/techstars	{'date': '2015-06-04', 'weight': '/organization/dodoc'}
55832	/organization/fountain-healthcare-partners	{'date': '2015-06-17', 'weight': '/organization/neuravi'}
275	/organization/pine-river-capital-management	{'date': '2015-05-27', 'weight': '/organization/tegile-systems'}
16704	/organization/broadview-ventures	{'date': '2015-06-19', 'weight': '/organization/480-biomedical'}
105005	/organization/seedfund	{'date': '2015-06-17', 'weight': '/organization/mydentist'}
12013	/organization/accion-labs	{'date': '2015-06-26', 'weight': '/organization/creditmantri'}
26396	/organization/foundry-group	{'date': '2015-06-11', 'weight': '/organization/looklist'}
24883	/organization/ta-venture	{'date': '2015-06-15', 'weight': '/organization/wundercar'}
24881	/organization/unilever-ventures	{'date': '2015-06-08', 'weight': '/organization/brandtone'}
64458	/organization/senahill-partners	{'date': '2015-06-01', 'weight': '/organization/ogg-trading'}
64909	/organization/cardinal-venture-capital	{'date': '2015-06-30', 'weight': '/organization/adaptive-insights'}
46868	/organization/morningstar	{'date': '2015-05-18', 'weight': '/organization/ycharts'}
58078	/organization/ascension-ventures	{'date': '2015-06-11', 'weight': '/organization/neurolutions'}
42831	/organization/american-capital	{'date': '2015-05-11', 'weight': '/organization/electronic-warfare-associates'}
49306	/person/christian-hernandez	{'date': '2015-05-22', 'weight': '/organization/bluefields'}
94151	/organization/arizona-technology-investor-forum	{'date': '2015-06-01', 'weight': '/organization/campuslogic'}
75057	/organization/echovc-partners	{'date': '2015-05-25', 'weight': '/organization/hotels-ng'}
75055	/organization/lux-capital	{'date': '2015-06-09', 'weight': '/organization/mousera'}
2686	/organization/social-starts	{'date': '2015-06-15', 'weight': '/organization/ambassador'}
90648	/organization/grotech-ventures	{'date': '2015-04-30', 'weight': '/organization/payzer'}
14620	/organization/eleven	{'date': '2015-05-01', 'weight': '/organization/perpetto'}
71530	/organization/costanoa-venture-capital	{'date': '2015-05-19', 'weight': '/organization/directly'}
99	/organization/genesis-angels	{'date': '2015-05-19', 'weight': '/organization/stox'}
38645	/organization/gemini-israel-funds	{'date': '2015-06-10', 'weight': '/organization/walkme'}
38642	/organization/blueprint-partners	{'date': '2015-05-20', 'weight': '/organization/kobojo'}
76628	/organization/northzone-ventures	{'date': '2015-05-28', 'weight': '/organization/trustpilot'}
13053	/person/david-stern-3	{'date': '2015-05-19', 'weight': '/organization/alphadraft'}
13054	/organization/first-round-capital	{'date': '2015-06-11', 'weight': '/organization/bloomthat'}
18703	/organization/firestartr-co	{'date': '2015-06-02', 'weight': '/organization/urban-massage'}
71758	/organization/capital-royalty	{'date': '2015-06-09', 'weight': '/organization/outset-medical'}
89613	/organization/perceptive-advisors	{'date': '2015-05-20', 'weight': '/organization/regenx-biosciences'}
62088	/organization/at-t	{'date': '2015-05-12', 'weight': '/organization/blue-danube-labs'}
17826	/organization/cdib-ventures	{'date': '2015-06-04', 'weight': '/organization/zentera-systems'}
20251	/organization/omers-ventures	{'date': '2015-05-12', 'weight': '/organization/wave-accounting'}
29768	/organization/new-enterprise-associates	{'date': '2015-05-07', 'weight': '/organization/analyst'}
56974	/person/mark-dempster	{'date': '2015-06-29', 'weight': '/organization/onefinestay'}
27616	/person/christian-tansey	{'date': '2015-05-11', 'weight': '/organization/edenworks'}
27613	/organization/sadara-ventures	{'date': '2015-06-03', 'weight': '/organization/yamsafer'}
76081	/person/scott-cook	{'date': '2015-05-06', 'weight': '/organization/lightsail-education'}
27611	/organization/nct-ventures-funds-i	{'date': '2015-06-18', 'weight': '/organization/are-you-a-human'}
79840	/organization/epic-ventures	{'date': '2015-06-10', 'weight': '/organization/volta-industries'}
97937	/person/pallav-nadhani	{'date': '2015-06-18', 'weight': '/organization/healthifyme'}
79531	/organization/the-honeywell-pension	{'date': '2015-05-21', 'weight': '/organization/magnetic'}
76889	/organization/merck-global-health-innovation-fund	{'date': '2015-05-28', 'weight': '/organization/cleardata-networks'}
72709	/person/ben-pflederer	{'date': '2015-06-22', 'weight': '/organization/astronomer'}
66129	/organization/cypress-growth-capital	{'date': '2015-05-07', 'weight': '/organization/tiempo-development'}
