	investor	{'date': 'invest_date', 'weight': 'company'}
103946	/organization/signet-healthcare-partners	{'date': '2009-12-09', 'weight': '/organization/pfenex'}
32235	/organization/index-ventures	{'date': '2009-12-16', 'weight': '/organization/molecular-partners'}
89370	/organization/mission-ventures	{'date': '2009-12-09', 'weight': '/organization/transaction-wireless'}
77162	/organization/headland-ventures	{'date': '2009-11-01', 'weight': '/organization/cambrios-technologies'}
10890	/organization/redpoint-ventures	{'date': '2009-11-23', 'weight': '/organization/couchone'}
19408	/organization/vision-venture-capital	{'date': '2009-11-16', 'weight': '/organization/teknovus'}
32652	/person/marina-fernndez	{'date': '2009-12-01', 'weight': '/organization/oportunista'}
43870	/organization/the-entrepreneurs-fund-iii	{'date': '2009-12-01', 'weight': '/organization/soasta'}
32309	/organization/westview-capital-partners	{'date': '2009-12-23', 'weight': '/organization/vaultlogix'}
6156	/organization/prism-venture-management	{'date': '2009-12-10', 'weight': '/organization/5to1'}
82991	/organization/mulago-foundation	{'date': '2009-12-22', 'weight': '/organization/samasource'}
6792	/organization/nadathur-holdings	{'date': '2009-11-23', 'weight': '/organization/cooptions-technologies'}
98648	/organization/rho-capital-ventures	{'date': '2009-12-22', 'weight': '/organization/bluefly'}
75942	/organization/frontier-capital	{'date': '2009-12-03', 'weight': '/organization/lanyon'}
65878	/organization/itochu-technology-ventures	{'date': '2009-11-16', 'weight': '/organization/teknovus'}
32785	/organization/san-francisco-equity-partners	{'date': '2009-11-09', 'weight': '/organization/penguin-computing'}
69376	/organization/the-texas-emerging-technology-fund	{'date': '2009-11-10', 'weight': '/organization/actacell'}
16495	/organization/clearstone-venture-partners	{'date': '2009-11-24', 'weight': '/organization/mimosa-systems'}
105284	/organization/clearstone-venture-partners	{'date': '2009-11-10', 'weight': '/organization/six-degrees-games'}
51847	/organization/focus-ventures	{'date': '2009-12-30', 'weight': '/organization/cyan'}
56830	/organization/renewal-funds	{'date': '2009-12-15', 'weight': '/organization/blue-horizon-organic-seafood'}
17385	/organization/innovation-works	{'date': '2009-12-08', 'weight': '/organization/penthera-partners'}
101381	/organization/high-tech-gruenderfonds	{'date': '2009-11-29', 'weight': '/organization/hematris-wound-care'}
24816	/organization/set-venture-partners	{'date': '2009-12-15', 'weight': '/organization/enocean'}
97338	/person/tom-keller	{'date': '2009-12-08', 'weight': '/organization/sendgrid'}
63930	/organization/invesco-perpetual	{'date': '2009-12-14', 'weight': '/organization/circassia'}
52460	/person/greg-murtagh	{'date': '2009-12-04', 'weight': '/organization/triad-retail-media'}
64294	/organization/wisconsin-investment-partners	{'date': '2009-11-12', 'weight': '/organization/stemina-biomarker-discovery'}
53734	/organization/altitude-life-science-ventures	{'date': '2009-11-01', 'weight': '/organization/cambrios-technologies'}
21619	/organization/angeleno-group	{'date': '2009-11-09', 'weight': '/organization/sunlink'}
84129	/organization/ben-franklin-technology-partners-of-northeast-pennsylvania	{'date': '2009-11-20', 'weight': '/organization/penn-truss-systems'}
46315	/organization/moserbaer-india	{'date': '2009-12-07', 'weight': '/organization/solaria'}
98264	/organization/intel-capital	{'date': '2009-11-17', 'weight': '/organization/phoenix-new-media'}
57505	/organization/in-q-tel	{'date': '2009-11-01', 'weight': '/organization/cambrios-technologies'}
39417	/organization/yfm-venture-finance	{'date': '2009-11-30', 'weight': '/organization/diamond-microwave-devices'}
57985	/organization/harbourvest-partners	{'date': '2009-12-15', 'weight': '/organization/mobileaccess-networks'}
10142	/organization/weber-capital	{'date': '2009-11-09', 'weight': '/organization/penguin-computing'}
70242	/organization/ff-angel-llc	{'date': '2009-12-31', 'weight': '/organization/sociable'}
10381	/organization/goldman-sachs	{'date': '2009-11-24', 'weight': '/organization/amonix'}
40985	/organization/dace-ventures	{'date': '2009-12-01', 'weight': '/organization/panraven'}
80377	/organization/okapi-venture-capital	{'date': '2009-12-09', 'weight': '/organization/transaction-wireless'}
