	investor	{'date': 'invest_date', 'weight': 'company'}
23994	/person/alexis-ohanian	{'date': '2010-12-23', 'weight': '/organization/blueleaf'}
61511	/person/bill-cesare	{'date': '2010-12-06', 'weight': '/organization/dijipop'}
65098	/organization/newmargin-growth-fund	{'date': '2010-12-01', 'weight': '/organization/vancl'}
23446	/organization/partech-international	{'date': '2010-12-20', 'weight': '/organization/miso-media'}
49095	/organization/storm-ventures	{'date': '2010-12-15', 'weight': '/organization/risesmart'}
100161	/organization/jafco-asia	{'date': '2010-12-01', 'weight': '/organization/sinosun-technology'}
100384	/person/david-tisch	{'date': '2010-12-15', 'weight': '/organization/law-pivot'}
96558	/organization/ipsen	{'date': '2010-11-11', 'weight': '/organization/syntaxin'}
101492	/person/caglar-erol	{'date': '2010-11-01', 'weight': '/organization/markavip'}
74010	/organization/texas-venture-labs	{'date': '2010-12-20', 'weight': '/organization/alafair-biosciences'}
77766	/organization/pinnacle-ventures	{'date': '2010-12-15', 'weight': '/organization/zipcar'}
26489	/organization/madison-parker-capital	{'date': '2010-11-16', 'weight': '/organization/venyu-solutions'}
69886	/person/andrew-boszhardt	{'date': '2010-12-15', 'weight': '/organization/pocket-gems'}
26482	/organization/fast-lane-ventures	{'date': '2010-12-01', 'weight': '/organization/relevant-media'}
60051	/organization/serena-capital	{'date': '2010-12-01', 'weight': '/organization/yakarouler'}
80596	/person/fabrice-grinda	{'date': '2010-11-01', 'weight': '/organization/davia'}
25111	/organization/novak-biddle-venture-partners	{'date': '2010-11-30', 'weight': '/organization/ss8-networks'}
101389	/organization/onset-ventures	{'date': '2010-11-01', 'weight': '/organization/vindicia'}
12011	/organization/pelion-venture-partners	{'date': '2010-12-15', 'weight': '/organization/bloxr'}
51114	/organization/new-dominion-angels	{'date': '2010-12-01', 'weight': '/organization/workproducts'}
100010	/person/justin-timberlake	{'date': '2010-12-20', 'weight': '/organization/miso-media'}
17257	/organization/intel-capital	{'date': '2010-11-16', 'weight': '/organization/ortiva-wireless'}
101947	/organization/runa-capital	{'date': '2010-11-24', 'weight': '/organization/onair3g'}
20741	/organization/orchid-asia-group-management	{'date': '2010-12-01', 'weight': '/organization/china-garment'}
64058	/organization/windham-venture-partners	{'date': '2010-11-29', 'weight': '/organization/transactis'}
21614	/person/luke-rajlich	{'date': '2010-12-01', 'weight': '/organization/humanoid'}
102938	/organization/intel-capital	{'date': '2010-11-30', 'weight': '/organization/vostu'}
41908	/organization/idg-capital-partners	{'date': '2010-12-01', 'weight': '/organization/china-garment'}
79814	/organization/funding-global-innovation	{'date': '2010-12-01', 'weight': '/organization/sinosun-technology'}
57503	/organization/foundry-group	{'date': '2010-11-18', 'weight': '/organization/gnip'}
11262	/organization/leopard-capital	{'date': '2010-12-01', 'weight': '/organization/intean-poalroath-rongroeurng'}
10635	/organization/durrants	{'date': '2010-11-01', 'weight': '/organization/brandwatch'}
90264	/organization/blackrock	{'date': '2010-12-20', 'weight': '/organization/ls9'}
70711	/organization/split-rock-partners	{'date': '2010-12-01', 'weight': '/organization/familyfinds'}
22878	/organization/silicon-valley-bank	{'date': '2010-11-18', 'weight': '/organization/evestment-alliance'}
62465	/organization/true-ventures	{'date': '2010-12-09', 'weight': '/organization/adku'}
