	investor	{'date': 'invest_date', 'weight': 'company'}
19718	/organization/endeavour-vision	{'date': '2006-03-01', 'weight': '/organization/endoart'}
77644	/organization/argo-global-capital	{'date': '2006-03-18', 'weight': '/organization/empower-interactive-group'}
35238	/organization/artis	{'date': '2006-03-31', 'weight': '/organization/integration-associates'}
8307	/organization/enterprise-ireland	{'date': '2006-02-12', 'weight': '/organization/lightstorm-networks'}
48683	/organization/ggv-capital	{'date': '2006-02-13', 'weight': '/organization/netli'}
34710	/organization/the-exxel-group	{'date': '2006-02-01', 'weight': '/organization/thingmagic'}
84910	/person/alexis-ohanian	{'date': '2006-03-01', 'weight': '/organization/evernote'}
22666	/organization/bluerun-ventures	{'date': '2006-02-13', 'weight': '/organization/netli'}
9773	/organization/oxford-capital-partners	{'date': '2006-03-27', 'weight': '/organization/txt4'}
89279	/organization/kennet-venture-partners	{'date': '2006-01-31', 'weight': '/organization/specific-media'}
11269	/organization/university-venture-fund	{'date': '2006-03-28', 'weight': '/organization/merrimack-pharmaceuticals'}
19017	/organization/launchpad-venture-group	{'date': '2006-02-14', 'weight': '/organization/jam-technologies'}
70526	/organization/rho-capital-ventures	{'date': '2006-03-29', 'weight': '/organization/mpv'}
8860	/organization/cardinal-venture-capital	{'date': '2006-02-28', 'weight': '/organization/razz'}
36607	/organization/eden-ventures	{'date': '2006-02-06', 'weight': '/organization/apertio'}
92655	/organization/redpoint-ventures	{'date': '2006-03-06', 'weight': '/organization/novera-optics'}
93780	/organization/debaeque	{'date': '2006-03-01', 'weight': '/organization/strands'}
815	/organization/mayfield-fund	{'date': '2006-02-08', 'weight': '/organization/pingco-com'}
82444	/organization/eqvitec-partners-oy	{'date': '2006-03-13', 'weight': '/organization/appgate-network-security'}
84438	/organization/21ventures	{'date': '2006-03-08', 'weight': '/organization/voip-logic'}
62603	/organization/rre-ventures	{'date': '2006-03-01', 'weight': '/organization/openpeak'}
41559	/organization/united-dominion-realty-trust	{'date': '2006-03-22', 'weight': '/organization/mynewplace'}
70840	/organization/mvi-finance	{'date': '2006-03-29', 'weight': '/organization/genizon-biosciences'}
42516	/organization/new-vantage-group	{'date': '2006-03-15', 'weight': '/organization/coderyte'}
70965	/organization/finnish-industry-investment	{'date': '2006-02-15', 'weight': '/organization/asan-security-technologies'}
43473	/organization/kleiner-perkins-caufield-byers	{'date': '2006-03-01', 'weight': '/organization/visiblepath'}
82992	/organization/saif-partners	{'date': '2006-02-01', 'weight': '/organization/china-broad-media'}
63327	/organization/ebay	{'date': '2006-03-09', 'weight': '/organization/meetup'}
98767	/organization/tudor-investments	{'date': '2006-02-01', 'weight': '/organization/thingmagic'}
77821	/organization/cambridge-capital-group	{'date': '2006-03-28', 'weight': '/organization/ubisense'}
23964	/organization/bank-of-scotland-equity-investments	{'date': '2006-02-01', 'weight': '/organization/edinburgh-robotics'}
31855	/organization/spinner-asset-management	{'date': '2006-03-24', 'weight': '/organization/xactly-corp'}
40938	/organization/td-capital	{'date': '2006-03-15', 'weight': '/organization/everypoint'}
10808	/organization/the-washington-post-company	{'date': '2006-02-24', 'weight': '/organization/tribe'}
98314	/organization/alta-partners	{'date': '2006-02-16', 'weight': '/organization/isoco'}
83234	/organization/morgenthaler-ventures	{'date': '2006-03-01', 'weight': '/organization/snocap'}
8234	/person/julian-lennon	{'date': '2006-02-08', 'weight': '/organization/mystore'}
35781	/organization/powershift-ventures	{'date': '2006-03-23', 'weight': '/organization/rome-corporation'}
17797	/organization/gen3-capital-fund	{'date': '2006-03-23', 'weight': '/organization/airgain'}
87317	/organization/scottish-investment-bank	{'date': '2006-02-24', 'weight': '/organization/nandi-proteins'}
18073	/organization/matrix-partners	{'date': '2006-02-07', 'weight': '/organization/mazu-networks'}
23805	/organization/sapphire-ventures	{'date': '2006-02-01', 'weight': '/organization/mysql'}
71489	/organization/key-venture-partners	{'date': '2006-03-17', 'weight': '/organization/optasite'}
21063	/organization/skype	{'date': '2006-02-06', 'weight': '/organization/fon'}
82349	/organization/centerpoint-ventures	{'date': '2006-03-29', 'weight': '/organization/mpv'}
5411	/organization/trilogy-equity-partnership	{'date': '2006-02-07', 'weight': '/organization/snapin-software'}
58415	/organization/prism-venture-management	{'date': '2006-03-15', 'weight': '/organization/everypoint'}
