	investor	{'date': 'invest_date', 'weight': 'company'}
23995	/organization/india-financial-inclusion-fund	{'date': '2013-09-16', 'weight': '/organization/micro-housing-finance-corporation-limited'}
73399	/organization/fundersclub	{'date': '2013-09-04', 'weight': '/organization/sendhub'}
27284	/person/idan-ravin	{'date': '2013-07-31', 'weight': '/organization/sell-simply'}
17360	/organization/data-point-capital	{'date': '2013-08-01', 'weight': '/organization/jebbit'}
27287	/organization/bridges-ventures	{'date': '2013-09-01', 'weight': '/organization/itÃÂs-all-about-me'}
11546	/organization/fasie	{'date': '2013-08-01', 'weight': '/organization/robotronica'}
69954	/organization/crunchfund	{'date': '2013-09-01', 'weight': '/organization/urx'}
26377	/organization/bill-melinda-gates-foundation	{'date': '2013-09-04', 'weight': '/organization/bloomboard'}
11548	/organization/goldcrest-investments	{'date': '2013-09-24', 'weight': '/organization/practice-fusion'}
57846	/organization/teres-capital-ltd	{'date': '2013-09-01', 'weight': '/organization/cad-best'}
13739	/person/maneesh-k-arora	{'date': '2013-08-31', 'weight': '/organization/circa'}
13738	/person/aleksey-kandikov	{'date': '2013-09-26', 'weight': '/organization/vitaportal-ru'}
65692	/organization/sequoia-capital	{'date': '2013-09-24', 'weight': '/organization/prosper'}
89175	/person/nasir-bin-olu-dara-jones	{'date': '2013-08-01', 'weight': '/organization/thirdlove'}
20416	/organization/care-capital	{'date': '2013-09-27', 'weight': '/organization/inotek-pharmaceuticals'}
71479	/organization/ascent-capital-group	{'date': '2013-09-03', 'weight': '/organization/skanray-technologies'}
26574	/organization/solidus-company	{'date': '2013-08-07', 'weight': '/organization/rocket-raise'}
77360	/person/spencer-rascoff	{'date': '2013-09-27', 'weight': '/organization/liftopia'}
66776	/person/ram-shriram	{'date': '2013-08-27', 'weight': '/organization/heap'}
55767	/organization/janvest-technologies-llc	{'date': '2013-09-01', 'weight': '/organization/tawkon'}
342	/organization/andreessen-horowitz	{'date': '2013-08-29', 'weight': '/organization/le-tote'}
16072	/organization/emagen-investment-group-inc	{'date': '2013-09-01', 'weight': '/organization/glio'}
48893	/organization/sig	{'date': '2013-08-27', 'weight': '/organization/camera360'}
3995	/organization/the-social-capital-partnership	{'date': '2013-08-21', 'weight': '/organization/noredink'}
4839	/organization/grishin-robotics	{'date': '2013-09-01', 'weight': '/organization/swivl'}
96414	/organization/tech-coast-angels	{'date': '2013-09-11', 'weight': '/organization/mogl'}
57480	/organization/ignition-partners	{'date': '2013-08-29', 'weight': '/organization/vastrm'}
43874	/person/james-currier	{'date': '2013-09-02', 'weight': '/organization/informedika'}
30998	/organization/acceleprise-ventures	{'date': '2013-09-13', 'weight': '/organization/pointworthy'}
56232	/organization/hannover-beteiligungsfonds	{'date': '2013-09-03', 'weight': '/organization/couchcommerce'}
101495	/organization/819-capital	{'date': '2013-08-28', 'weight': '/organization/shoppad'}
22001	/organization/healthbox	{'date': '2013-08-09', 'weight': '/organization/yo-fi-wellness'}
32066	/organization/clal-biotechnology	{'date': '2013-09-17', 'weight': '/organization/curetech'}
64925	/organization/samsung-ventures	{'date': '2013-09-29', 'weight': '/organization/powerbyproxi'}
88397	/organization/smbc-venture-capital	{'date': '2013-08-30', 'weight': '/organization/mugenup'}
23843	/person/harris-barton	{'date': '2013-08-30', 'weight': '/organization/silicon-valley-data-science'}
81400	/organization/nxtp-labs	{'date': '2013-09-01', 'weight': '/organization/cottontracks'}
2311	/organization/general-catalyst-partners	{'date': '2013-09-09', 'weight': '/organization/paydiant'}
75948	/organization/crunchfund	{'date': '2013-08-11', 'weight': '/organization/directly'}
74490	/organization/venture51	{'date': '2013-08-09', 'weight': '/organization/videolicious'}
92699	/organization/sv-angel	{'date': '2013-08-29', 'weight': '/organization/vastrm'}
25667	/organization/floodgate	{'date': '2013-09-27', 'weight': '/organization/scope-2'}
65871	/organization/highlinevc	{'date': '2013-09-01', 'weight': '/organization/zeetl'}
65872	/organization/formative-ventures	{'date': '2013-08-08', 'weight': '/organization/soasta'}
53944	/person/marc-brucherseifer	{'date': '2013-09-20', 'weight': '/organization/flimmer'}
87589	/organization/battery-ventures	{'date': '2013-08-13', 'weight': '/organization/sosh'}
25669	/organization/triangle-capital-corporation	{'date': '2013-09-19', 'weight': '/organization/specialized-tech'}
24139	/organization/ben-franklin-technology-partners-of-southeastern-pennsylvania	{'date': '2013-09-11', 'weight': '/organization/agileswitch'}
3770	/person/tom-cohen	{'date': '2013-08-02', 'weight': '/organization/audiam'}
98462	/person/yuri-milner	{'date': '2013-08-08', 'weight': '/organization/aisle50'}
6945	/organization/triplepoint-capital	{'date': '2013-09-10', 'weight': '/organization/cpusage'}
21109	/organization/imena-holdings	{'date': '2013-09-01', 'weight': '/organization/citra-style-2'}
86989	/organization/health-wildcatters	{'date': '2013-08-01', 'weight': '/organization/pt-pal'}
55836	/organization/crunchfund	{'date': '2013-09-18', 'weight': '/organization/snapguide'}
100941	/person/paul-buchheit	{'date': '2013-09-01', 'weight': '/organization/urx'}
25116	/person/benjamin-cirlin	{'date': '2013-09-19', 'weight': '/organization/plaid'}
81078	/person/pete-higgins	{'date': '2013-08-15', 'weight': '/organization/lively'}
65477	/organization/swisscom-ventures	{'date': '2013-09-02', 'weight': '/organization/keylemon'}
22480	/organization/ingram-content-group	{'date': '2013-07-31', 'weight': '/organization/slicebooks'}
90828	/person/joe-lau	{'date': '2013-09-01', 'weight': '/organization/zazom'}
85328	/organization/coyote-ridge-ventures	{'date': '2013-08-29', 'weight': '/organization/sqwiggle'}
78851	/organization/start-up-chile	{'date': '2013-09-23', 'weight': '/organization/formafina'}
80753	/organization/bertelsmann-asia-investment-fund	{'date': '2013-08-22', 'weight': '/organization/mokredit'}
43692	/organization/lightspeed-venture-partners	{'date': '2013-07-31', 'weight': '/organization/zest-finance'}
16383	/organization/primer	{'date': '2013-09-01', 'weight': '/organization/moncast'}
17250	/organization/capstone-partners-korea	{'date': '2013-08-23', 'weight': '/organization/mirinae-games'}
104131	/person/stan-chudnovsky	{'date': '2013-09-02', 'weight': '/organization/informedika'}
52465	/organization/vkrm-ventures	{'date': '2013-08-15', 'weight': '/organization/punchh'}
19578	/organization/hao-capital	{'date': '2013-08-06', 'weight': '/organization/lp-amina'}
97448	/organization/sanomaventures	{'date': '2013-08-28', 'weight': '/organization/wappzapp'}
