	investor	{'date': 'invest_date', 'weight': 'company'}
35542	/person/nick-mehta	{'date': '2012-09-20', 'weight': '/organization/chatalog'}
19713	/organization/rtp-ventures	{'date': '2012-08-14', 'weight': '/organization/richrelevance'}
101766	/organization/prolific-venture-capital	{'date': '2012-09-04', 'weight': '/organization/chalkable'}
52867	/person/payam-zamani	{'date': '2012-07-31', 'weight': '/organization/the-realreal'}
72422	/organization/oxford-technology-management	{'date': '2012-09-19', 'weight': '/organization/acunu'}
52862	/person/adam-townsend	{'date': '2012-09-12', 'weight': '/organization/stockr'}
69958	/person/tobias-lutke	{'date': '2012-08-23', 'weight': '/organization/food-ee'}
101768	/organization/nea-indous-ventures	{'date': '2012-08-13', 'weight': '/organization/mettl-com'}
5988	/person/sam-reid-2	{'date': '2012-08-31', 'weight': '/organization/bookacoach-com'}
92091	/organization/accel-partners	{'date': '2012-08-15', 'weight': '/organization/ubiquisys'}
82198	/organization/nanabianca	{'date': '2012-08-01', 'weight': '/organization/misiedo'}
22262	/organization/greycroft-partners	{'date': '2012-08-24', 'weight': '/organization/niftythrifty'}
100164	/organization/dcm	{'date': '2012-08-16', 'weight': '/organization/little-black-bag'}
51062	/person/arnie-rissman	{'date': '2012-09-19', 'weight': '/organization/scopely'}
102818	/organization/gra-venture-fund-llc	{'date': '2012-09-07', 'weight': '/organization/urjanet'}
84970	/organization/start-engine	{'date': '2012-09-21', 'weight': '/organization/the-style-club'}
56585	/organization/hillsven-capital	{'date': '2012-08-02', 'weight': '/organization/fabkids'}
42459	/organization/microsoft-accelerator	{'date': '2012-09-06', 'weight': '/organization/stevie'}
43186	/organization/silicon-badia	{'date': '2012-08-03', 'weight': '/organization/procured-health'}
82990	/person/oleg-uritsky	{'date': '2012-09-12', 'weight': '/organization/crimson-hexagon'}
54819	/person/mark-jacobstein	{'date': '2012-09-12', 'weight': '/organization/scoot-networks'}
10960	/person/avery-kadison	{'date': '2012-08-13', 'weight': '/organization/breakthrough-behavioral'}
2316	/organization/axventures-pymar-fund	{'date': '2012-09-01', 'weight': '/organization/pixowl'}
81244	/organization/cavallino-capital	{'date': '2012-09-20', 'weight': '/organization/chatalog'}
5855	/organization/accel-partners	{'date': '2012-09-17', 'weight': '/organization/braintree-payment-solutions'}
81401	/organization/texas-venture-labs	{'date': '2012-08-18', 'weight': '/organization/unique-influence'}
87583	/person/alison-deighton	{'date': '2012-09-01', 'weight': '/organization/rockpack'}
75941	/organization/data-collective	{'date': '2012-08-14', 'weight': '/organization/parstream'}
98645	/organization/scenario-creation	{'date': '2012-09-01', 'weight': '/organization/wantering'}
35783	/organization/crowdcube	{'date': '2012-09-14', 'weight': '/organization/icomply'}
86986	/person/russ-fradin	{'date': '2012-08-23', 'weight': '/organization/deal-decor'}
89581	/person/howard-lindzon	{'date': '2012-09-08', 'weight': '/organization/dekko'}
69378	/organization/angel-cofund	{'date': '2012-08-01', 'weight': '/organization/hipsnip'}
100940	/organization/partnership-capital-growth	{'date': '2012-09-07', 'weight': '/organization/gopicnic'}
80546	/organization/citi-ventures	{'date': '2012-09-17', 'weight': '/organization/square'}
94339	/organization/national-institutes-of-health	{'date': '2012-09-06', 'weight': '/organization/galenea'}
16706	/person/howard-morgan	{'date': '2012-08-24', 'weight': '/organization/niftythrifty'}
17386	/person/george-freney	{'date': '2012-09-01', 'weight': '/organization/booodl'}
