	investor	{'date': 'invest_date', 'weight': 'company'}
13733	/organization/orr-partners	{'date': '2007-06-25', 'weight': '/organization/adventenna'}
95122	/organization/anschutz-investment	{'date': '2007-05-01', 'weight': '/organization/ruckus'}
92659	/organization/tdf-ventures	{'date': '2007-05-03', 'weight': '/organization/cyan'}
19374	/organization/nippon-telegraph-and-telephone-corporation	{'date': '2007-05-15', 'weight': '/organization/nexwave-solutions'}
43871	/organization/palomar-ventures	{'date': '2007-06-07', 'weight': '/organization/storspeed'}
22008	/organization/goldman-sachs	{'date': '2007-05-21', 'weight': '/organization/tri-alpha-energy'}
6794	/organization/palomar-ventures	{'date': '2007-06-11', 'weight': '/organization/wiquest-communications'}
82224	/organization/petra-capital-partners	{'date': '2007-06-25', 'weight': '/organization/t2-systems'}
100702	/organization/idinvest-partners	{'date': '2007-05-29', 'weight': '/organization/telisma'}
75721	/organization/high-peaks-venture-partners	{'date': '2007-06-01', 'weight': '/organization/pumpaudio'}
16498	/organization/sls-venture	{'date': '2007-06-29', 'weight': '/organization/oxthera'}
65476	/organization/vsp-capital	{'date': '2007-06-29', 'weight': '/organization/accountnow'}
52461	/organization/ask-venture-partners	{'date': '2007-06-05', 'weight': '/organization/guestcentric'}
69771	/organization/mitsubishi-ufj-capital	{'date': '2007-05-31', 'weight': '/organization/gemini'}
42905	/organization/seed-capital	{'date': '2007-05-26', 'weight': '/organization/teklatech'}
90794	/person/tom-scott	{'date': '2007-06-01', 'weight': '/organization/bigthink'}
2043	/organization/lsp-bioventures	{'date': '2007-05-01', 'weight': '/organization/pasteuria-bioscience'}
45684	/organization/openview-venture-partners	{'date': '2007-06-03', 'weight': '/organization/workfront'}
53023	/organization/interwest-partners	{'date': '2007-06-29', 'weight': '/organization/paracor-medical'}
44241	/person/michael-arrington	{'date': '2007-05-01', 'weight': '/organization/dancejam'}
14134	/organization/benchmark	{'date': '2007-06-05', 'weight': '/organization/hyperic'}
37792	/organization/technology-venture-partners-us	{'date': '2007-05-01', 'weight': '/organization/tesla-motors'}
10389	/organization/mf-capital	{'date': '2007-06-07', 'weight': '/organization/snaptell'}
62464	/organization/summit-partners	{'date': '2007-06-21', 'weight': '/organization/nomacorc'}
54950	/organization/draper-nexus-ventures	{'date': '2007-06-18', 'weight': '/organization/tradescape'}
33074	/organization/prism-venture-management	{'date': '2007-05-30', 'weight': '/organization/sige-semiconductor'}
99191	/organization/greylock	{'date': '2007-06-01', 'weight': '/organization/revision3'}
99190	/organization/charles-river-ventures	{'date': '2007-05-02', 'weight': '/organization/handipoints'}
90060	/organization/greycroft-partners	{'date': '2007-06-18', 'weight': '/organization/reloaded-games-inc'}
102159	/organization/prism-venture-management	{'date': '2007-05-29', 'weight': '/organization/pgp-trustcenter'}
48786	/organization/the-peierls-foundation	{'date': '2007-05-29', 'weight': '/organization/barofold'}
10562	/organization/docor-international-management	{'date': '2007-05-28', 'weight': '/organization/mentorwave-technologies'}
70801	/organization/norwest-venture-partners	{'date': '2007-05-01', 'weight': '/organization/veveo'}
21433	/organization/silverton-partners	{'date': '2007-05-16', 'weight': '/organization/convio'}
83907	/organization/propulsion-ventures	{'date': '2007-05-08', 'weight': '/organization/dna13'}
99422	/organization/matrix-partners	{'date': '2007-05-22', 'weight': '/organization/intelliden'}
24159	/person/lukasz-gadowski	{'date': '2007-06-01', 'weight': '/organization/trivop'}
84270	/person/oliver-jung	{'date': '2007-06-01', 'weight': '/organization/trivop'}
8836	/organization/origo-sino-india	{'date': '2007-05-24', 'weight': '/organization/spiced-bits'}
80808	/organization/vulcan-capital	{'date': '2007-05-21', 'weight': '/organization/tri-alpha-energy'}
87102	/organization/yfm-venture-finance	{'date': '2007-05-02', 'weight': '/organization/object-matrix'}
54084	/organization/mobile-internet-capital	{'date': '2007-06-01', 'weight': '/organization/japan-carlife-assist'}
35159	/organization/easton-capital	{'date': '2007-05-24', 'weight': '/organization/biolex-therapeutics'}
52265	/organization/gsr-ventures-management	{'date': '2007-06-29', 'weight': '/organization/network-game-interaction'}
35152	/organization/alliancebernstein	{'date': '2007-05-01', 'weight': '/organization/pure-digital-technologies'}
39359	/organization/centerpoint-ventures	{'date': '2007-06-08', 'weight': '/organization/integral-wave-technologies'}
67698	/organization/mentor-capital-group	{'date': '2007-05-04', 'weight': '/organization/conformia-software'}
47695	/organization/boston-harbor-angels	{'date': '2007-06-07', 'weight': '/organization/xcor-aerospace'}
72127	/organization/coral-capital-management	{'date': '2007-06-25', 'weight': '/organization/exanet'}
91464	/organization/life-science-fonds-esslingen	{'date': '2007-05-10', 'weight': '/organization/biotesys'}
94946	/person/li-ka-shing	{'date': '2007-05-09', 'weight': '/organization/joost'}
89547	/person/kevin-rose	{'date': '2007-05-01', 'weight': '/organization/omgpop'}
66160	/organization/lehman-brothers	{'date': '2007-06-01', 'weight': '/organization/tumri'}
61693	/organization/avalon-ventures	{'date': '2007-05-07', 'weight': '/organization/intercasting'}
92266	/organization/venrock	{'date': '2007-05-21', 'weight': '/organization/tri-alpha-energy'}
103714	/organization/triodos-investment-management	{'date': '2007-06-01', 'weight': '/organization/historic-futures'}
28967	/organization/sud-angels	{'date': '2007-06-28', 'weight': '/organization/netheos'}
3831	/organization/fond-fondov	{'date': '2007-06-01', 'weight': '/organization/historic-futures'}
11577	/organization/new-west-capital-partners	{'date': '2007-05-14', 'weight': '/organization/ecotimber'}
50677	/organization/greenmont-capital-partners	{'date': '2007-05-14', 'weight': '/organization/ecotimber'}
82456	/person/james-hong	{'date': '2007-06-01', 'weight': '/organization/raptr'}
91518	/organization/ovp-venture-partners	{'date': '2007-06-27', 'weight': '/organization/virtugo-software'}
25054	/organization/chrysalis-ventures	{'date': '2007-05-23', 'weight': '/organization/intechra-holdings'}
88146	/organization/adams-capital-management	{'date': '2007-05-23', 'weight': '/organization/nlight'}
76623	/organization/environmental-technologies-fund	{'date': '2007-06-26', 'weight': '/organization/metalysis'}
43462	/organization/fondaction	{'date': '2007-05-30', 'weight': '/organization/aceris-3d-inspection'}
56132	/organization/dragonvest-partners	{'date': '2007-06-25', 'weight': '/organization/ultizen'}
69346	/organization/noro-moseley-partners	{'date': '2007-06-26', 'weight': '/organization/eg-technology'}
51601	/organization/palo-alto-investors	{'date': '2007-06-29', 'weight': '/organization/paracor-medical'}
16179	/organization/gemini-israel-funds	{'date': '2007-06-01', 'weight': '/organization/modu'}
88034	/organization/first-avenue-partners	{'date': '2007-05-23', 'weight': '/organization/intechra-holdings'}
81185	/organization/idg-capital-partners	{'date': '2007-05-01', 'weight': '/organization/linekong'}
99212	/organization/sierra-ventures	{'date': '2007-04-30', 'weight': '/organization/triactive'}
9247	/organization/the-halo-fund	{'date': '2007-05-03', 'weight': '/organization/catalist-homes'}
4534	/organization/alta-partners	{'date': '2007-06-29', 'weight': '/organization/paracor-medical'}
12139	/organization/bluecrest-capital-finance	{'date': '2007-05-09', 'weight': '/organization/olive-software'}
53037	/organization/redpoint-ventures	{'date': '2007-05-15', 'weight': '/organization/fanfare-group'}
70233	/organization/csm	{'date': '2007-06-01', 'weight': '/organization/sumavision'}
62479	/organization/portview-communications-partners	{'date': '2007-05-31', 'weight': '/organization/aternity'}
68166	/organization/floodgate	{'date': '2007-05-01', 'weight': '/organization/weebly'}
37784	/organization/credit-suisse	{'date': '2007-05-17', 'weight': '/organization/esp-technologies'}
80362	/organization/valor-equity-partners	{'date': '2007-05-01', 'weight': '/organization/tesla-motors'}
42159	/organization/kodiak-venture-partners	{'date': '2007-05-04', 'weight': '/organization/iamplify'}
99189	/person/david-sacks	{'date': '2007-06-01', 'weight': '/organization/scribd'}
86510	/organization/nbcuniversal	{'date': '2007-06-01', 'weight': '/organization/sugar'}
48139	/organization/suda-enterprise-development	{'date': '2007-05-15', 'weight': '/organization/nexwave-solutions'}
57883	/organization/union-square-ventures	{'date': '2007-06-01', 'weight': '/organization/wesabe'}
95763	/organization/summit-partners	{'date': '2007-06-20', 'weight': '/organization/fortegra-financial'}
83263	/organization/vantagepoint-capital-partners	{'date': '2007-05-01', 'weight': '/organization/trading-metrics'}
83465	/organization/daiwa-smbc-capital	{'date': '2007-05-15', 'weight': '/organization/nexwave-solutions'}
79380	/organization/ivy-capital	{'date': '2007-06-21', 'weight': '/organization/gentis'}
18625	/organization/frazier-healthcare-ventures	{'date': '2007-05-15', 'weight': '/organization/marcadia-biotech'}
41682	/organization/investment-bank-of-berlin-vc-fonds	{'date': '2007-06-20', 'weight': '/organization/qiro'}
29802	/organization/greylock	{'date': '2007-05-10', 'weight': '/organization/cape-clear-software'}
30755	/organization/e-ventures	{'date': '2007-06-18', 'weight': '/organization/reloaded-games-inc'}
29592	/organization/3i-group	{'date': '2007-05-22', 'weight': '/organization/intelliden'}
11337	/organization/capricorn-venture-partners	{'date': '2007-06-13', 'weight': '/organization/mendel-biotechnology'}
8623	/organization/sequoia-capital	{'date': '2007-05-01', 'weight': '/organization/imageshack'}
5507	/organization/emerge	{'date': '2007-05-05', 'weight': '/organization/babelway'}
83737	/organization/oriza-holdings	{'date': '2007-06-01', 'weight': '/organization/zhongli-technology-group'}
83732	/organization/signatures-capital	{'date': '2007-06-14', 'weight': '/organization/endovention'}
61681	/person/tim-coltrell-2	{'date': '2007-06-29', 'weight': '/organization/accountnow'}
