	investor	{'date': 'invest_date', 'weight': 'company'}
46541	/organization/silicon-valley-bank	{'date': '2013-06-01', 'weight': '/organization/optimal'}
20050	/organization/missouri-technology-corporation	{'date': '2013-05-20', 'weight': '/organization/graematter'}
55347	/organization/schooner-capital	{'date': '2013-06-11', 'weight': '/organization/custommade-ventures'}
16076	/organization/industry-ventures	{'date': '2013-06-18', 'weight': '/organization/zetta-net'}
76963	/organization/houston-angel-network	{'date': '2013-05-29', 'weight': '/organization/orthoaccel-technologies'}
53087	/organization/javelin-venture-partners	{'date': '2013-05-21', 'weight': '/organization/uncovet'}
77167	/organization/first-round-capital	{'date': '2013-05-16', 'weight': '/organization/preo'}
89177	/organization/techstars	{'date': '2013-05-28', 'weight': '/organization/nexercise'}
11382	/organization/advancit-capital	{'date': '2013-05-15', 'weight': '/organization/skift'}
85457	/organization/campventures	{'date': '2013-06-26', 'weight': '/organization/gainspan'}
76376	/organization/square-1-bank	{'date': '2013-06-01', 'weight': '/organization/greencloud-technologies'}
55295	/person/dan-fraser	{'date': '2013-04-30', 'weight': '/organization/nettwerk-music-group'}
43271	/person/andrew-kortina	{'date': '2013-06-04', 'weight': '/organization/sunrise'}
100367	/organization/500-startups	{'date': '2013-05-30', 'weight': '/organization/peatix'}
89178	/organization/split-rock-partners	{'date': '2013-06-11', 'weight': '/organization/colorescience'}
103549	/organization/true-ventures	{'date': '2013-06-18', 'weight': '/organization/stryking-entertainment'}
345	/organization/cedarview-capital	{'date': '2013-05-09', 'weight': '/organization/plures-technologies'}
92654	/person/lior-prosor	{'date': '2013-06-13', 'weight': '/organization/vod-io'}
348	/organization/kima-ventures	{'date': '2013-05-07', 'weight': '/organization/freeatm'}
54632	/person/william-guttman	{'date': '2013-06-20', 'weight': '/organization/panopto'}
94206	/person/gokul-rajaram	{'date': '2013-05-31', 'weight': '/organization/hullabalu'}
16674	/organization/lightspeed-venture-partners	{'date': '2013-05-01', 'weight': '/organization/natera'}
52268	/organization/anthem-venture-partners	{'date': '2013-05-06', 'weight': '/organization/panna'}
19372	/organization/nashville-capital-network-investment-arm	{'date': '2013-06-01', 'weight': '/organization/unity-physician-partners'}
94209	/person/james-currier	{'date': '2013-06-04', 'weight': '/organization/scripted'}
61209	/person/howard-yeh	{'date': '2013-05-02', 'weight': '/organization/contactus-com'}
92894	/organization/intel-capital	{'date': '2013-05-01', 'weight': '/organization/reebonz'}
73063	/organization/launchtime	{'date': '2013-06-24', 'weight': '/organization/bounce-exchange'}
78432	/organization/greylock	{'date': '2013-05-29', 'weight': '/organization/pandodaily'}
6158	/organization/dreamit-ventures	{'date': '2013-05-10', 'weight': '/organization/mimoona'}
37221	/organization/axel-springer-plug-and-play-accelerator	{'date': '2013-05-16', 'weight': '/organization/asuum'}
36258	/person/michael-karnjanaprakorn	{'date': '2013-06-01', 'weight': '/organization/experiment'}
86968	/person/dan-rose	{'date': '2013-05-11', 'weight': '/organization/aviate'}
30113	/person/jay-jamison	{'date': '2013-05-28', 'weight': '/organization/appurify'}
23840	/organization/aurus	{'date': '2013-06-17', 'weight': '/organization/trigemina'}
104446	/person/jason-calacanis	{'date': '2013-05-15', 'weight': '/organization/skift'}
46136	/organization/dreamit-ventures	{'date': '2013-05-10', 'weight': '/organization/tradeup-labs'}
57725	/organization/healthbox	{'date': '2013-06-01', 'weight': '/organization/operating-analytics'}
98486	/organization/isai	{'date': '2013-05-28', 'weight': '/organization/stickyadstv'}
54248	/person/marco-giberti	{'date': '2013-06-07', 'weight': '/organization/picatic'}
27175	/organization/gimv	{'date': '2013-06-26', 'weight': '/organization/complix'}
36368	/organization/softline-venture-partners	{'date': '2013-06-18', 'weight': '/organization/activecloud'}
90399	/organization/general-electric	{'date': '2013-06-28', 'weight': '/organization/gati-infrastructure'}
64879	/organization/resolute-vc	{'date': '2013-05-16', 'weight': '/organization/messageme'}
60824	/organization/media-camp	{'date': '2013-05-01', 'weight': '/organization/cinecore'}
100701	/organization/wisconsin-investment-partners	{'date': '2013-05-29', 'weight': '/organization/solomo-technology'}
27281	/organization/trinity-ventures	{'date': '2013-05-22', 'weight': '/organization/cloudscaling'}
63739	/person/saul-klein	{'date': '2013-05-29', 'weight': '/organization/pandodaily'}
60131	/person/brian-sharples	{'date': '2013-06-01', 'weight': '/organization/looknook'}
25287	/organization/naxicap-partners	{'date': '2013-06-03', 'weight': '/organization/miliboo'}
25284	/organization/arch-grants	{'date': '2013-05-14', 'weight': '/organization/genetix-fusion'}
86988	/organization/macquarie-capital-funds	{'date': '2013-06-21', 'weight': '/organization/prime-focus'}
278	/person/don-hutchison	{'date': '2013-05-01', 'weight': '/organization/prosperworks'}
17387	/organization/seed-hatchery	{'date': '2013-05-06', 'weight': '/organization/boosterville'}
61991	/organization/nyc-seed	{'date': '2013-05-08', 'weight': '/organization/singly'}
42051	/organization/venture-lab	{'date': '2013-05-28', 'weight': '/organization/payclip'}
57613	/person/reid-hoffman	{'date': '2013-05-21', 'weight': '/organization/swipely'}
