	investor	{'date': 'invest_date', 'weight': 'company'}
60989	/organization/sydes	{'date': '2007-02-13', 'weight': '/organization/cinvolve'}
35887	/organization/redpoint-ventures	{'date': '2007-03-21', 'weight': '/organization/ampd-mobile'}
17479	/organization/y-combinator	{'date': '2007-03-01', 'weight': '/organization/parakey'}
59899	/organization/index-ventures	{'date': '2007-03-07', 'weight': '/organization/fon'}
77836	/organization/general-catalyst-partners	{'date': '2007-03-01', 'weight': '/organization/advanced-micro-fabrication-equipment'}
53505	/organization/corporation-bank	{'date': '2007-03-03', 'weight': '/organization/financial-information-network-operations-pvt'}
35571	/organization/redpoint-ventures	{'date': '2007-03-01', 'weight': '/organization/gaia'}
11988	/organization/keynote-ventures	{'date': '2007-02-01', 'weight': '/organization/platial'}
104472	/organization/inter-atlantic-group	{'date': '2007-03-01', 'weight': '/organization/loan-servicing-solutions'}
9673	/person/daniel-gutenberg	{'date': '2007-03-07', 'weight': '/organization/nexthink'}
76969	/organization/techcolumbus-2	{'date': '2007-02-01', 'weight': '/organization/minimally-invasive-devices'}
96376	/organization/sv-angel	{'date': '2007-02-20', 'weight': '/organization/trialpay'}
42057	/person/vinod-khosla	{'date': '2007-03-15', 'weight': '/organization/brenco'}
31892	/organization/delta-ventures	{'date': '2007-03-07', 'weight': '/organization/provigent-inc'}
9286	/organization/heights-capital-management	{'date': '2007-03-21', 'weight': '/organization/ampd-mobile'}
19365	/organization/sequoia-capital	{'date': '2007-03-15', 'weight': '/organization/open-silicon'}
73032	/organization/longworth-venture-partners	{'date': '2007-03-26', 'weight': '/organization/marathon-technologies'}
70212	/person/chris-yeh	{'date': '2007-02-01', 'weight': '/organization/pbworks'}
33427	/organization/pico-holdings	{'date': '2007-02-01', 'weight': '/organization/spigit'}
41475	/organization/gulfsouth-capital	{'date': '2007-02-15', 'weight': '/organization/bomgar'}
43590	/organization/general-catalyst-partners	{'date': '2007-03-15', 'weight': '/organization/movinghealth'}
32832	/organization/crescendo-ventures	{'date': '2007-03-12', 'weight': '/organization/quikcycle'}
16673	/organization/norwest-venture-partners	{'date': '2007-02-08', 'weight': '/organization/veraz-networks'}
30213	/organization/river-cities-capital	{'date': '2007-02-23', 'weight': '/organization/pioneer-surgical-technology'}
37916	/organization/pond-ventures	{'date': '2007-02-01', 'weight': '/organization/acco-brands'}
62632	/organization/israel-seed-partners	{'date': '2007-03-29', 'weight': '/organization/digital-fuel'}
55613	/organization/sv-angel	{'date': '2007-03-01', 'weight': '/organization/admob'}
100370	/organization/draper-fisher-jurvetson	{'date': '2007-03-07', 'weight': '/organization/uusee'}
6154	/organization/welsh-assembly-government	{'date': '2007-03-27', 'weight': '/organization/trace-technologies'}
61193	/organization/charles-river-ventures	{'date': '2007-03-01', 'weight': '/organization/eons'}
70960	/organization/bluerun-ventures	{'date': '2007-03-13', 'weight': '/organization/advasense'}
20844	/organization/trinorth-capital	{'date': '2007-03-05', 'weight': '/organization/leonardo-worldwide-corporation'}
95906	/organization/infotech-ventures	{'date': '2007-03-01', 'weight': '/organization/isoftstone'}
95133	/organization/brightleaf-capital	{'date': '2007-03-28', 'weight': '/organization/freedom2'}
40383	/organization/fca-venture-partners	{'date': '2007-03-12', 'weight': '/organization/proxsys'}
81027	/organization/split-rock-partners	{'date': '2007-02-21', 'weight': '/organization/gearworks'}
6793	/organization/integral-capital-partners	{'date': '2007-02-28', 'weight': '/organization/vantage-media'}
46139	/organization/qualcomm	{'date': '2007-03-01', 'weight': '/organization/juicewireless'}
64452	/organization/venrock	{'date': '2007-03-01', 'weight': '/organization/ironwood-pharmaceuticals'}
48906	/organization/brm-capital	{'date': '2007-03-01', 'weight': '/organization/mediamind-2'}
60828	/organization/viveris-management	{'date': '2007-03-27', 'weight': '/organization/seemage'}
100847	/organization/pharos-capital-partners	{'date': '2007-02-23', 'weight': '/organization/pioneer-surgical-technology'}
5853	/organization/matrix-partners	{'date': '2007-03-05', 'weight': '/organization/rohati-systems'}
62223	/person/tom-pinckney	{'date': '2007-03-26', 'weight': '/organization/xobni'}
101206	/organization/gbs-ventures	{'date': '2007-03-08', 'weight': '/organization/phenomix'}
40937	/organization/red-abbey-venture-partners	{'date': '2007-02-27', 'weight': '/organization/advanced-biohealing'}
82343	/person/lorien-gabel	{'date': '2007-03-01', 'weight': '/organization/pingg'}
86828	/organization/montgomery-co	{'date': '2007-02-28', 'weight': '/organization/vantage-media'}
56755	/organization/nw-brown-ventures	{'date': '2007-03-12', 'weight': '/organization/short-fuze-2'}
89377	/organization/nomura-phase4-ventures	{'date': '2007-03-08', 'weight': '/organization/phenomix'}
75687	/person/michael-j-long	{'date': '2007-03-01', 'weight': '/organization/purkinje'}
6385	/organization/us-venture-partners	{'date': '2007-02-20', 'weight': '/organization/sanarus-medical'}
26721	/person/ron-conway	{'date': '2007-02-20', 'weight': '/organization/trialpay'}
44999	/organization/ftv-capital	{'date': '2007-02-01', 'weight': '/organization/gigaspaces-technologies'}
3143	/organization/esfin-gestion	{'date': '2007-02-05', 'weight': '/organization/securactive'}
103049	/organization/skype	{'date': '2007-02-20', 'weight': '/organization/trialpay'}
32152	/organization/ann-arbor-spark	{'date': '2007-03-26', 'weight': '/organization/pixel-velocity'}
70699	/organization/new-enterprise-associates	{'date': '2007-03-08', 'weight': '/organization/transcept-pharmaceuticals'}
44433	/organization/idg-capital-partners	{'date': '2007-03-01', 'weight': '/organization/39-health'}
17980	/organization/us-venture-partners	{'date': '2007-02-19', 'weight': '/organization/marketocracy'}
5417	/organization/spark-vct-2	{'date': '2007-03-07', 'weight': '/organization/uniservity'}
42050	/organization/argonaut-holdings	{'date': '2007-02-08', 'weight': '/organization/veraz-networks'}
55481	/organization/universal-music-group	{'date': '2007-03-21', 'weight': '/organization/ampd-mobile'}
84372	/organization/howzatmedia	{'date': '2007-02-26', 'weight': '/organization/trustedplaces'}
30837	/organization/nadathur-holdings	{'date': '2007-03-14', 'weight': '/organization/ziva-software'}
42427	/person/ron-conway	{'date': '2007-02-01', 'weight': '/organization/platial'}
45856	/organization/sierra-ventures	{'date': '2007-03-26', 'weight': '/organization/marathon-technologies'}
24621	/organization/aravis-ventures	{'date': '2007-02-12', 'weight': '/organization/omeros'}
80200	/organization/venture-captial-fund-of-new-england	{'date': '2007-03-01', 'weight': '/organization/saylent-technologies'}
11449	/organization/sjf-ventures	{'date': '2007-03-08', 'weight': '/organization/medpagetoday'}
57202	/organization/ventures-west	{'date': '2007-03-22', 'weight': '/organization/serveron'}
27958	/organization/picchio-pharma	{'date': '2007-03-29', 'weight': '/organization/prognomix'}
52134	/organization/accede-capital	{'date': '2007-02-05', 'weight': '/organization/sensory-networks'}
52643	/organization/highlander-partners	{'date': '2007-02-23', 'weight': '/organization/pioneer-surgical-technology'}
13900	/organization/docomo-capital	{'date': '2007-02-07', 'weight': '/organization/beceem'}
23667	/organization/rho-capital-ventures	{'date': '2007-03-21', 'weight': '/organization/ampd-mobile'}
20742	/organization/perot-investments	{'date': '2007-03-06', 'weight': '/organization/internet-reit'}
66135	/organization/palisades-ventures	{'date': '2007-02-20', 'weight': '/organization/andigilog'}
9522	/organization/intel-capital	{'date': '2007-03-21', 'weight': '/organization/legend-silicon'}
31415	/organization/y-combinator	{'date': '2007-03-05', 'weight': '/organization/octopart'}
37529	/organization/venrock	{'date': '2007-03-01', 'weight': '/organization/a-la-mobile'}
41435	/organization/leader-ventures	{'date': '2007-02-01', 'weight': '/organization/sidestep'}
22066	/organization/qualcomm	{'date': '2007-03-27', 'weight': '/organization/gotv-networks'}
97877	/organization/spm-capital	{'date': '2007-03-02', 'weight': '/organization/akros-silicon'}
33436	/organization/northstar-ventures	{'date': '2007-03-04', 'weight': '/organization/spark-etail'}
643	/organization/alliance-of-angels	{'date': '2007-02-01', 'weight': '/organization/shelfari'}
3097	/organization/bnp-paribas-private-equity	{'date': '2007-02-19', 'weight': '/organization/cofluent-design'}
438	/organization/integral-capital-partners	{'date': '2007-03-01', 'weight': '/organization/informative'}
31071	/organization/scp-partners	{'date': '2007-02-07', 'weight': '/organization/anystream'}
23326	/organization/mission-ventures	{'date': '2007-02-01', 'weight': '/organization/greenplum'}
2614	/organization/limburg-ventures	{'date': '2007-02-28', 'weight': '/organization/pharmacell'}
102082	/organization/mayfield-fund	{'date': '2007-03-12', 'weight': '/organization/casabi'}
20667	/organization/ifmr-trust	{'date': '2007-03-03', 'weight': '/organization/financial-information-network-operations-pvt'}
44794	/organization/warburg-pincus	{'date': '2007-03-14', 'weight': '/organization/aicent'}
6957	/organization/quilvest-ventures	{'date': '2007-03-21', 'weight': '/organization/ampd-mobile'}
45887	/organization/harbinger-ventures	{'date': '2007-03-30', 'weight': '/organization/optovue'}
9321	/organization/curious-office-partners	{'date': '2007-02-26', 'weight': '/organization/imagekind'}
18060	/organization/perseus	{'date': '2007-03-28', 'weight': '/organization/map-pharmaceuticals'}
15248	/organization/the-individuals-venture-fund	{'date': '2007-02-05', 'weight': '/organization/sensory-networks'}
66423	/organization/el-dorado-investment	{'date': '2007-03-22', 'weight': '/organization/serveron'}
5002	/person/kelly-smith	{'date': '2007-02-01', 'weight': '/organization/shelfari'}
83577	/organization/intel-capital	{'date': '2007-03-10', 'weight': '/organization/comat-technologies'}
100269	/organization/intel-capital	{'date': '2007-03-01', 'weight': '/organization/palm-commerce-information-technology'}
36185	/person/paul-buchheit	{'date': '2007-03-01', 'weight': '/organization/justintv'}
57377	/organization/johnson-johnson-development-corporation	{'date': '2007-03-27', 'weight': '/organization/axial-biotech'}
82448	/organization/primaveris	{'date': '2007-03-27', 'weight': '/organization/seemage'}
99197	/organization/meitav-underwriting	{'date': '2007-02-13', 'weight': '/organization/collplant'}
70765	/organization/delphi-ventures	{'date': '2007-03-08', 'weight': '/organization/phenomix'}
54813	/organization/i-source-gestion	{'date': '2007-03-01', 'weight': '/organization/webjam'}
11461	/organization/crystal-internet-venture-funds	{'date': '2007-03-01', 'weight': '/organization/informative'}
104980	/person/jonathan-kolber	{'date': '2007-03-21', 'weight': '/organization/mediamind'}
58354	/organization/curious-office-partners	{'date': '2007-02-01', 'weight': '/organization/shelfari'}
41693	/organization/formative-ventures	{'date': '2007-02-19', 'weight': '/organization/marketocracy'}
84570	/organization/unilever-technology-ventures	{'date': '2007-03-07', 'weight': '/organization/impinj'}
47515	/organization/finance-wales-investments	{'date': '2007-03-27', 'weight': '/organization/trace-technologies'}
36978	/organization/skyline-ventures	{'date': '2007-03-28', 'weight': '/organization/map-pharmaceuticals'}
99032	/organization/balderton-capital	{'date': '2007-02-09', 'weight': '/organization/zubka'}
6614	/organization/viola-credit	{'date': '2007-03-01', 'weight': '/organization/broadlight'}
88193	/organization/chrysalix-energy	{'date': '2007-02-02', 'weight': '/organization/hydropoint-data-systems'}
19160	/organization/origo-sino-india	{'date': '2007-02-27', 'weight': '/organization/possibility-space'}
22289	/organization/viterbi-group	{'date': '2007-03-07', 'weight': '/organization/impinj'}
26283	/organization/twj-capital	{'date': '2007-02-14', 'weight': '/organization/zounds'}
95274	/organization/oregon-life-sciences	{'date': '2007-03-22', 'weight': '/organization/serveron'}
29719	/organization/innovations-new-ventures	{'date': '2007-03-30', 'weight': '/organization/cell-medica'}
65935	/organization/canaan-partners	{'date': '2007-03-12', 'weight': '/organization/casabi'}
67038	/organization/ixcore	{'date': '2007-03-26', 'weight': '/organization/force-a'}
69659	/organization/cibc-world-markets	{'date': '2007-02-07', 'weight': '/organization/skybitz'}
29533	/organization/pac-link	{'date': '2007-02-14', 'weight': '/organization/trellis-bioscience'}
4070	/organization/labrador-ventures	{'date': '2007-02-15', 'weight': '/organization/veeker'}
34465	/organization/old-lane-cayman-master-fund-lp	{'date': '2007-03-21', 'weight': '/organization/ampd-mobile'}
14816	/organization/university-of-nottingham-2	{'date': '2007-02-23', 'weight': '/organization/critical-pharmaceuticals'}
78369	/organization/high-tech-gruenderfonds	{'date': '2007-02-01', 'weight': '/organization/zweitgeist'}
73336	/organization/advent-venture-partners	{'date': '2007-03-01', 'weight': '/organization/the-fizzback-group'}
100585	/organization/humana	{'date': '2007-03-01', 'weight': '/organization/eons'}
39035	/organization/samsung-ventures	{'date': '2007-02-07', 'weight': '/organization/beceem'}
19751	/organization/ntec	{'date': '2007-02-08', 'weight': '/organization/immatics-biotechnologies'}
18924	/organization/intellect-capital-ventures	{'date': '2007-02-01', 'weight': '/organization/brilliant-telecom'}
85803	/person/marc-andreessen	{'date': '2007-02-01', 'weight': '/organization/outside-in'}
43497	/organization/dh-capital	{'date': '2007-02-08', 'weight': '/organization/immatics-biotechnologies'}
67580	/organization/technology-venture-partners	{'date': '2007-02-05', 'weight': '/organization/sensory-networks'}
79667	/organization/arrowpath-venture-partners	{'date': '2007-03-20', 'weight': '/organization/appscio'}
43947	/organization/big-bang-ventures	{'date': '2007-02-05', 'weight': '/organization/avinity'}
56301	/organization/august-capital	{'date': '2007-02-05', 'weight': '/organization/summit-microelectronics'}
32191	/organization/trevi-health-ventures	{'date': '2007-02-12', 'weight': '/organization/omeros'}
14245	/organization/eurofund	{'date': '2007-02-20', 'weight': '/organization/colorchip'}
35401	/organization/icici-bank	{'date': '2007-03-03', 'weight': '/organization/financial-information-network-operations-pvt'}
32359	/organization/shenzhen-capital-group	{'date': '2007-03-01', 'weight': '/organization/palm-commerce-information-technology'}
41563	/organization/rho-capital-ventures	{'date': '2007-02-21', 'weight': '/organization/gearworks'}
