	investor	{'date': 'invest_date', 'weight': 'company'}
33087	/organization/mobius-venture-capital	{'date': '2005-08-22', 'weight': '/organization/epartners'}
78081	/organization/target-partners	{'date': '2005-09-01', 'weight': '/organization/q-interactive'}
63397	/organization/fremont-ventures	{'date': '2005-08-04', 'weight': '/organization/white-rock'}
49426	/organization/infotech-ventures	{'date': '2005-08-29', 'weight': '/organization/teknovus'}
26371	/organization/kitty-hawk-capital	{'date': '2005-09-01', 'weight': '/organization/biolex-therapeutics'}
104325	/organization/appian-ventures	{'date': '2005-09-22', 'weight': '/organization/carefx'}
54690	/organization/eniac-ventures	{'date': '2005-09-13', 'weight': '/organization/tempo-payment'}
98943	/organization/topspin-partners	{'date': '2005-08-29', 'weight': '/organization/sensicore'}
79605	/organization/tlcom-capital-partners	{'date': '2005-09-19', 'weight': '/organization/axerra-networks'}
72652	/organization/gartmore-investment-management	{'date': '2005-09-06', 'weight': '/organization/pelikon'}
55532	/organization/austin-ventures	{'date': '2005-09-12', 'weight': '/organization/buildforge'}
54733	/organization/velocity-interactive-group-2	{'date': '2005-09-07', 'weight': '/organization/kotura'}
33555	/organization/iconventures	{'date': '2005-08-10', 'weight': '/organization/cortina-systems'}
58386	/person/harry-cragoe	{'date': '2005-09-13', 'weight': '/organization/ecourier'}
1494	/organization/columbia-partners-private-capital	{'date': '2005-09-07', 'weight': '/organization/traffic-com'}
26935	/organization/iroquois-capital	{'date': '2005-08-16', 'weight': '/organization/bravosolution'}
43474	/organization/biofund-management	{'date': '2005-09-06', 'weight': '/organization/spinx-technologies'}
37180	/organization/rho-capital-ventures	{'date': '2005-09-20', 'weight': '/organization/everdream'}
83238	/organization/burrill-co	{'date': '2005-08-12', 'weight': '/organization/chlorogen'}
104360	/organization/3i-group	{'date': '2005-08-04', 'weight': '/organization/white-rock'}
37213	/person/ron-conway	{'date': '2005-08-10', 'weight': '/organization/odeo'}
101246	/organization/diamond-capital-company	{'date': '2005-08-02', 'weight': '/organization/ecrio'}
32784	/person/tim-oreilly	{'date': '2005-08-10', 'weight': '/organization/odeo'}
85749	/organization/ritchie-capital	{'date': '2005-08-23', 'weight': '/organization/alloptic'}
8608	/person/don-hutchinson	{'date': '2005-08-10', 'weight': '/organization/odeo'}
65574	/person/kevin-hartz	{'date': '2005-09-01', 'weight': '/organization/trulia'}
17228	/organization/atdc	{'date': '2005-09-02', 'weight': '/organization/quellan'}
53200	/organization/orbimed-advisors	{'date': '2005-08-29', 'weight': '/organization/amnis'}
277	/organization/sternhill-partners	{'date': '2005-08-10', 'weight': '/organization/navini-networks'}
92436	/organization/solstice-capital	{'date': '2005-09-22', 'weight': '/organization/carefx'}
43242	/organization/grayhawk-venture-partners	{'date': '2005-09-22', 'weight': '/organization/carefx'}
85247	/organization/liberty-mutual-insurance-company	{'date': '2005-08-22', 'weight': '/organization/epartners'}
99960	/organization/spef-ventures	{'date': '2005-08-01', 'weight': '/organization/alchimer'}
58414	/organization/wr-hambrecht	{'date': '2005-09-06', 'weight': '/organization/collabnet'}
11687	/organization/industrifonden	{'date': '2005-09-28', 'weight': '/organization/imsys'}
49945	/organization/battery-ventures	{'date': '2005-09-14', 'weight': '/organization/bladelogic'}
3022	/organization/brentwood-venture-capital	{'date': '2005-08-23', 'weight': '/organization/extraprise'}
39561	/organization/nexit-ventures	{'date': '2005-08-02', 'weight': '/organization/ecrio'}
63932	/organization/the-aurora-funds	{'date': '2005-09-13', 'weight': '/organization/synchris'}
11447	/organization/vantagepoint-capital-partners	{'date': '2005-09-02', 'weight': '/organization/visto'}
102603	/organization/university-medical-discoveries	{'date': '2005-09-26', 'weight': '/organization/natrix-separations'}
94876	/organization/bezos-expeditions	{'date': '2005-09-01', 'weight': '/organization/mfg'}
52641	/organization/siemens-venture-capital	{'date': '2005-08-01', 'weight': '/organization/kiyon'}
72268	/organization/rembrant-venture-partners	{'date': '2005-09-03', 'weight': '/organization/lgc-wireless'}
34502	/organization/velocity-equity-partners	{'date': '2005-08-02', 'weight': '/organization/sonexis-technology'}
31001	/organization/technology-crossover-ventures	{'date': '2005-08-01', 'weight': '/organization/whitepages-com'}
100205	/organization/uob-venture	{'date': '2005-09-03', 'weight': '/organization/lgc-wireless'}
8287	/organization/global-environment-fund-management	{'date': '2005-09-26', 'weight': '/organization/sensicast-systems'}
93920	/organization/tgf-management	{'date': '2005-08-22', 'weight': '/organization/epartners'}
31796	/organization/alliance-of-angels	{'date': '2005-09-01', 'weight': '/organization/cleverset'}
80052	/organization/keynote-ventures	{'date': '2005-09-03', 'weight': '/organization/lgc-wireless'}
63455	/organization/bnp-paribas-private-equity	{'date': '2005-09-30', 'weight': '/organization/graitec'}
39013	/organization/chevron-technology-ventures	{'date': '2005-09-08', 'weight': '/organization/metacarta'}
61494	/organization/provider-venture-partners	{'date': '2005-09-07', 'weight': '/organization/tracab'}
74330	/organization/inflection-point-ventures	{'date': '2005-09-13', 'weight': '/organization/synchris'}
23648	/organization/ignition-partners	{'date': '2005-09-12', 'weight': '/organization/teranode'}
81504	/organization/intel-capital	{'date': '2005-09-26', 'weight': '/organization/engana-pty'}
47388	/organization/banque-de-vizille	{'date': '2005-08-05', 'weight': '/organization/tlm-com'}
76281	/organization/viewpoint-capital-partners	{'date': '2005-08-10', 'weight': '/organization/arcplan-information-services-ag'}
90365	/organization/vanguard-ventures	{'date': '2005-09-21', 'weight': '/organization/capella'}
92292	/organization/sutter-hill-ventures	{'date': '2005-09-01', 'weight': '/organization/ceon'}
95839	/organization/idinvest-partners	{'date': '2005-09-19', 'weight': '/organization/univa'}
20108	/organization/jumpstartup-venture-fund	{'date': '2005-08-16', 'weight': '/organization/netdevices'}
46734	/organization/sequel	{'date': '2005-09-06', 'weight': '/organization/lefthand-networks'}
20483	/organization/kodiak-venture-partners	{'date': '2005-08-19', 'weight': '/organization/tribotek'}
54557	/organization/miramar-venture-partners	{'date': '2005-08-22', 'weight': '/organization/coradiant'}
62348	/organization/innovacom	{'date': '2005-09-19', 'weight': '/organization/univa'}
85575	/organization/appian-ventures	{'date': '2005-08-23', 'weight': '/organization/skyetek'}
72689	/organization/vf-venture	{'date': '2005-09-23', 'weight': '/organization/giritech'}
49302	/organization/high-peaks-venture-partners	{'date': '2005-08-01', 'weight': '/organization/allworx'}
