	investor	{'date': 'invest_date', 'weight': 'company'}
29332	/organization/deutsche-effecten-und-wechsel	{'date': '2008-06-23', 'weight': '/organization/nanotron-technologies'}
77168	/organization/greylock	{'date': '2008-05-25', 'weight': '/organization/sunedison'}
4020	/organization/eden-ventures	{'date': '2008-06-14', 'weight': '/organization/pixsta'}
93253	/person/lachlan-murdoch	{'date': '2008-05-01', 'weight': '/organization/searchme'}
51060	/organization/b-c-advantage-funds	{'date': '2008-06-02', 'weight': '/organization/inimex-pharmaceuticals'}
101490	/organization/dickey-revocable-living-trust	{'date': '2008-06-24', 'weight': '/organization/seesaw-networks'}
35430	/organization/skyline-ventures	{'date': '2008-04-30', 'weight': '/organization/concert-pharmaceuticals'}
84866	/organization/summit-partners	{'date': '2008-05-29', 'weight': '/organization/flow-traders'}
86218	/organization/deep-fork-advisors	{'date': '2008-05-01', 'weight': '/organization/searchme'}
87585	/organization/morgenthaler-ventures	{'date': '2008-06-30', 'weight': '/organization/omnipv'}
60825	/organization/techstars	{'date': '2008-05-01', 'weight': '/organization/application-experts'}
98647	/organization/greylock	{'date': '2008-06-17', 'weight': '/organization/linkedin'}
64703	/organization/mohr-davidow-ventures	{'date': '2008-04-30', 'weight': '/organization/laurus-energy'}
16491	/organization/bain-capital-ventures	{'date': '2008-05-20', 'weight': '/organization/appassure-software'}
22710	/organization/steamboat-ventures	{'date': '2008-06-26', 'weight': '/organization/strongmail'}
51844	/organization/itochu-corporation	{'date': '2008-06-17', 'weight': '/organization/ku6'}
80594	/organization/keynote-ventures	{'date': '2008-06-30', 'weight': '/organization/omnipv'}
55838	/organization/hopewell-ventures	{'date': '2008-04-30', 'weight': '/organization/sagequest'}
98005	/organization/mohr-davidow-ventures	{'date': '2008-06-01', 'weight': '/organization/pbworks'}
11769	/organization/fonds-de-solidarit-ftq	{'date': '2008-05-12', 'weight': '/organization/iscopia-software'}
99200	/organization/venture-investors	{'date': '2008-05-13', 'weight': '/organization/silatronix'}
46261	/organization/vf-venture	{'date': '2008-06-01', 'weight': '/organization/shark-solutions'}
19015	/organization/finance-wales	{'date': '2008-06-01', 'weight': '/organization/epitiro'}
62516	/organization/dag-ventures	{'date': '2008-05-01', 'weight': '/organization/searchme'}
9520	/organization/o-reilly-alphatech-ventures	{'date': '2008-06-01', 'weight': '/organization/gamelayers'}
56905	/organization/rockport-capital-partners	{'date': '2008-06-10', 'weight': '/organization/ecosmart-technologies'}
52483	/organization/glynn-capital-management	{'date': '2008-04-30', 'weight': '/organization/xactly-corp'}
4811	/organization/austin-ventures	{'date': '2008-06-23', 'weight': '/organization/atcor-holdings'}
74232	/organization/emerald-technology-ventures	{'date': '2008-05-07', 'weight': '/organization/xunlight'}
69171	/organization/imperial-innovations	{'date': '2008-04-30', 'weight': '/organization/spiral-gateway'}
85438	/organization/axis-participaciones-empresariales	{'date': '2008-06-03', 'weight': '/organization/era-biotech'}
64455	/organization/verdoso-media	{'date': '2008-06-25', 'weight': '/organization/rue89'}
57054	/organization/venrock	{'date': '2008-05-07', 'weight': '/organization/slideshare'}
53027	/organization/northport-private-equity	{'date': '2008-05-13', 'weight': '/organization/greentech-media'}
20521	/organization/e-synergy	{'date': '2008-05-31', 'weight': '/organization/morgan-everett'}
45841	/organization/early-stage-partners	{'date': '2008-06-10', 'weight': '/organization/ecosmart-technologies'}
53352	/organization/gsk-venture-fund	{'date': '2008-04-30', 'weight': '/organization/concert-pharmaceuticals'}
70244	/organization/calvert-social-venture-partners	{'date': '2008-06-20', 'weight': '/organization/power-span'}
39699	/organization/midven	{'date': '2008-06-06', 'weight': '/organization/procarta-biosystems'}
45669	/organization/time-warner-investments	{'date': '2008-06-03', 'weight': '/organization/veoh'}
42838	/organization/zon-capital-partners	{'date': '2008-06-20', 'weight': '/organization/alignalytics'}
40980	/organization/glg-partners	{'date': '2008-05-04', 'weight': '/organization/godtube'}
70187	/organization/film-victoria	{'date': '2008-06-01', 'weight': '/organization/qmcodes'}
9324	/organization/eden-ventures	{'date': '2008-05-01', 'weight': '/organization/exabre'}
70393	/person/parker-weil	{'date': '2008-06-20', 'weight': '/organization/sunrun'}
70397	/organization/westfield-capital-management	{'date': '2008-04-30', 'weight': '/organization/concert-pharmaceuticals'}
