	investor	{'date': 'invest_date', 'weight': 'company'}
14176	/organization/best-funds	{'date': '2005-05-12', 'weight': '/organization/agile-systems'}
63361	/organization/flagship-ventures	{'date': '2005-06-13', 'weight': '/organization/brainshark'}
100092	/organization/honda-automobiles	{'date': '2005-06-09', 'weight': '/organization/pixim'}
18554	/person/timothy-draper	{'date': '2005-05-01', 'weight': '/organization/mozy'}
86534	/organization/leo-capital-holdings	{'date': '2005-05-16', 'weight': '/organization/fastmobile'}
58639	/organization/chevron-technology-ventures	{'date': '2005-05-05', 'weight': '/organization/tacit-networks'}
67276	/organization/innovacom	{'date': '2005-05-23', 'weight': '/organization/shenick-network-systems'}
4787	/organization/rre-ventures	{'date': '2005-05-05', 'weight': '/organization/tacit-networks'}
99060	/organization/cdp-capital-technology-ventures	{'date': '2005-05-09', 'weight': '/organization/entrisphere'}
96934	/organization/pacven-walden-ventures	{'date': '2005-06-13', 'weight': '/organization/tilera'}
48689	/organization/cit-gap-funds	{'date': '2005-05-26', 'weight': '/organization/4front-security'}
7304	/organization/newbury-ventures	{'date': '2005-06-09', 'weight': '/organization/pixim'}
103540	/organization/constellation-ventures	{'date': '2005-06-14', 'weight': '/organization/webify-solutions'}
71617	/organization/us-venture-partners	{'date': '2005-05-02', 'weight': '/organization/netzentry'}
71003	/organization/insight-venture-partners	{'date': '2005-06-15', 'weight': '/organization/parallels'}
26838	/organization/vision-capital	{'date': '2005-06-29', 'weight': '/organization/moremagic-solutions'}
73304	/organization/index-ventures	{'date': '2005-06-27', 'weight': '/organization/innovative-silicon'}
73069	/organization/canaan-partners	{'date': '2005-05-05', 'weight': '/organization/tacit-networks'}
89300	/organization/j-p-morgan-securities-inc	{'date': '2005-05-25', 'weight': '/organization/tropic-networks'}
27402	/person/jeff-clavier	{'date': '2005-06-01', 'weight': '/organization/loomia'}
37961	/organization/biocomm-services-pty-ltd	{'date': '2005-05-30', 'weight': '/organization/hatchtech'}
47549	/organization/pequot-capital	{'date': '2005-05-11', 'weight': '/organization/duck-creek-technologies'}
31278	/organization/oxford-technology-management	{'date': '2005-06-01', 'weight': '/organization/water-innovate'}
20536	/organization/fidelity-ventures	{'date': '2005-05-23', 'weight': '/organization/qumas'}
4320	/organization/nokia-growth-partners	{'date': '2005-06-02', 'weight': '/organization/global-locate'}
67707	/organization/oxford-technology-management	{'date': '2005-05-25', 'weight': '/organization/scancell'}
75338	/organization/nobska-ventures	{'date': '2005-06-21', 'weight': '/organization/nsc'}
25441	/organization/narra-venture-capital	{'date': '2005-05-25', 'weight': '/organization/tropic-networks'}
15100	/organization/odyssee-venture	{'date': '2005-06-01', 'weight': '/organization/cellectis'}
44162	/person/judson-ain	{'date': '2005-06-01', 'weight': '/organization/etsy'}
99843	/organization/vpsa	{'date': '2005-06-14', 'weight': '/organization/webify-solutions'}
51111	/organization/rho-capital-ventures	{'date': '2005-05-27', 'weight': '/organization/identrust'}
104714	/organization/red-abbey-venture-partners	{'date': '2005-05-11', 'weight': '/organization/anacor-pharmaceutical'}
3582	/organization/amadeus-capital-partners	{'date': '2005-05-23', 'weight': '/organization/riskclick'}
17035	/organization/cisco	{'date': '2005-06-08', 'weight': '/organization/crossbow-technologies'}
72261	/organization/maryland-venture-fund	{'date': '2005-05-26', 'weight': '/organization/innovative-biosensors'}
60007	/organization/lehman-brothers-venture-partners	{'date': '2005-06-20', 'weight': '/organization/elemental-cyber-security'}
50198	/organization/toronto-dominion-bank-group	{'date': '2005-06-01', 'weight': '/organization/digitalguardian'}
