	investor	{'date': 'invest_date', 'weight': 'company'}
3923	/organization/ben-franklin-technology-partners-of-northeast-pennsylvania	{'date': '2009-03-13', 'weight': '/organization/payparade'}
79577	/organization/irdi-midi-pyrenees	{'date': '2009-03-31', 'weight': '/organization/neosens'}
47683	/organization/silverton-partners	{'date': '2009-02-26', 'weight': '/organization/hyper9'}
84780	/organization/focus-ventures	{'date': '2009-03-18', 'weight': '/organization/buzz-media-2'}
71916	/organization/softtech-vc	{'date': '2009-02-17', 'weight': '/organization/satisfaction'}
104957	/organization/credit-suisse	{'date': '2009-02-17', 'weight': '/organization/copan-systems'}
73464	/person/steffi-graf	{'date': '2009-02-05', 'weight': '/organization/viagogo'}
60985	/organization/new-enterprise-associates	{'date': '2009-03-13', 'weight': '/organization/thumbplay'}
10450	/organization/edison-ventures	{'date': '2009-02-18', 'weight': '/organization/formatta'}
9671	/organization/ff-angel-llc	{'date': '2009-03-30', 'weight': '/organization/bitly'}
75673	/organization/rbc-venture-partners	{'date': '2009-03-24', 'weight': '/organization/xobni'}
22500	/organization/mars-investment-accelerator-fund	{'date': '2009-02-26', 'weight': '/organization/bee-networx-astilbe'}
58630	/organization/highland-capital-partners	{'date': '2009-02-25', 'weight': '/organization/ocarina-networks'}
28999	/organization/silver-creek-ventures	{'date': '2009-02-09', 'weight': '/organization/onespot'}
63094	/person/howard-lindzon	{'date': '2009-02-01', 'weight': '/organization/mobiledevhq'}
14984	/organization/first-round-capital	{'date': '2009-02-04', 'weight': '/organization/jingle-networks'}
5981	/organization/freestyle-capital	{'date': '2009-02-17', 'weight': '/organization/satisfaction'}
84521	/organization/archangel-informal-investments-limited	{'date': '2009-03-03', 'weight': '/organization/adventi'}
50162	/organization/cultivian-ventures	{'date': '2009-02-11', 'weight': '/organization/divergence'}
70210	/organization/nexit-ventures	{'date': '2009-02-13', 'weight': '/organization/conformiq'}
71343	/organization/techammer	{'date': '2009-02-19', 'weight': '/organization/rockmelt'}
52356	/organization/new-enterprise-associates	{'date': '2009-03-19', 'weight': '/organization/spin-media-group'}
26831	/organization/growthworks	{'date': '2009-03-17', 'weight': '/organization/onechip-photonics'}
23460	/person/ron-conway	{'date': '2009-03-24', 'weight': '/organization/luminate'}
33258	/organization/idea-fund-partners	{'date': '2009-02-01', 'weight': '/organization/social-solutions'}
54329	/organization/finnish-industry-investment	{'date': '2009-02-16', 'weight': '/organization/epicrystals'}
53417	/organization/ascend-venture-group	{'date': '2009-03-23', 'weight': '/organization/strikeiron'}
2106	/organization/vayner-media	{'date': '2009-03-01', 'weight': '/organization/wakemate'}
54320	/organization/signatures-capital	{'date': '2009-03-01', 'weight': '/organization/company-com'}
13029	/organization/summit-partners	{'date': '2009-03-24', 'weight': '/organization/heald-college'}
16571	/organization/otc-asset-management	{'date': '2009-02-16', 'weight': '/organization/mctel'}
96151	/organization/finance-south-east	{'date': '2009-02-01', 'weight': '/organization/ultrasoc'}
76666	/organization/vulcan-capital	{'date': '2009-02-01', 'weight': '/organization/audience'}
30697	/person/timothy-a-springer	{'date': '2009-02-25', 'weight': '/organization/selecta-biosciences'}
13609	/organization/balderton-capital	{'date': '2009-03-01', 'weight': '/organization/scansafe'}
17620	/organization/s-beteiligungen	{'date': '2009-03-16', 'weight': '/organization/pluriselect'}
31856	/organization/dfj-dragonfund	{'date': '2009-03-10', 'weight': '/organization/rotohog'}
12661	/organization/neuhaus-partners	{'date': '2009-02-06', 'weight': '/organization/sofatronic'}
65875	/organization/leonardo-venture	{'date': '2009-02-24', 'weight': '/organization/isis-sentronics'}
37708	/organization/wellington-partners	{'date': '2009-02-16', 'weight': '/organization/bridgeco'}
93530	/organization/madrona-venture-group	{'date': '2009-02-18', 'weight': '/organization/yieldex'}
26483	/organization/amicus-capital	{'date': '2009-03-05', 'weight': '/organization/sendme'}
74885	/organization/southern-capitol-ventures	{'date': '2009-03-06', 'weight': '/organization/global-value-commerce'}
36619	/organization/emergent-medical-partners	{'date': '2009-03-23', 'weight': '/organization/ardian-inc'}
65416	/person/bobby-yazdani	{'date': '2009-03-01', 'weight': '/organization/company-com'}
63984	/organization/fuse-capital	{'date': '2009-02-17', 'weight': '/organization/exalt-communications'}
47548	/person/ron-conway	{'date': '2009-02-19', 'weight': '/organization/rockmelt'}
8600	/organization/bluerun-ventures	{'date': '2009-02-25', 'weight': '/organization/atrua'}
15927	/organization/bdr-capital	{'date': '2009-02-03', 'weight': '/organization/wavesat'}
105094	/organization/prolog-ventures	{'date': '2009-02-11', 'weight': '/organization/divergence'}
21666	/organization/venturetech-alliance	{'date': '2009-02-01', 'weight': '/organization/audience'}
