	investor	{'date': 'invest_date', 'weight': 'company'}
65092	/organization/jupiter-venture	{'date': '2011-03-01', 'weight': '/organization/moneyfarm'}
35546	/organization/tomorrow-ventures	{'date': '2011-03-14', 'weight': '/organization/mozido'}
61451	/person/james-gutierrez	{'date': '2011-03-25', 'weight': '/organization/babyboom-ru'}
55611	/organization/medventures-associates	{'date': '2011-02-14', 'weight': '/organization/sonoma-orthopedics'}
69955	/organization/felicis-ventures	{'date': '2011-02-17', 'weight': '/organization/ccloop'}
93257	/person/stewart-butterfield	{'date': '2011-03-31', 'weight': '/organization/bloom-studio'}
11384	/person/fabrice-grinda	{'date': '2011-02-01', 'weight': '/organization/jimmy-fairly'}
24712	/person/aman-thapar	{'date': '2011-02-14', 'weight': '/organization/starstreet'}
55768	/organization/warburg-pincus	{'date': '2011-03-01', 'weight': '/organization/91datong-com'}
92301	/organization/salesforce-ventures	{'date': '2011-02-18', 'weight': '/organization/synergy-marketing'}
103547	/organization/harvard-angel-group	{'date': '2011-03-03', 'weight': '/organization/glue-networks'}
32305	/organization/hub-angels-investment-group	{'date': '2011-03-11', 'weight': '/organization/nimbit'}
25067	/organization/launchcapital	{'date': '2011-03-29', 'weight': '/organization/apperian'}
88151	/organization/evergreen-partners	{'date': '2011-02-07', 'weight': '/organization/qualisystems'}
60352	/organization/hambrecht-quist-capital-management	{'date': '2011-03-01', 'weight': '/organization/tibion-bionic-technologies'}
24351	/organization/qed-investors	{'date': '2011-03-31', 'weight': '/organization/videologygroup'}
22006	/organization/sv-angel	{'date': '2011-03-09', 'weight': '/organization/zaarly'}
13600	/person/dan-rosensweig	{'date': '2011-03-18', 'weight': '/organization/kickstarter'}
4737	/person/robert-lesko	{'date': '2011-03-01', 'weight': '/organization/lumier'}
57723	/organization/gsa-venture-partners	{'date': '2011-02-01', 'weight': '/organization/truveris'}
82229	/organization/zero2ipo-ventures	{'date': '2011-02-01', 'weight': '/organization/kingnet'}
55586	/person/lim-ho-kee	{'date': '2011-03-17', 'weight': '/organization/connectedhealth'}
97157	/organization/main-street-capital	{'date': '2011-02-01', 'weight': '/organization/van-gilder-insurance'}
98467	/organization/sandbox-industries	{'date': '2011-03-08', 'weight': '/organization/alltuition'}
36704	/person/eric-nakagawa	{'date': '2011-02-01', 'weight': '/organization/simplehoney'}
26473	/organization/sv-angel	{'date': '2011-03-30', 'weight': '/organization/dotcloud'}
69512	/organization/integral-capital-partners	{'date': '2011-03-28', 'weight': '/organization/tabula'}
32011	/organization/italian-angels-for-growth	{'date': '2011-03-21', 'weight': '/organization/nomesia'}
40356	/person/mark-suster	{'date': '2011-03-31', 'weight': '/organization/gamesalad'}
57170	/person/bart-mcdonough	{'date': '2011-03-24', 'weight': '/organization/thinkfuse'}
90533	/organization/teec-angel-fund	{'date': '2011-03-25', 'weight': '/organization/motion-math'}
77618	/organization/freestyle-capital	{'date': '2011-03-23', 'weight': '/organization/yobongo'}
19571	/organization/salesforce-ventures	{'date': '2011-03-08', 'weight': '/organization/hubspot'}
26392	/person/josh-resnick	{'date': '2011-03-31', 'weight': '/organization/gamesalad'}
11762	/organization/kortschak-investments-l-p	{'date': '2011-02-23', 'weight': '/organization/rafter'}
2264	/organization/kima-ventures	{'date': '2011-03-01', 'weight': '/organization/star-stable-entertainment-ab'}
49149	/organization/angel-street-capital	{'date': '2011-03-23', 'weight': '/organization/cmp-ly'}
52648	/organization/dag-ventures	{'date': '2011-02-10', 'weight': '/organization/raptr'}
10702	/organization/gravity-ventures	{'date': '2011-02-01', 'weight': '/organization/apparel-media-group'}
63847	/organization/sevin-rosen-funds	{'date': '2011-02-08', 'weight': '/organization/airwalk-communications'}
97447	/organization/accel-partners	{'date': '2011-03-08', 'weight': '/organization/breezy'}
84123	/person/beth-ellyn-mcclendon	{'date': '2011-02-01', 'weight': '/organization/lightbox'}
70067	/person/geoff-judge	{'date': '2011-03-03', 'weight': '/organization/tapad'}
57056	/organization/alibaba-capital-partners	{'date': '2011-02-01', 'weight': '/organization/nanjing-sky-tech-co-ltd'}
10634	/organization/andreessen-horowitz	{'date': '2011-02-02', 'weight': '/organization/massive-health'}
