	investor	{'date': 'invest_date', 'weight': 'company'}
35541	/organization/worldview-technology-partners	{'date': '2012-02-02', 'weight': '/organization/stretch'}
74702	/organization/the-startup-factory	{'date': '2012-03-19', 'weight': '/organization/entasso'}
23990	/organization/seedcamp	{'date': '2012-03-26', 'weight': '/organization/blossom'}
32233	/organization/sigma-partners	{'date': '2012-02-06', 'weight': '/organization/r2-semiconductor'}
55346	/organization/inventure-partners	{'date': '2012-03-01', 'weight': '/organization/gettaxi'}
55610	/organization/first-round-capital	{'date': '2012-02-08', 'weight': '/organization/schoolfeed'}
81405	/organization/plug-and-play-ventures	{'date': '2012-03-26', 'weight': '/organization/imimtek'}
23447	/organization/start-up-chile	{'date': '2012-02-10', 'weight': '/organization/ateneo-digital'}
96370	/organization/netstart-venture	{'date': '2012-03-21', 'weight': '/organization/fruux'}
26570	/person/andrea-bohmert	{'date': '2012-03-01', 'weight': '/organization/found-3'}
24710	/organization/institutional-venture-partners	{'date': '2012-02-11', 'weight': '/organization/voxer-llc'}
32523	/organization/haxlr8r	{'date': '2012-02-01', 'weight': '/organization/bilibot'}
92870	/organization/national-healthcare-services	{'date': '2012-02-02', 'weight': '/organization/perfectserve'}
32306	/organization/bluerun-ventures	{'date': '2012-02-01', 'weight': '/organization/seastar-games'}
51286	/organization/project-a-ventures	{'date': '2012-03-01', 'weight': '/organization/nu3'}
65840	/organization/european-union	{'date': '2012-02-01', 'weight': '/organization/exacaster'}
73066	/organization/plan-b-ventures	{'date': '2012-02-13', 'weight': '/organization/energy-points'}
55901	/organization/founder-collective	{'date': '2012-03-27', 'weight': '/organization/project-decor'}
31916	/person/shlomo-kramer	{'date': '2012-01-31', 'weight': '/organization/sumo-logic'}
74495	/organization/real-ventures	{'date': '2012-02-15', 'weight': '/organization/engagio'}
56127	/organization/mission-ventures	{'date': '2012-02-15', 'weight': '/organization/eveo'}
56129	/person/andreas-ehn	{'date': '2012-03-20', 'weight': '/organization/tripbirds'}
64704	/organization/ventech-capital	{'date': '2012-02-01', 'weight': '/organization/jumei-com'}
69553	/organization/spring-mill-venture-partners	{'date': '2012-02-02', 'weight': '/organization/perfectserve'}
21101	/organization/sv-angel	{'date': '2012-02-28', 'weight': '/organization/employinsight'}
57292	/organization/valor-equity-partners	{'date': '2012-02-29', 'weight': '/organization/solarcity'}
56051	/organization/start-up-chile	{'date': '2012-02-06', 'weight': '/organization/miro'}
104662	/organization/updata-partners	{'date': '2012-02-16', 'weight': '/organization/july-systems'}
43988	/organization/twofour54	{'date': '2012-03-01', 'weight': '/organization/falafel-games'}
55834	/organization/sigma-west	{'date': '2012-02-01', 'weight': '/organization/accelera'}
94332	/organization/start-up-chile	{'date': '2012-03-01', 'weight': '/organization/ante-up'}
90539	/organization/western-technology-investment	{'date': '2012-02-10', 'weight': '/organization/fliptop'}
22487	/organization/fusion-ip	{'date': '2012-03-08', 'weight': '/organization/seren-photonics'}
73266	/organization/brm-capital	{'date': '2012-03-12', 'weight': '/organization/etoro'}
12016	/person/raymond-tonsing	{'date': '2012-02-06', 'weight': '/organization/optimizely'}
11767	/organization/ru-com	{'date': '2012-02-01', 'weight': '/organization/solidia-technologies'}
17034	/person/naval-ravikant	{'date': '2012-03-01', 'weight': '/organization/gaston-labs'}
46266	/person/mike-yavonditte	{'date': '2012-03-01', 'weight': '/organization/energatix-studio'}
64299	/organization/kleiner-perkins-caufield-byers	{'date': '2012-03-13', 'weight': '/organization/apperian'}
53737	/organization/hermes-gpe-environmental-innovation-fund	{'date': '2012-03-26', 'weight': '/organization/bluewater-bio'}
7867	/person/david-wu	{'date': '2012-02-15', 'weight': '/organization/scripted'}
84122	/organization/techstars	{'date': '2012-03-01', 'weight': '/organization/rewind-me'}
28309	/organization/orbimed-advisors	{'date': '2012-03-28', 'weight': '/organization/sientra'}
39413	/person/wolfgang-heigl	{'date': '2012-03-07', 'weight': '/organization/getyourguide'}
6198	/organization/sun-mountain-capital	{'date': '2012-03-01', 'weight': '/organization/comet-solutions'}
16813	/person/gary-benitt	{'date': '2012-02-16', 'weight': '/organization/stitch-labs'}
81995	/organization/elevate-ventures	{'date': '2012-02-15', 'weight': '/organization/my-best-friends-hair'}
85350	/person/yuri-milner	{'date': '2012-01-31', 'weight': '/organization/classdojo'}
57506	/organization/westbridge-capital-partners	{'date': '2012-02-16', 'weight': '/organization/july-systems'}
10637	/organization/capital-innovators	{'date': '2012-03-05', 'weight': '/organization/material-mix'}
51264	/organization/capricorn-venture-partners	{'date': '2012-02-29', 'weight': '/organization/yammer'}
87369	/person/gary-stiffelman	{'date': '2012-02-22', 'weight': '/organization/fanrank'}
11127	/organization/questmark	{'date': '2012-03-09', 'weight': '/organization/virtustream'}
18457	/organization/skolkovo-foundation	{'date': '2012-03-03', 'weight': '/organization/livemap'}
11940	/organization/massachusetts-life-sciences-center	{'date': '2012-01-31', 'weight': '/organization/dana-farber-cancer-institute'}
27990	/organization/august-capital	{'date': '2012-02-23', 'weight': '/organization/luminate'}
63111	/organization/crestlight-venture-productions	{'date': '2012-02-09', 'weight': '/organization/groupiter'}
101837	/organization/start-up-chile	{'date': '2012-02-09', 'weight': '/organization/trudev'}
46863	/organization/north-east-technology-fund	{'date': '2012-02-13', 'weight': '/organization/durham-graphene-science'}
70399	/organization/first-analysis	{'date': '2012-03-13', 'weight': '/organization/datasphere'}
20259	/organization/softbank-capital	{'date': '2012-03-26', 'weight': '/organization/kingfish-labs'}
80378	/organization/nashville-capital-network-investment-arm	{'date': '2012-03-01', 'weight': '/organization/silvercare-solutions'}
5297	/person/christian-saller	{'date': '2012-03-07', 'weight': '/organization/getyourguide'}
53281	/person/timothy-draper	{'date': '2012-03-03', 'weight': '/organization/vizify'}
85059	/organization/felicis-ventures	{'date': '2012-01-31', 'weight': '/organization/artspace'}
2681	/organization/start-up-chile	{'date': '2012-02-15', 'weight': '/organization/kidbox'}
41168	/person/ian-jeffrey	{'date': '2012-02-28', 'weight': '/organization/seevibes'}
71539	/organization/dag-ventures	{'date': '2012-03-15', 'weight': '/organization/boku'}
95174	/organization/vaizra-investments	{'date': '2012-02-28', 'weight': '/organization/ginger-software'}
68285	/organization/science-house-capital	{'date': '2012-02-23', 'weight': '/organization/quartzy'}
91	/person/john-lyon	{'date': '2012-03-06', 'weight': '/organization/azullo'}
49948	/organization/morningside-group	{'date': '2012-02-06', 'weight': '/organization/synchroneuron'}
21436	/person/kevin-henrikson	{'date': '2012-03-20', 'weight': '/organization/source-ninja'}
39741	/organization/time-warner-investments	{'date': '2012-02-06', 'weight': '/organization/conviva'}
82195	/organization/fluke-capital-partners	{'date': '2012-02-06', 'weight': '/organization/concordia-coffee-systems'}
36150	/organization/y-combinator	{'date': '2012-03-01', 'weight': '/organization/hackpad'}
18923	/organization/solidus-company	{'date': '2012-03-24', 'weight': '/organization/paytopia'}
94673	/organization/start-up-chile	{'date': '2012-03-09', 'weight': '/organization/regalbox'}
39103	/organization/start-up-chile	{'date': '2012-02-09', 'weight': '/organization/catmoji'}
83471	/organization/fortify-ventures	{'date': '2012-03-01', 'weight': '/organization/venga'}
37314	/organization/mÃÂ¶ller-ventures	{'date': '2012-02-27', 'weight': '/organization/testhub-gmbh'}
96816	/organization/tandem-expansion	{'date': '2012-03-27', 'weight': '/organization/cirba-inc'}
75545	/organization/start-up-chile	{'date': '2012-02-10', 'weight': '/organization/yupi-studios'}
54178	/person/brian-nesmith	{'date': '2012-02-13', 'weight': '/organization/stopthehacker'}
89612	/organization/access-bridgegap-ventures	{'date': '2012-02-16', 'weight': '/organization/mnemosyne-pharmaceuticals'}
58453	/organization/cyberagent	{'date': '2012-02-10', 'weight': '/organization/nct-corporation'}
12940	/person/allen-morgan	{'date': '2012-02-05', 'weight': '/organization/lumatic'}
58459	/organization/top-tier-capital-partners	{'date': '2012-03-09', 'weight': '/organization/virtustream'}
5459	/person/chris-frost	{'date': '2012-03-06', 'weight': '/organization/azullo'}
5450	/organization/y-combinator	{'date': '2012-03-01', 'weight': '/organization/farmlogs'}
20255	/organization/xange-private-equity	{'date': '2012-03-19', 'weight': '/organization/royalcactus'}
67101	/organization/start-fund	{'date': '2012-02-13', 'weight': '/organization/doublerecall'}
29760	/organization/nxtp-labs	{'date': '2012-03-01', 'weight': '/organization/bungolow'}
68603	/organization/sports-investment-partners	{'date': '2012-02-14', 'weight': '/organization/the-arena-group'}
30747	/organization/quantica-sgr	{'date': '2012-03-14', 'weight': '/organization/6sicuro-it'}
83120	/organization/microsoft-ventures	{'date': '2012-03-01', 'weight': '/organization/gestsure'}
83126	/organization/ventech-capital	{'date': '2012-03-18', 'weight': '/organization/wehostels'}
8165	/organization/rockstart-acclerator	{'date': '2012-03-23', 'weight': '/organization/postcron'}
29582	/organization/ann-arbor-spark	{'date': '2012-02-22', 'weight': '/organization/first-sense-medical'}
33893	/organization/pappas-ventures	{'date': '2012-02-03', 'weight': '/organization/cenerx-biopharma'}
40568	/person/cliff-sirlin	{'date': '2012-02-22', 'weight': '/organization/invision-2'}
26194	/organization/maverick-capital	{'date': '2012-03-13', 'weight': '/organization/uptake-medical'}
59038	/organization/intersouth-partners	{'date': '2012-02-14', 'weight': '/organization/480-biomedical'}
87610	/organization/intel-capital	{'date': '2012-03-15', 'weight': '/organization/tobii-technology'}
87618	/person/mark-friedgan	{'date': '2012-03-20', 'weight': '/organization/71lbs'}
50700	/person/phil-grieshaber	{'date': '2012-02-10', 'weight': '/organization/media-armor'}
83721	/person/joel-auge	{'date': '2012-02-28', 'weight': '/organization/seevibes'}
78112	/organization/onset-ventures	{'date': '2012-03-21', 'weight': '/organization/buysight'}
67211	/organization/life-sciences-angel-network	{'date': '2012-02-23', 'weight': '/organization/quartzy'}
38786	/organization/avalon-ventures	{'date': '2012-03-16', 'weight': '/organization/cardeas-pharma'}
72254	/organization/royal-bank-of-scotland	{'date': '2012-03-02', 'weight': '/organization/peckforton-pharmaceuticals'}
91683	/organization/starfish-ventures	{'date': '2012-03-28', 'weight': '/organization/styletread'}
66161	/organization/500-startups	{'date': '2012-02-09', 'weight': '/organization/umbabox'}
34796	/organization/naya-ventures	{'date': '2012-03-01', 'weight': '/organization/global-outlook'}
23556	/organization/arboretum-ventures	{'date': '2012-02-02', 'weight': '/organization/cervilenz'}
84772	/organization/pritzker-group-venture-capital	{'date': '2012-02-29', 'weight': '/organization/kontiki'}
34554	/person/roger-mcnamee	{'date': '2012-02-11', 'weight': '/organization/voxer-llc'}
8057	/organization/tribeca-venture-partners	{'date': '2012-02-23', 'weight': '/organization/truveris'}
82052	/organization/ta-venture	{'date': '2012-02-01', 'weight': '/organization/boatbound'}
68712	/organization/sv-angel	{'date': '2012-03-08', 'weight': '/organization/nationbuilder'}
55110	/organization/tel-venture-capital	{'date': '2012-02-23', 'weight': '/organization/enervault'}
27763	/organization/seedcamp	{'date': '2012-02-07', 'weight': '/organization/bluefields'}
27760	/organization/lundbeckfond-ventures	{'date': '2012-02-15', 'weight': '/organization/celladon'}
450	/organization/us-venture-partners	{'date': '2012-03-12', 'weight': '/organization/linestream-technologies'}
1373	/person/joe-greenstein	{'date': '2012-02-23', 'weight': '/organization/scan'}
73895	/organization/start-up-chile	{'date': '2012-02-13', 'weight': '/organization/braclet'}
73725	/organization/fletcher-spaght-ventures	{'date': '2012-02-14', 'weight': '/organization/cayenne-medical'}
25940	/organization/start-up-chile	{'date': '2012-02-10', 'weight': '/organization/dazo'}
31015	/organization/initial-capital	{'date': '2012-03-02', 'weight': '/organization/plyfe'}
55330	/person/mike-olson	{'date': '2012-02-07', 'weight': '/organization/wibidata'}
52810	/organization/spark-capital	{'date': '2012-02-15', 'weight': '/organization/extension-entertainment'}
88492	/organization/afsquare	{'date': '2012-03-01', 'weight': '/organization/fight-my-monster'}
77283	/person/les-hayman	{'date': '2012-03-13', 'weight': '/organization/nextprinciples'}
92085	/organization/palgenesis	{'date': '2012-02-07', 'weight': '/organization/categorical'}
91512	/person/mike-volpi	{'date': '2012-03-08', 'weight': '/organization/nationbuilder'}
55756	/organization/high-tech-gruenderfonds	{'date': '2012-02-29', 'weight': '/organization/ftapi-software'}
7528	/organization/eagle-cliff-partners	{'date': '2012-03-01', 'weight': '/organization/carboncure-technologies'}
82187	/organization/sequoia-capital	{'date': '2012-03-01', 'weight': '/organization/great-technology'}
52258	/organization/marker	{'date': '2012-03-16', 'weight': '/organization/tarsa-therapeutics'}
65262	/person/david-cohen	{'date': '2012-03-08', 'weight': '/organization/blogfrog'}
65263	/organization/extreme-venture-partners	{'date': '2012-02-15', 'weight': '/organization/engagio'}
88143	/organization/greylock	{'date': '2012-02-23', 'weight': '/organization/game-closure'}
45566	/organization/axon-partners-group	{'date': '2012-03-29', 'weight': '/organization/captronic-systems'}
4728	/organization/accel-partners	{'date': '2012-02-08', 'weight': '/organization/gumroad'}
84873	/organization/silverton-partners	{'date': '2012-03-29', 'weight': '/organization/famigo'}
93139	/organization/gangwon-technology-holdings	{'date': '2012-03-20', 'weight': '/organization/shakr-media'}
93138	/organization/voyager-capital	{'date': '2012-03-01', 'weight': '/organization/mindsumo'}
104276	/organization/l-capital-partners	{'date': '2012-02-03', 'weight': '/organization/cenerx-biopharma'}
51610	/organization/start-up-chile	{'date': '2012-02-06', 'weight': '/organization/monkey-puzzle-media'}
32228	/organization/oak-investment-partners	{'date': '2012-02-23', 'weight': '/organization/milyoni'}
69564	/organization/atlas-venture	{'date': '2012-02-28', 'weight': '/organization/on-q-ity'}
21110	/organization/walden-international	{'date': '2012-03-21', 'weight': '/organization/yfind-technologies'}
16486	/organization/start-up-chile	{'date': '2012-02-10', 'weight': '/organization/roundrate'}
57262	/organization/denovo-ventures	{'date': '2012-01-31', 'weight': '/organization/pulmonx'}
65974	/organization/feddev	{'date': '2012-03-01', 'weight': '/organization/toushay'}
65469	/organization/kleiner-perkins-caufield-byers	{'date': '2012-03-14', 'weight': '/organization/lifelock'}
28704	/organization/blueprint-health-accelerator	{'date': '2012-03-29', 'weight': '/organization/symcat'}
23457	/person/joel-rosenblatt	{'date': '2012-03-06', 'weight': '/organization/azullo'}
57662	/organization/spring-ventures	{'date': '2012-01-31', 'weight': '/organization/munchery'}
105015	/organization/interwest-partners	{'date': '2012-02-23', 'weight': '/organization/satori-pharmaceuticals'}
42028	/person/tony-hsieh	{'date': '2012-02-01', 'weight': '/organization/rumgr'}
80214	/organization/rocket-ventures	{'date': '2012-02-21', 'weight': '/organization/innerapps'}
64601	/organization/arkansas-risk-capital-matching-fund	{'date': '2012-02-02', 'weight': '/organization/acumen-holdings'}
19563	/organization/active-venture-partners	{'date': '2012-02-03', 'weight': '/organization/zyncro'}
75846	/organization/harrison-metal	{'date': '2012-03-01', 'weight': '/organization/vline'}
100008	/organization/boox	{'date': '2012-02-10', 'weight': '/organization/cortilia'}
9249	/organization/early-stage-partners	{'date': '2012-02-02', 'weight': '/organization/onshift'}
46279	/organization/500-startups	{'date': '2012-02-09', 'weight': '/organization/tuckernuck'}
97457	/person/lon-chow	{'date': '2012-03-15', 'weight': '/organization/retrofit'}
92450	/organization/cross-creek-capital	{'date': '2012-03-14', 'weight': '/organization/lifelock'}
65516	/organization/500-startups	{'date': '2012-02-09', 'weight': '/organization/groupiter'}
56911	/organization/institutional-venture-partners	{'date': '2012-03-14', 'weight': '/organization/lifelock'}
79825	/organization/cross-creek-capital	{'date': '2012-03-07', 'weight': '/organization/opgen'}
56918	/organization/nxtp-labs	{'date': '2012-03-01', 'weight': '/organization/urbita'}
74223	/organization/hlm-venture-partners	{'date': '2012-01-31', 'weight': '/organization/silverlink-communications'}
76533	/organization/portland-seed-fund	{'date': '2012-03-01', 'weight': '/organization/showkicker'}
21287	/organization/intel-capital	{'date': '2012-02-16', 'weight': '/organization/july-systems'}
42334	/organization/general-catalyst-partners	{'date': '2012-03-16', 'weight': '/organization/sunglass'}
53033	/organization/waldenvc	{'date': '2012-02-03', 'weight': '/organization/lucidworks'}
102353	/person/carlos-da-silva	{'date': '2012-03-21', 'weight': '/organization/homeloc'}
42804	/person/jai-shekhawat	{'date': '2012-03-15', 'weight': '/organization/retrofit'}
48559	/organization/haxlr8r	{'date': '2012-02-01', 'weight': '/organization/sassor'}
90073	/organization/start-fellows	{'date': '2012-03-01', 'weight': '/organization/keycaptcha'}
48318	/organization/birchmere-ventures	{'date': '2012-03-01', 'weight': '/organization/powergenix'}
49318	/organization/north-bridge-venture-partners	{'date': '2012-03-13', 'weight': '/organization/apperian'}
52412	/organization/google-ventures	{'date': '2012-02-23', 'weight': '/organization/luminate'}
49316	/person/sean-glass	{'date': '2012-02-28', 'weight': '/organization/employinsight'}
18848	/person/seth-goldstein	{'date': '2012-02-08', 'weight': '/organization/gumroad'}
80367	/organization/start-up-chile	{'date': '2012-03-08', 'weight': '/organization/beanup'}
75268	/organization/point-nine-capital	{'date': '2012-02-23', 'weight': '/organization/octopusapp'}
85518	/organization/safeguard-scientifics	{'date': '2012-02-07', 'weight': '/organization/spongecell'}
85519	/organization/y-combinator	{'date': '2012-02-07', 'weight': '/organization/gocardless'}
59623	/person/joe-greenstein	{'date': '2012-01-31', 'weight': '/organization/classdojo'}
40880	/person/craig-winkler	{'date': '2012-02-03', 'weight': '/organization/xero'}
10578	/organization/quantica-sgr	{'date': '2012-02-01', 'weight': '/organization/neodata'}
95165	/organization/ihatch-management	{'date': '2012-03-19', 'weight': '/organization/metaresolver'}
29374	/organization/imagine-k12	{'date': '2012-02-03', 'weight': '/organization/instragrok'}
20463	/organization/profounders	{'date': '2012-03-07', 'weight': '/organization/getyourguide'}
104873	/organization/kapor-capital	{'date': '2012-01-31', 'weight': '/organization/classdojo'}
18930	/person/saeed-amidi	{'date': '2012-02-29', 'weight': '/organization/icharts'}
36074	/organization/resolute-vc	{'date': '2012-02-08', 'weight': '/organization/docrun'}
10084	/organization/birchmere-ventures	{'date': '2012-02-14', 'weight': '/organization/zeachem'}
98928	/person/alexandre-goujon	{'date': '2012-03-21', 'weight': '/organization/homeloc'}
78278	/organization/dfj-growth	{'date': '2012-01-31', 'weight': '/organization/trialpay'}
71634	/person/steeve-feldman	{'date': '2012-02-01', 'weight': '/organization/parent-media-group'}
102095	/organization/500-startups	{'date': '2012-02-09', 'weight': '/organization/activityhero'}
33539	/person/wayne-boulais	{'date': '2012-03-01', 'weight': '/organization/styleseek'}
44321	/person/roland-swenson	{'date': '2012-02-22', 'weight': '/organization/fanrank'}
86573	/organization/bankinvest	{'date': '2012-03-17', 'weight': '/organization/iosil-energy'}
17839	/organization/sv-angel	{'date': '2012-02-08', 'weight': '/organization/gumroad'}
58333	/organization/benchmark	{'date': '2012-02-13', 'weight': '/organization/marin-software'}
40080	/organization/andreessen-horowitz	{'date': '2012-03-21', 'weight': '/organization/shoptiques'}
54746	/person/andy-honess	{'date': '2012-03-13', 'weight': '/organization/nextprinciples'}
37946	/person/david-sacks	{'date': '2012-02-22', 'weight': '/organization/researchgate'}
18820	/organization/cava-capital	{'date': '2012-03-01', 'weight': '/organization/precision-health-media'}
78012	/organization/first-round-capital	{'date': '2012-02-23', 'weight': '/organization/truveris'}
87544	/organization/black-ocean	{'date': '2012-03-01', 'weight': '/organization/rusbase'}
80204	/organization/spark-capital	{'date': '2012-03-12', 'weight': '/organization/etoro'}
104455	/person/bob-brinker	{'date': '2012-03-15', 'weight': '/organization/retrofit'}
31113	/organization/iris-capital	{'date': '2012-03-20', 'weight': '/organization/mythings'}
47203	/organization/notion-capital	{'date': '2012-02-19', 'weight': '/organization/esellerpro'}
95373	/organization/mumbai-angels	{'date': '2012-03-27', 'weight': '/organization/exotel'}
40798	/organization/cycad-group	{'date': '2012-03-17', 'weight': '/organization/iosil-energy'}
50718	/organization/tech-wildcatters	{'date': '2012-03-01', 'weight': '/organization/glass'}
13806	/organization/high-tech-gruenderfonds	{'date': '2012-03-21', 'weight': '/organization/fruux'}
77960	/organization/arboretum-ventures	{'date': '2012-03-13', 'weight': '/organization/uptake-medical'}
1543	/organization/enertech-capital	{'date': '2012-03-17', 'weight': '/organization/iosil-energy'}
47689	/organization/cowboy-ventures	{'date': '2012-03-06', 'weight': '/organization/dollar-shave-club'}
