	investor	{'date': 'invest_date', 'weight': 'company'}
88650	/organization/menlo-ventures	{'date': '2009-08-12', 'weight': '/organization/lytx-inc'}
61519	/organization/azure-capital-partners	{'date': '2009-09-18', 'weight': '/organization/neonova-network-services'}
9077	/organization/monitor-clipper-funds	{'date': '2009-08-31', 'weight': '/organization/woodpellets-com'}
18884	/organization/highland-capital-partners	{'date': '2009-09-22', 'weight': '/organization/inxpo'}
49836	/organization/hbm-bioventures	{'date': '2009-08-06', 'weight': '/organization/zosano-pharma'}
95625	/organization/western-technology-investment	{'date': '2009-09-08', 'weight': '/organization/edufire'}
78855	/organization/investor-growth-capital	{'date': '2009-09-15', 'weight': '/organization/ruckus'}
72428	/organization/commonwealth-capital-ventures	{'date': '2009-08-26', 'weight': '/organization/reval-com'}
45801	/organization/sequoia-capital	{'date': '2009-09-28', 'weight': '/organization/unisfair'}
39897	/organization/leaguer-tsing-yuan-venture-capital	{'date': '2009-08-01', 'weight': '/organization/sumavision'}
103892	/organization/carlyle-group	{'date': '2009-09-09', 'weight': '/organization/actelis-networks'}
96476	/organization/knight-foundation	{'date': '2009-08-01', 'weight': '/organization/ushahidi'}
3712	/organization/the-texas-emerging-technology-fund	{'date': '2009-08-20', 'weight': '/organization/syndiant'}
32938	/organization/proquest-investments	{'date': '2009-08-14', 'weight': '/organization/biosyntech'}
10582	/organization/enterprise-partners	{'date': '2009-09-21', 'weight': '/organization/tradebeam'}
45738	/organization/avm-private-equity	{'date': '2009-09-01', 'weight': '/organization/autoreflex-com'}
44600	/organization/i2a-fund	{'date': '2009-08-08', 'weight': '/organization/quantum-learning-technologies'}
37046	/organization/total-energy-ventures-international	{'date': '2009-08-21', 'weight': '/organization/gevo'}
44054	/organization/slater-technology-fund	{'date': '2009-09-15', 'weight': '/organization/cardiorobotics'}
15619	/organization/woodside-fund	{'date': '2009-08-17', 'weight': '/organization/analogix-semiconductor'}
75933	/organization/first-round-capital	{'date': '2009-08-12', 'weight': '/organization/mint'}
27831	/organization/polaris-partners	{'date': '2009-08-31', 'weight': '/organization/pervasis-therapeutics'}
80936	/person/hon-wah-chin	{'date': '2009-08-27', 'weight': '/organization/isocket'}
10200	/organization/sigma-partners	{'date': '2009-09-30', 'weight': '/organization/acinion'}
32234	/organization/miramar-venture-partners	{'date': '2009-09-09', 'weight': '/organization/optionease'}
40387	/organization/first-round-capital	{'date': '2009-08-28', 'weight': '/organization/clickequations'}
86219	/person/david-weisburd	{'date': '2009-08-27', 'weight': '/organization/isocket'}
37227	/organization/mars-investment-accelerator-fund	{'date': '2009-09-14', 'weight': '/organization/enomaly'}
72424	/organization/ata-ventures	{'date': '2009-09-09', 'weight': '/organization/actelis-networks'}
5850	/organization/pappas-ventures	{'date': '2009-08-14', 'weight': '/organization/biosyntech'}
84233	/organization/ofer-hi-tech	{'date': '2009-08-01', 'weight': '/organization/angioslide'}
103986	/organization/octopus-ventures	{'date': '2009-09-16', 'weight': '/organization/iprofile-ltd'}
52857	/organization/startupangel	{'date': '2009-09-01', 'weight': '/organization/rackup'}
38481	/organization/dreamit-ventures	{'date': '2009-08-01', 'weight': '/organization/kidzillions'}
34433	/organization/techstars	{'date': '2009-09-10', 'weight': '/organization/baydin'}
46095	/organization/techstars	{'date': '2009-08-06', 'weight': '/organization/timzon'}
34431	/organization/monitor-ventures	{'date': '2009-08-07', 'weight': '/organization/meru-networks'}
46489	/organization/flagship-ventures	{'date': '2009-08-04', 'weight': '/organization/advanced-electron-beams'}
19977	/person/joe-greenstein	{'date': '2009-09-01', 'weight': '/organization/sofa-labs'}
3148	/organization/israel-cleantech-ventures	{'date': '2009-08-11', 'weight': '/organization/niti-surgical-solutions'}
94120	/organization/prospect-venture-partners	{'date': '2009-08-25', 'weight': '/organization/gloucester-pharmaceuticals'}
43028	/organization/bridgescale-partners	{'date': '2009-09-18', 'weight': '/organization/neonova-network-services'}
65779	/organization/cisco	{'date': '2009-08-13', 'weight': '/organization/ushahidi'}
17982	/organization/spark-capital	{'date': '2009-08-27', 'weight': '/organization/oneriot'}
7823	/person/jonathan-glaser	{'date': '2009-09-15', 'weight': '/organization/fast-pay-partners'}
21995	/organization/plug-and-play-ventures	{'date': '2009-08-19', 'weight': '/organization/fotomoto'}
8375	/organization/intel	{'date': '2009-09-24', 'weight': '/organization/transgaming'}
27305	/organization/silicon-valley-bank	{'date': '2009-08-31', 'weight': '/organization/calix'}
22863	/organization/mps-venture	{'date': '2009-09-17', 'weight': '/organization/neomobile'}
69778	/organization/new-enterprise-associates	{'date': '2009-09-17', 'weight': '/organization/intarvo'}
96797	/organization/thomas-weisel-venture-partners	{'date': '2009-08-31', 'weight': '/organization/medsphere-systems'}
3305	/organization/signatures-capital	{'date': '2009-09-18', 'weight': '/organization/nextbio'}
13869	/organization/stageone-ventures	{'date': '2009-08-01', 'weight': '/organization/crescendo-networks'}
39846	/organization/lenovo	{'date': '2009-08-14', 'weight': '/organization/beijing-netentsec'}
53732	/organization/midsummer-capital	{'date': '2009-08-20', 'weight': '/organization/cel-sci'}
79501	/organization/selby-venture-partners	{'date': '2009-08-10', 'weight': '/organization/tempo-payment'}
97528	/organization/us-venture-partners	{'date': '2009-09-10', 'weight': '/organization/factery'}
70544	/organization/rho-capital-ventures	{'date': '2009-08-12', 'weight': '/organization/xora'}
75618	/organization/tudor-investments	{'date': '2009-08-11', 'weight': '/organization/trampoline-systems'}
100408	/organization/the-challenge-funds	{'date': '2009-08-01', 'weight': '/organization/crescendo-networks'}
12241	/organization/edison-ventures	{'date': '2009-08-06', 'weight': '/organization/logictree'}
79956	/organization/general-electric	{'date': '2009-08-04', 'weight': '/organization/advanced-electron-beams'}
41903	/organization/shasta-ventures	{'date': '2009-08-12', 'weight': '/organization/mint'}
6500	/organization/gold-hill-capital	{'date': '2009-08-26', 'weight': '/organization/approva'}
95226	/organization/sherpalo-ventures	{'date': '2009-08-12', 'weight': '/organization/mint'}
67565	/organization/panorama-capital	{'date': '2009-09-15', 'weight': '/organization/alvine-pharmaceuticals'}
23474	/organization/at-t	{'date': '2009-09-16', 'weight': '/organization/vlingo'}
77838	/organization/yorkville-advisors	{'date': '2009-08-12', 'weight': '/organization/towerjazz'}
85308	/organization/ip-venture-fund	{'date': '2009-08-23', 'weight': '/organization/surrey-nanosystems'}
29625	/organization/betaspring	{'date': '2009-08-01', 'weight': '/organization/dijipop'}
70328	/organization/draper-fisher-jurvetson	{'date': '2009-09-01', 'weight': '/organization/mahindrareva'}
66659	/person/gurbaksh-chahal	{'date': '2009-09-01', 'weight': '/organization/radiumone'}
92291	/person/andy-payne	{'date': '2009-09-01', 'weight': '/organization/shareaholic'}
77499	/person/marc-p-bernegger	{'date': '2009-08-01', 'weight': '/organization/susi-partners'}
87081	/organization/claremont-creek-ventures	{'date': '2009-09-30', 'weight': '/organization/targetcast-networks'}
58675	/organization/pitango-venture-capital	{'date': '2009-09-02', 'weight': '/organization/bpt'}
63452	/organization/rwi-ventures	{'date': '2009-08-24', 'weight': '/organization/barosense'}
32471	/organization/originate-ventures	{'date': '2009-08-26', 'weight': '/organization/rightsflow'}
3803	/organization/qualcomm-ventures	{'date': '2009-08-19', 'weight': '/organization/pantech'}
73505	/person/clay-mathile	{'date': '2009-09-18', 'weight': '/organization/ensequence'}
8463	/organization/novak-biddle-venture-partners	{'date': '2009-08-26', 'weight': '/organization/approva'}
26534	/organization/triangle-peak-partners	{'date': '2009-08-12', 'weight': '/organization/lytx-inc'}
101722	/organization/hudson-capital-management	{'date': '2009-08-04', 'weight': '/organization/agenus'}
52736	/organization/ggv-capital	{'date': '2009-08-10', 'weight': '/organization/turbine'}
48395	/person/bill-carillo	{'date': '2009-09-21', 'weight': '/organization/vivu'}
22879	/person/travis-kalanick	{'date': '2009-08-01', 'weight': '/organization/uber'}
11465	/organization/technology-strategy-board	{'date': '2009-09-20', 'weight': '/organization/yasmo-live'}
71300	/organization/orbimed-advisors	{'date': '2009-09-16', 'weight': '/organization/pharmabcine'}
87439	/organization/techstars	{'date': '2009-09-10', 'weight': '/organization/sensobi'}
103997	/organization/novartis-venture-fund	{'date': '2009-09-16', 'weight': '/organization/pharmabcine'}
94150	/organization/fca-venture-partners	{'date': '2009-09-18', 'weight': '/organization/nuscriptrx'}
78212	/organization/opt	{'date': '2009-07-31', 'weight': '/organization/mobile-factory'}
37001	/organization/walden-international	{'date': '2009-09-09', 'weight': '/organization/actelis-networks'}
13208	/organization/synergy-life-sciences-partner	{'date': '2009-08-24', 'weight': '/organization/barosense'}
23392	/organization/ignition-partners	{'date': '2009-08-07', 'weight': '/organization/modiv-media'}
