	investor	{'date': 'invest_date', 'weight': 'company'}
9076	/organization/altos-ventures	{'date': '2009-05-01', 'weight': '/organization/hooked-media-group'}
84784	/person/deep-nishar	{'date': '2009-06-01', 'weight': '/organization/viglink'}
102343	/organization/merck-serono-ventures	{'date': '2009-06-09', 'weight': '/organization/anaphore'}
32133	/organization/volvo-group-venture-capital	{'date': '2009-06-05', 'weight': '/organization/sdc-materials-inc'}
48418	/organization/hercules-technology-growth-capital	{'date': '2009-05-27', 'weight': '/organization/e-band-communications-corporation'}
27888	/organization/nexus-venture-partners	{'date': '2009-05-07', 'weight': '/organization/olx'}
14178	/organization/goldman-sachs	{'date': '2009-04-30', 'weight': '/organization/small-bone-innovations'}
86531	/organization/johnson-johnson-development-corporation	{'date': '2009-06-24', 'weight': '/organization/coaxia'}
29080	/organization/sigma-gestion	{'date': '2009-06-18', 'weight': '/organization/publiatis'}
9677	/organization/low-carbon-accelerator	{'date': '2009-06-17', 'weight': '/organization/quantasol'}
39654	/organization/centrestone-ventures	{'date': '2009-05-26', 'weight': '/organization/orasi-medical'}
81404	/organization/foundation-medical-partners	{'date': '2009-05-08', 'weight': '/organization/visiogen'}
17295	/organization/ibis-capital-ltd	{'date': '2009-05-28', 'weight': '/organization/getmemedia'}
12486	/organization/wellcome-trust	{'date': '2009-06-14', 'weight': '/organization/vaxinnate'}
87321	/organization/aconcagua-ventures	{'date': '2009-05-01', 'weight': '/organization/grupo42'}
23859	/organization/sequoia-capital	{'date': '2009-05-26', 'weight': '/organization/loglogic'}
32935	/organization/y-combinator	{'date': '2009-06-01', 'weight': '/organization/olark'}
22536	/organization/evergreen-venture-partners	{'date': '2009-05-27', 'weight': '/organization/peer39'}
41064	/organization/partner-innovation-fund	{'date': '2009-06-04', 'weight': '/organization/lifeimage'}
24169	/organization/cea-investments	{'date': '2009-05-04', 'weight': '/organization/ipdia'}
8091	/organization/in-q-tel	{'date': '2009-06-22', 'weight': '/organization/fireeye'}
88480	/organization/braemar-energy-ventures	{'date': '2009-05-01', 'weight': '/organization/fulham'}
95746	/organization/asset-management-ventures	{'date': '2009-05-05', 'weight': '/organization/iscience-interventional'}
31297	/organization/pks-capital	{'date': '2009-06-29', 'weight': '/organization/challengepost'}
54634	/organization/lodh-immunology-fund	{'date': '2009-05-12', 'weight': '/organization/novimmune'}
22762	/organization/harrison-metal	{'date': '2009-06-01', 'weight': '/organization/mixer-labs'}
8802	/organization/indiana-s-21st-century-technology-fund	{'date': '2009-06-24', 'weight': '/organization/scale-computing'}
14427	/organization/innovacom	{'date': '2009-05-15', 'weight': '/organization/mix-commerce'}
96708	/organization/y-combinator	{'date': '2009-06-01', 'weight': '/organization/fanchatter'}
28539	/organization/invesco-perpetual	{'date': '2009-05-26', 'weight': '/organization/loglogic'}
19784	/organization/otc-asset-management	{'date': '2009-05-06', 'weight': '/organization/ercom'}
104328	/organization/cmea-capital	{'date': '2009-05-08', 'weight': '/organization/visiogen'}
102435	/organization/essex-woodlands-health-ventures	{'date': '2009-06-23', 'weight': '/organization/chroma-therapeutics'}
54932	/organization/texas-pacific-group	{'date': '2009-06-16', 'weight': '/organization/courttrax'}
69251	/person/daniel-keating-iii	{'date': '2009-06-24', 'weight': '/organization/redlasso'}
1707	/organization/alven-capital	{'date': '2009-05-06', 'weight': '/organization/ercom'}
43575	/organization/alliancebernstein	{'date': '2009-05-21', 'weight': '/organization/avid-radiopharmaceuticals'}
100664	/person/yee-lee	{'date': '2009-06-01', 'weight': '/organization/groupcard'}
5918	/organization/alliance-of-angels	{'date': '2009-06-30', 'weight': '/organization/marketfish'}
39332	/organization/mcgraw-hill-companies	{'date': '2009-06-14', 'weight': '/organization/gather'}
56534	/organization/highland-capital-partners	{'date': '2009-05-01', 'weight': '/organization/stylefeeder'}
101243	/organization/twj-capital	{'date': '2009-05-04', 'weight': '/organization/email-data-source'}
102183	/organization/icco-ag	{'date': '2009-06-05', 'weight': '/organization/janzz'}
71461	/organization/yellow-blue-investment-management	{'date': '2009-05-13', 'weight': '/organization/p21'}
88893	/person/gil-penchina	{'date': '2009-06-01', 'weight': '/organization/britely'}
25522	/organization/european-founders-fund	{'date': '2009-05-15', 'weight': '/organization/adrocket'}
89718	/organization/austin-ventures	{'date': '2009-05-14', 'weight': '/organization/slacker'}
196	/person/peter-oertlin	{'date': '2009-06-01', 'weight': '/organization/limundo'}
56055	/person/jonathan-miller	{'date': '2009-05-26', 'weight': '/organization/openx'}
74666	/organization/betaspring	{'date': '2009-06-01', 'weight': '/organization/minds-in-motion-electronics-mime'}
14829	/person/hadi-partovi	{'date': '2009-06-01', 'weight': '/organization/viglink'}
69421	/organization/punktb	{'date': '2009-06-05', 'weight': '/organization/fabrication-games'}
4557	/organization/greylock	{'date': '2009-05-15', 'weight': '/organization/xsigo'}
37825	/organization/ascend-technology-ventures	{'date': '2009-05-21', 'weight': '/organization/breach-security'}
