,investor,company,invest_date
13905,/organization/foundation-capital,/organization/msdsonline-com,2007-07-31
96243,/organization/fort-washington-capital-partners-group,/organization/novarra,2007-07-31
61050,/organization/qualcomm-ventures,/organization/novarra,2007-07-31
9943,/organization/stripes-group,/organization/silversky,2007-07-31
13085,/organization/dcm,/organization/careparent,2007-07-31
62706,/organization/bessemer-venture-partners,/organization/silversky,2007-07-31
80299,/organization/jk-b-capital,/organization/novarra,2007-07-31
9504,/organization/public-employees-retirement-association-of-colorado,/organization/novarra,2007-07-31
2113,/organization/split-rock-partners,/organization/careparent,2007-07-31
15924,/organization/ann-arbor-spark,/organization/xg-sciences,2007-07-31
70957,/organization/global-equity-partners-beteiligungs-management,/organization/smapper-technologies-gmbh,2007-07-31
3111,/organization/hasso-plattner-ventures,/organization/smapper-technologies-gmbh,2007-07-31
50445,/organization/swisscom-ventures,/organization/diino,2007-07-31
44384,/organization/dfj-gotham-ventures,/organization/expotv,2007-07-31
64102,/organization/datasat-communications,/organization/scyron,2007-07-31
39451,/organization/wm-enterprise-investment-division,/organization/scyron,2007-07-31
101615,/organization/cmea-capital,/organization/cnano-technology,2007-07-31
77212,/organization/techstars,/organization/kblabs,2007-08-01
98914,/organization/nea-indous-ventures,/organization/minekey,2007-08-01
17776,/organization/greycroft-partners,/organization/doppelganger,2007-08-01
33830,/person/robby-walker,/organization/appjet,2007-08-01
57099,/organization/vantagepoint-capital-partners,/organization/multiply,2007-08-01
7094,/organization/draper-fisher-jurvetson,/organization/ffwd-vadver,2007-08-01
30256,/person/reid-hoffman,/organization/kongregate,2007-08-01
92007,/organization/startup-capital-ventures,/organization/switchfly,2007-08-01
82997,/organization/manatt-venture-fund,/organization/mogreet,2007-08-01
29635,/person/vipul-ved-prakash,/organization/zivity,2007-08-01
22967,/person/dharmesh-shah,/organization/xconomy,2007-08-01
25380,/organization/mangrove-capital-partners,/organization/jooce,2007-08-01
105207,/organization/trident-capital,/organization/doppelganger,2007-08-01
59851,/organization/alloy-ventures,/organization/adzilla,2007-08-01
