,investor,company,invest_date
98364,/organization/itochu-technology-ventures,/organization/crowdworks,2012-10-31
101167,/organization/lowercase-capital,/organization/moveline,2012-10-31
89595,/person/tom-vander-ark,/organization/general-assembly,2012-10-31
14926,/organization/accelerace,/organization/carecord,2012-10-31
91422,/organization/wellington-partners,/organization/howdo,2012-10-31
40104,/organization/suneight-investment,/organization/crowdworks,2012-10-31
78290,/person/ryan-scripps,/organization/qwiqq,2012-10-31
23344,/person/rony-kahan,/organization/moveline,2012-10-31
43249,/organization/prairiegold-venture-partners,/organization/chronix-biomedical,2012-10-31
55655,/organization/commonangels,/organization/scratch-wireless,2012-10-31
49242,/organization/idg-ventures-usa,/organization/parking-in-motion,2012-10-31
104362,/organization/vegastechfund,/organization/general-assembly,2012-10-31
9169,/person/kevin-hale,/organization/zapier,2012-10-31
87649,/organization/horizons-ventures,/organization/howdo,2012-10-31
8441,/organization/escalate-capital-partners,/organization/workfront,2012-10-31
14849,/person/josh-james,/organization/workfront,2012-10-31
104188,/person/david-cohen,/organization/moveline,2012-10-31
80126,/organization/draper-fisher-jurvetson,/organization/zapier,2012-10-31
64065,/organization/boox,/organization/misiedo,2012-10-31
99583,/person/jason-seats,/organization/moveline,2012-10-31
71558,/organization/prostor-capital,/organization/vitaportal-ru,2012-10-31
63876,/organization/crosscut-ventures,/organization/haulerdeals,2012-10-31
36786,/organization/skolkovo-foundation,/organization/balakam,2012-10-31
52869,/person/larry-goldstein,/organization/qwiqq,2012-10-31
73899,/organization/accelerace,/organization/aproxi,2012-10-31
18648,/organization/fortify-ventures,/organization/fleksy,2012-10-31
24533,/person/esther-dyson,/organization/vitaportal-ru,2012-10-31
73451,/organization/upwest-labs,/organization/tenfoot,2012-10-31
22052,/organization/intelligent-beauty,/organization/haulerdeals,2012-10-31
88863,/organization/mars-investment-accelerator-fund,/organization/in-the-chat,2012-10-31
2040,/organization/bessemer-venture-partners,/organization/zapier,2012-10-31
73382,/person/gabriella-draney,/organization/qwiqq,2012-10-31
34151,/person/dennis-dayman,/organization/qwiqq,2012-10-31
62936,/organization/accelerace,/organization/bike-2-0,2012-10-31
67213,/person/amitav-misra,/organization/qwiqq,2012-10-31
96041,/organization/crunchfund,/organization/haulerdeals,2012-10-31
90059,/person/zaw-thet,/organization/haulerdeals,2012-10-31
76249,/organization/accelerace,/organization/suma-care,2012-10-31
