,investor,company,invest_date
85336,/organization/redpoint-ventures,/organization/workspot,2013-04-30
4194,/organization/j-p-morgan-securities-inc,/organization/mobly,2013-04-30
77191,/organization/new-enterprise-associates,/organization/metromile,2013-04-30
28679,/organization/felicis-ventures,/organization/metromile,2013-04-30
80978,/organization/north-coast-angel-fund,/organization/nchannel,2013-04-30
76746,/organization/chalmers-innovation,/organization/halon-security,2013-04-30
30745,/organization/american-express-ventures,/organization/skytree,2013-04-30
10361,/person/taylor-hou,/organization/remark-hq,2013-04-30
84995,/organization/mercia-fund-management,/organization/watertronix,2013-04-30
53565,/organization/in-q-tel,/organization/skytree,2013-04-30
56863,/organization/kleiner-perkins-caufield-byers,/organization/workspot,2013-04-30
91337,/organization/roth-capital-partners,/organization/celator-pharmaceuticals,2013-04-30
9957,/organization/webb-investment-network,/organization/workspot,2013-04-30
46724,/organization/draper-esprit,/organization/m-files,2013-04-30
77517,/organization/queen-city-angels,/organization/nchannel,2013-04-30
56784,/organization/techcolumbus-2,/organization/nchannel,2013-04-30
55260,/organization/hbc-investments,/organization/nettwerk-music-group,2013-04-30
64335,/organization/beedie-capital-partners,/organization/nettwerk-music-group,2013-04-30
35397,/person/guarav-garg,/organization/workspot,2013-04-30
84744,/organization/mohr-davidow-ventures,/organization/ruby-ribbon,2013-04-30
91966,/organization/dundee-venture-capital,/organization/leap2,2013-04-30
58284,/organization/rocket-internet,/organization/mobly,2013-04-30
96712,/organization/fast-track-asia,/organization/seworks,2013-04-30
8828,/organization/united-parcel-service,/organization/skytree,2013-04-30
55295,/person/dan-fraser,/organization/nettwerk-music-group,2013-04-30
100062,/person/arnout-wagenaar,/organization/cargobase,2013-04-30
50522,/organization/mercia-fund-management,/organization/mablyte,2013-04-30
35767,/organization/us-venture-partners,/organization/skytree,2013-04-30
21427,/organization/madison-river-ventures,/organization/inmotionnow,2013-04-30
83494,/organization/osage-university-partners,/organization/skytree,2013-04-30
507,/organization/cisneros-group,/organization/mobly,2013-04-30
94061,/organization/vegastechfund,/organization/hachi-labs,2013-04-30
70036,/organization/bizdom-u,/organization/canopi,2013-04-30
37081,/organization/almi-invest,/organization/halon-security,2013-04-30
81833,/organization/bizdom-u,/organization/ecollect,2013-04-30
93344,/organization/norwest-venture-partners,/organization/workspot,2013-04-30
59829,/person/jack-hallam,/organization/remark-hq,2013-04-30
10250,/organization/finnish-industry-investment,/organization/m-files,2013-04-30
94193,/organization/valence-life-sciences,/organization/celator-pharmaceuticals,2013-04-30
18617,/organization/javelin-venture-partners,/organization/skytree,2013-04-30
47894,/organization/index-ventures,/organization/metromile,2013-04-30
41424,/organization/grouse-ridge-capital,/organization/nchannel,2013-04-30
11608,/organization/investment-ab-kinnevik,/organization/mobly,2013-04-30
